Dates,SAR Values
2011-09-22,54.5600
2011-09-21,54.6161
2011-09-20,54.6727
2011-09-19,54.7298
2011-09-16,54.7876
2011-09-15,54.8459
2011-09-14,54.9048
2011-09-13,54.9644
2011-09-12,55.0245
2011-09-09,49.4281
2011-09-08,49.0068
2011-09-07,48.5539
2011-09-06,48.0669
2011-09-02,47.5432
2011-09-01,46.9801
2011-08-31,46.4894
2011-08-30,46.0911
2011-08-29,45.8187
2011-08-26,45.6537
2011-08-25,45.5510
2011-08-24,45.5030
2011-08-23,50.0502
2011-08-22,50.5554
2011-08-19,51.1168
2011-08-18,51.4148
2011-08-17,52.0717
2011-08-16,52.8015
2011-08-15,53.6125
2011-08-12,54.5135
2011-08-11,55.5147
2011-08-10,56.4068
2011-08-09,57.2014
2011-08-08,58.0650
2011-08-05,58.7076
2011-08-04,59.2117
2011-08-03,59.5223
2011-08-02,59.7277
2011-08-01,59.8521
2011-07-29,59.9804
2011-07-28,60.1126
2011-07-27,60.2489
2011-07-26,60.3894
2011-07-25,60.5343
2011-07-22,60.6836
2011-07-21,60.8376
2011-07-20,60.9963
2011-07-19,61.1599
2011-07-18,61.3286
2011-07-15,61.4141
2011-07-14,61.4560
2011-07-13,57.8628
2011-07-12,57.6737
2011-07-11,57.4746
2011-07-08,57.2651
2011-07-07,57.0445
2011-07-06,56.8956
2011-07-05,56.7913
2011-07-01,56.7202
2011-06-30,56.6895
2011-06-29,59.1924
2011-06-28,59.4705
2011-06-27,59.7795
2011-06-24,60.1228
2011-06-23,60.5043
2011-06-22,60.6063
2011-06-21,60.7842
2011-06-20,60.9776
2011-06-17,61.1877
2011-06-16,61.4162
2011-06-15,61.6645
2011-06-14,61.9344
2011-06-13,62.2278
2011-06-10,62.5467
2011-06-09,62.7969
2011-06-08,63.0138
2011-06-07,63.1853
2011-06-06,63.3659
2011-06-03,63.5560
2011-06-02,63.6794
2011-06-01,63.8080
2011-05-31,63.9420
2011-05-27,64.0815
2011-05-26,64.2269
2011-05-25,64.3783
2011-05-24,64.4926
2011-05-23,64.5617
2011-05-20,64.5961
2011-05-19,64.6308
2011-05-18,64.6659
2011-05-17,64.7013
2011-05-16,61.4886
2011-05-13,61.2468
2011-05-12,60.9868
2011-05-11,60.7072
2011-05-10,60.4066
2011-05-09,60.0833
2011-05-06,59.7357
2011-05-05,59.3619
2011-05-04,58.9600
2011-05-03,58.5279
2011-05-02,58.0632
2011-04-29,57.6554
2011-04-28,57.3602
2011-04-27,57.1659
2011-04-26,57.0520
2011-04-25,56.9762
2011-04-21,56.8990
2011-04-20,56.8634
2011-04-19,59.8361
2011-04-18,59.8967
2011-04-15,59.9586
2011-04-14,60.0218
2011-04-13,60.0483
2011-04-12,57.4306
2011-04-11,57.2030
2011-04-08,56.9556
2011-04-07,56.6867
2011-04-06,56.3944
2011-04-05,56.0766
2011-04-04,55.7313
2011-04-01,55.3559
2011-03-31,55.0256
2011-03-30,54.7414
2011-03-29,54.5009
2011-03-28,54.3086
2011-03-25,54.1645
2011-03-24,54.0693
2011-03-23,54.0234
2011-03-22,57.9885
2011-03-21,58.1537
2011-03-18,58.3258
2011-03-17,58.5050
2011-03-16,58.6918
2011-03-15,58.8114
2011-03-14,58.8884
2011-03-11,58.9671
2011-03-10,59.0474
2011-03-09,59.1293
2011-03-08,59.2128
2011-03-07,59.2981
2011-03-04,59.3851
2011-03-03,59.4739
2011-03-02,59.5645
2011-03-01,59.5990
2011-02-28,56.2297
2011-02-25,56.1574
2011-02-24,56.0821
2011-02-23,55.9613
2011-02-22,55.8355
2011-02-18,55.7044
2011-02-17,55.6162
2011-02-16,55.5253
2011-02-15,55.4316
2011-02-14,55.3349
2011-02-11,55.2353
2011-02-10,55.1326
2011-02-09,55.0673
2011-02-08,55.0369
2011-02-07,58.0332
2011-02-04,58.0635
2011-02-03,58.0940
2011-02-02,58.1249
2011-02-01,58.1561
2011-01-31,58.1876
2011-01-28,58.2194
2011-01-27,55.1246
2011-01-26,54.9563
2011-01-25,54.6336
2011-01-24,54.2789
2011-01-21,53.8892
2011-01-20,53.4609
2011-01-19,52.9903
2011-01-18,52.5647
2011-01-14,52.2886
2011-01-13,51.9917
2011-01-12,51.7214
2011-01-11,51.5008
2011-01-10,51.2685
2011-01-07,51.0240
2011-01-06,50.8451
2011-01-05,50.7498
2011-01-04,50.6515
2011-01-03,50.5882
2010-12-31,50.5236
2010-12-30,50.4577
2010-12-29,50.3905
2010-12-28,50.3218
2010-12-27,50.2518
2010-12-23,50.1804
2010-12-22,50.1075
2010-12-21,50.1075
2010-12-20,50.0958
2010-12-17,50.0212
2010-12-16,49.9450
2010-12-15,49.8673
2010-12-14,49.7880
2010-12-13,49.7071
2010-12-10,49.6246
2010-12-09,49.5403
2010-12-08,49.4544
2010-12-07,49.3666
2010-12-06,49.3258
2010-12-03,53.2821
2010-12-02,53.4238
2010-12-01,53.6395
2010-11-30,53.8665
2010-11-29,54.1055
2010-11-26,54.3571
2010-11-24,54.6219
2010-11-23,54.9006
2010-11-22,55.1940
2010-11-19,55.5029
2010-11-18,55.8280
2010-11-17,56.1702
2010-11-16,56.5304
2010-11-15,56.8047
2010-11-12,57.0072
2010-11-11,57.1118
2010-11-10,57.1506
2010-11-09,54.3284
2010-11-08,54.2999
2010-11-05,54.2711
2010-11-04,57.2352
2010-11-03,57.3269
2010-11-02,57.3836
2010-11-01,57.4050
2010-10-29,57.4266
2010-10-28,57.4484
2010-10-27,57.4705
2010-10-26,55.1362
2010-10-25,54.8179
2010-10-22,54.5214
2010-10-21,54.1883
2010-10-20,54.1164
2010-10-19,53.7332
2010-10-18,53.3026
2010-10-15,52.8189
2010-10-14,52.2753
2010-10-13,51.6646
2010-10-12,51.1859
2010-10-11,50.7400
2010-10-08,50.3464
2010-10-07,49.9952
2010-10-06,49.6175
2010-10-05,49.2939
2010-10-04,49.0517
2010-10-01,48.7968
2010-09-30,48.5847
2010-09-29,48.4627
2010-09-28,48.3898
2010-09-27,48.3155
2010-09-24,48.2397
2010-09-23,48.1623
2010-09-22,48.0833
2010-09-21,48.0027
2010-09-20,47.9205
2010-09-17,47.8366
2010-09-16,47.7510
2010-09-15,47.6636
2010-09-14,47.5745
2010-09-13,47.4835
2010-09-10,47.3907
2010-09-09,47.2960
2010-09-08,47.2498
2010-09-07,47.2032
2010-09-03,47.1561
2010-09-02,51.5287
2010-09-01,51.8578
2010-08-31,52.2117
2010-08-30,52.5922
2010-08-27,53.0014
2010-08-26,53.4414
2010-08-25,53.9145
2010-08-24,54.2927
2010-08-23,54.5127
2010-08-20,54.6834
2010-08-19,54.8140
2010-08-18,54.9486
2010-08-17,55.0874
2010-08-16,55.2304
2010-08-13,55.3149
2010-08-12,55.4012
2010-08-11,55.4409
2010-08-10,51.2345
2010-08-09,50.9179
2010-08-06,50.5775
2010-08-05,50.2114
2010-08-04,49.8178
2010-08-03,49.4767
2010-08-02,49.1803
2010-07-30,48.9393
2010-07-29,48.6883
2010-07-28,48.4267
2010-07-27,48.1543
2010-07-26,47.9622
2010-07-23,47.8447
2010-07-22,47.7938
2010-07-21,52.5557
2010-07-20,52.7030
2010-07-19,52.8548
2010-07-16,53.0113
2010-07-15,53.1727
2010-07-14,53.3390
2010-07-13,53.5105
2010-07-12,53.6873
2010-07-09,53.8696
2010-07-08,54.0575
2010-07-07,54.2513
2010-07-06,54.4510
2010-07-02,54.5785
2010-07-01,54.6417
2010-06-30,48.8420
2010-06-29,48.6626
2010-06-28,48.4777
2010-06-25,48.2870
2010-06-24,48.0905
2010-06-23,47.8879
2010-06-22,47.6790
2010-06-21,47.4637
2010-06-18,47.3364
2010-06-17,47.2767
2010-06-16,47.2164
2010-06-15,47.1555
2010-06-14,52.4727
2010-06-11,52.8121
2010-06-10,53.1731
2010-06-09,53.5572
2010-06-08,53.9658
2010-06-07,54.3147
2010-06-04,54.5878
2010-06-03,54.8722
2010-06-02,55.1684
2010-06-01,55.4770
2010-05-28,55.7984
2010-05-27,56.1333
2010-05-26,56.4821
2010-05-25,56.8454
2010-05-24,57.1073
2010-05-21,57.3773
2010-05-20,57.5512
2010-05-19,57.7286
2010-05-18,57.9097
2010-05-17,58.0944
2010-05-14,58.2829
2010-05-13,58.4752
2010-05-12,58.6715
2010-05-11,58.8718
2010-05-10,59.0762
2010-05-07,59.2847
2010-05-06,59.4975
2010-05-05,59.5378
2010-05-04,55.4907
2010-05-03,55.4081
2010-04-30,55.3239
2010-04-29,55.2379
2010-04-28,55.1501
2010-04-27,55.0606
2010-04-26,54.9692
2010-04-23,54.8760
2010-04-22,54.7808
2010-04-21,54.7434
2010-04-20,57.8509
2010-04-19,57.9470
2010-04-16,58.0461
2010-04-15,58.1036
2010-04-14,58.1622
2010-04-13,58.2221
2010-04-12,58.2488
2010-04-09,58.2757
2010-04-08,58.3029
2010-04-07,58.3304
2010-04-06,58.3582
2010-04-05,58.3862
2010-04-01,55.8259
2010-03-31,55.4433
2010-03-30,55.0035
2010-03-29,54.4981
2010-03-26,54.0854
2010-03-25,53.6164
2010-03-24,53.1460
2010-03-23,52.6174
2010-03-22,52.0235
2010-03-19,51.3562
2010-03-18,50.8884
2010-03-17,50.4599
2010-03-16,49.9890
2010-03-15,49.4715
2010-03-12,48.9029
2010-03-11,48.3541
2010-03-10,47.7577
2010-03-09,47.3227
2010-03-08,46.9410
2010-03-05,46.5350
2010-03-04,46.2712
2010-03-03,46.0667
2010-03-02,45.8537
2010-03-01,45.7098
2010-02-26,45.5615
2010-02-25,45.4086
2010-02-24,45.2509
2010-02-23,45.0884
2010-02-22,44.9209
2010-02-19,44.8090
2010-02-18,44.7630
2010-02-17,49.0197
2010-02-16,49.0627
2010-02-12,49.1061
2010-02-11,49.1500
2010-02-10,49.1943
2010-02-09,49.2391
2010-02-08,49.2843
2010-02-05,49.3300
2010-02-04,45.7555
2010-02-03,45.5274
2010-02-02,45.2847
2010-02-01,45.0265
2010-01-29,44.7518
2010-01-28,44.5292
2010-01-27,44.4217
2010-01-26,44.2525
2010-01-25,44.0763
2010-01-22,43.8927
2010-01-21,43.7015
2010-01-20,43.5023
2010-01-19,43.2948
2010-01-15,43.0787
2010-01-14,42.8536
2010-01-13,42.6191
2010-01-12,42.3748
2010-01-11,42.1203
2010-01-08,41.8552
2010-01-07,41.5791
2010-01-06,41.4215
2010-01-05,41.3414
2010-01-04,41.3158
2009-12-31,43.7999
2009-12-30,43.8250
2009-12-29,43.8504
2009-12-28,43.8760
2009-12-24,43.9018
2009-12-23,43.9280
2009-12-22,43.9544
2009-12-21,43.9810
2009-12-18,44.0079
2009-12-17,41.7431
2009-12-16,41.4632
2009-12-15,41.1487
2009-12-14,40.7953
2009-12-11,40.4530
2009-12-10,40.0728
2009-12-09,39.7097
2009-12-08,39.3108
2009-12-07,38.9436
2009-12-04,38.6274
2009-12-03,38.3828
2009-12-02,38.1226
2009-12-01,37.9087
2009-11-30,37.7700
2009-11-27,37.6255
2009-11-25,37.4750
2009-11-24,37.3182
2009-11-23,37.1548
2009-11-20,37.0360
2009-11-19,36.9135
2009-11-18,36.7872
2009-11-17,36.6570
2009-11-16,36.5712
2009-11-13,36.5360
2009-11-12,36.5004
2009-11-11,36.4645
2009-11-10,36.4283
2009-11-09,36.3916
2009-11-06,39.7640
2009-11-05,39.9792
2009-11-04,40.2082
2009-11-03,40.4518
2009-11-02,40.7110
2009-10-30,40.9867
2009-10-29,41.2800
2009-10-28,41.5920
2009-10-27,41.8507
2009-10-26,42.0518
2009-10-23,42.1715
2009-10-22,42.2490
2009-10-21,42.2854
2009-10-20,42.3222
2009-10-19,42.3594
2009-10-16,42.3969
2009-10-15,42.4348
2009-10-14,42.4731
2009-10-13,42.5118
2009-10-12,42.5509
2009-10-09,42.5903
2009-10-08,42.6302
2009-10-07,42.6705
2009-10-06,42.7111
2009-10-05,42.7522
2009-10-02,42.7937
2009-10-01,39.6337
2009-09-30,39.6018
2009-09-29,39.5695
2009-09-28,41.1569
2009-09-25,41.1893
2009-09-24,41.1893
2009-09-23,39.7616
2009-09-22,39.5342
2009-09-21,39.2698
2009-09-18,38.9956
2009-09-17,38.7217
2009-09-16,38.4778
2009-09-15,38.2511
2009-09-14,37.9991
2009-09-11,37.7192
2009-09-10,37.4082
2009-09-09,37.0627
2009-09-08,36.8398
2009-09-04,36.8398
2009-09-03,36.7870
2009-09-02,36.3724
2009-09-01,35.9118
2009-08-31,35.4000
2009-08-28,34.8313
2009-08-27,34.2802
2009-08-26,33.9900
2009-08-25,33.6745
2009-08-24,33.4348
2009-08-21,33.2446
2009-08-20,33.1452
2009-08-19,32.9365
2009-08-18,32.7145
2009-08-17,32.4783
2009-08-14,32.2270
2009-08-13,31.9597
2009-08-12,31.6754
2009-08-11,31.3729
2009-08-10,31.0510
2009-08-07,30.7087
2009-08-06,30.4684
2009-08-05,30.3171
2009-08-04,30.2032
2009-08-03,30.0858
2009-07-31,29.9647
2009-07-30,29.8399
2009-07-29,29.7706
2009-07-28,29.7367
2009-07-27,32.9627
2009-07-24,33.2055
2009-07-23,33.3965
2009-07-22,33.6377
2009-07-21,33.9313
2009-07-20,34.2471
2009-07-17,34.5865
2009-07-16,34.9516
2009-07-15,35.3441
2009-07-14,35.7662
2009-07-13,36.2200
2009-07-10,36.7080
2009-07-09,37.2327
2009-07-08,37.7969
2009-07-07,38.3104
2009-07-06,38.7214
2009-07-02,39.0417
2009-07-01,39.2782
2009-06-30,39.5220
2009-06-29,39.7733
2009-06-26,40.0325
2009-06-25,40.2996
2009-06-24,40.5750
2009-06-23,40.7401
2009-06-22,40.7925
2009-06-19,36.4123
2009-06-18,36.1327
2009-06-17,35.8353
2009-06-16,35.5189
2009-06-15,35.1822
2009-06-12,34.8241
2009-06-11,34.4432
2009-06-10,34.0379
2009-06-09,33.6068
2009-06-08,33.2310
2009-06-05,32.9201
2009-06-04,32.7352
2009-06-03,32.6325
2009-06-02,32.5277
2009-06-01,32.4873
2009-05-29,34.9486
2009-05-28,34.9735
2009-05-27,34.9986
2009-05-26,35.0239
2009-05-22,32.6248
2009-05-21,32.4551
2009-05-20,32.2011
2009-05-19,31.9219
2009-05-18,31.6151
2009-05-15,31.2779
2009-05-14,30.9075
2009-05-13,30.5003
2009-05-12,30.0530
2009-05-11,29.5613
2009-05-08,29.0211
2009-05-07,28.5801
2009-05-06,28.1888
2009-05-05,27.8987
2009-05-04,27.6869
2009-05-01,27.5242
2009-04-30,27.3547
2009-04-29,27.2473
2009-04-28,27.1879
2009-04-27,27.1272
2009-04-24,27.1030
2009-04-23,29.4803
2009-04-22,29.5043
2009-04-21,29.5286
2009-04-20,29.5531
2009-04-17,29.5779
2009-04-16,29.6028
2009-04-15,29.6281
2009-04-14,29.6536
2009-04-13,29.6536
2009-04-09,26.8515
2009-04-08,26.6408
2009-04-07,26.4117
2009-04-06,26.1627
2009-04-03,25.8920
2009-04-02,25.6797
2009-04-01,25.3670
2009-03-31,25.0272
2009-03-30,24.6578
2009-03-27,24.2563
2009-03-26,23.8199
2009-03-25,23.4600
2009-03-24,23.1835
2009-03-23,22.9895
2009-03-20,22.8450
2009-03-19,22.6943
2009-03-18,22.5374
2009-03-17,22.3740
2009-03-16,22.2038
2009-03-13,22.0923
2009-03-12,22.0219
2009-03-11,21.9867
2009-03-10,25.4826
2009-03-09,26.0049
2009-03-06,26.6054
2009-03-05,27.2955
2009-03-04,28.0888
2009-03-03,29.0006
2009-03-02,29.9292
2009-02-27,30.6910
2009-02-26,31.3563
2009-02-25,31.9708
2009-02-24,32.5204
2009-02-23,33.0114
2009-02-20,33.4122
2009-02-19,33.6801
2009-02-18,33.8926
2009-02-17,34.0443
2009-02-13,34.1432
2009-02-12,34.2441
2009-02-11,34.2909
2009-02-10,34.3383
2009-02-09,34.3860
2009-02-06,34.4343
2009-02-05,34.4831
2009-02-04,34.5323
2009-02-03,34.5821
2009-02-02,34.6323
2009-01-30,34.6831
2009-01-29,34.7344
2009-01-28,34.7862
2009-01-27,34.8385
2009-01-26,34.8913
2009-01-23,34.9447
2009-01-22,34.9986
2009-01-21,35.0531
2009-01-20,35.1081
2009-01-16,35.1636
2009-01-15,35.2198
2009-01-14,29.8199
2009-01-13,29.5949
2009-01-12,29.3605
2009-01-09,29.1164
2009-01-08,28.8621
2009-01-07,28.5972
2009-01-06,28.3213
2009-01-05,28.1123
2009-01-02,27.9893
2008-12-31,27.9413
2008-12-30,27.8928
2008-12-29,27.8439
2008-12-26,27.7944
2008-12-24,27.7445
2008-12-23,27.6940
2008-12-22,27.6431
2008-12-19,27.5916
2008-12-18,27.5396
2008-12-17,27.4871
2008-12-16,27.4340
2008-12-15,27.3804
2008-12-12,27.3263
2008-12-11,27.2716
2008-12-10,27.2164
2008-12-09,27.1606
2008-12-08,27.1042
2008-12-05,32.6477
2008-12-04,33.0650
2008-12-03,33.5136
2008-12-02,33.9961
2008-12-01,34.5148
2008-11-28,35.0726
2008-11-26,35.6724
2008-11-25,36.3173
2008-11-24,37.0107
2008-11-21,37.7564
2008-11-20,38.4100
2008-11-19,38.9546
2008-11-18,39.3896
2008-11-17,39.7024
2008-11-14,40.0248
2008-11-13,40.3572
2008-11-12,40.5385
2008-11-11,40.6244
2008-11-10,33.0113
2008-11-07,32.6106
2008-11-06,32.1888
2008-11-05,31.7448
2008-11-04,31.2775
2008-11-03,30.9336
2008-10-31,30.6759
2008-10-30,30.4103
2008-10-29,30.1365
2008-10-28,30.0074
2008-10-27,29.9524
2008-10-24,29.8969
2008-10-23,29.8407
2008-10-22,29.7841
2008-10-21,29.7268
2008-10-20,35.0607
2008-10-17,35.8577
2008-10-16,36.7738
2008-10-15,37.3037
2008-10-14,38.3359
2008-10-13,39.5089
2008-10-10,40.8418
2008-10-09,41.8095
2008-10-08,42.5581
2008-10-07,43.2471
2008-10-06,44.0042
2008-10-03,44.3828
2008-10-02,44.7943
2008-10-01,45.1333
2008-09-30,45.4979
2008-09-29,45.8899
2008-09-26,46.3114
2008-09-25,46.7646
2008-09-24,47.2519
2008-09-23,47.7760
2008-09-22,48.3394
2008-09-19,48.9453
2008-09-18,49.5968
2008-09-17,50.0850
2008-09-16,50.3674
2008-09-15,50.5767
2008-09-12,50.7355
2008-09-11,50.8992
2008-09-10,51.0038
2008-09-09,51.0545
2008-09-08,51.1057
2008-09-05,45.9780
2008-09-04,45.9262
2008-09-03,45.8739
2008-09-02,45.8211
2008-08-29,45.7677
2008-08-28,45.7138
2008-08-27,45.6593
2008-08-26,45.6043
2008-08-25,45.5487
2008-08-22,45.4926
2008-08-21,45.4359
2008-08-20,45.3786
2008-08-19,45.3208
2008-08-18,45.2623
2008-08-15,45.2033
2008-08-14,45.1437
2008-08-13,45.0835
2008-08-12,45.0226
2008-08-11,44.9612
2008-08-08,44.8991
2008-08-07,50.2642
2008-08-06,50.4301
2008-08-05,50.6012
2008-08-04,50.7775
2008-08-01,50.9593
2008-07-31,51.0794
2008-07-30,51.1323
2008-07-29,51.1857
2008-07-28,51.2396
2008-07-25,51.2941
2008-07-24,51.3492
2008-07-23,46.4882
2008-07-22,46.2323
2008-07-21,46.0373
2008-07-18,45.8995
2008-07-17,45.8227
2008-07-16,45.8227
2008-07-15,48.6655
2008-07-14,49.1554
2008-07-11,49.6720
2008-07-10,49.9277
2008-07-09,50.4539
2008-07-08,51.0730
2008-07-07,51.8014
2008-07-03,52.6583
2008-07-02,53.5450
2008-07-01,54.4184
2008-06-30,55.2349
2008-06-27,56.0001
2008-06-26,56.6359
2008-06-25,57.1836
2008-06-24,57.4815
2008-06-23,57.5144
2008-06-20,57.8411
2008-06-19,58.1962
2008-06-18,58.5821
2008-06-17,59.0016
2008-06-16,59.4576
2008-06-13,59.9532
2008-06-12,60.4920
2008-06-11,61.0775
2008-06-10,61.7140
2008-06-09,62.2996
2008-06-06,62.9291
2008-06-05,63.3240
2008-06-04,63.6510
2008-06-03,63.9951
2008-06-02,64.1843
2008-05-30,64.3288
2008-05-29,64.4777
2008-05-28,64.6313
2008-05-27,64.7895
2008-05-23,64.9527
2008-05-22,65.1209
2008-05-21,65.2319
2008-05-20,65.2319
2008-05-19,62.2308
2008-05-16,61.9847
2008-05-15,61.7051
2008-05-14,61.3874
2008-05-13,61.1123
2008-05-12,60.8031
2008-05-09,60.4557
2008-05-08,60.0653
2008-05-07,59.6268
2008-05-06,59.1843
2008-05-05,58.6928
2008-05-02,58.1466
2008-05-01,57.6100
2008-04-30,57.0204
2008-04-29,56.3725
2008-04-28,55.7983
2008-04-25,55.2796
2008-04-24,54.8949
2008-04-23,54.5578
2008-04-22,54.3801
2008-04-21,54.2448
2008-04-18,54.1053
2008-04-17,53.9615
2008-04-16,53.8133
2008-04-15,53.6604
2008-04-14,53.5029
2008-04-11,53.3404
2008-04-10,53.1730
2008-04-09,53.0003
2008-04-08,52.9231
2008-04-07,52.8443
2008-04-04,52.7639
2008-04-03,52.6818
2008-04-02,52.6406
2008-04-01,56.4991
2008-03-31,56.7895
2008-03-28,57.1018
2008-03-27,57.4375
2008-03-26,57.7986
2008-03-25,58.1868
2008-03-24,58.6043
2008-03-20,59.0532
2008-03-19,59.5358
2008-03-18,60.0548
2008-03-17,60.6129
2008-03-14,61.2130
2008-03-13,61.8582
2008-03-12,62.4210
2008-03-11,62.9046
2008-03-10,63.2466
2008-03-07,63.4658
2008-03-06,63.5853
2008-03-05,63.7073
2008-03-04,63.8318
2008-03-03,63.8879
2008-02-29,58.6032
2008-02-28,58.3251
2008-02-27,58.0323
2008-02-26,57.7241
2008-02-25,57.3997
2008-02-22,57.0582
2008-02-21,56.6988
2008-02-20,56.3204
2008-02-19,55.9221
2008-02-15,55.6153
2008-02-14,55.2958
2008-02-13,55.0584
2008-02-12,54.9135
2008-02-11,54.8409
2008-02-08,54.7676
2008-02-07,54.6936
2008-02-06,54.6188
2008-02-05,54.5432
2008-02-04,54.4669
2008-02-01,54.3898
2008-01-31,54.3119
2008-01-30,54.2333
2008-01-29,61.2441
2008-01-28,61.7718
2008-01-25,62.3392
2008-01-24,62.9493
2008-01-23,63.6053
2008-01-22,64.1905
2008-01-18,64.6421
2008-01-17,65.1176
2008-01-16,65.6180
2008-01-15,66.1448
2008-01-14,66.5287
2008-01-11,66.9285
2008-01-10,67.3449
2008-01-09,67.7788
2008-01-08,68.0725
2008-01-07,68.2348
2008-01-04,68.2917
2008-01-03,68.3492
2008-01-02,68.4074
2007-12-31,68.4661
2007-12-28,68.5253
2007-12-27,68.5852
2007-12-26,68.6457
2007-12-24,68.7068
2007-12-21,68.7685
2007-12-20,68.8309
2007-12-19,68.8939
2007-12-18,68.9575
2007-12-17,69.0217
2007-12-14,69.0866
2007-12-13,69.1522
2007-12-12,69.2184
2007-12-11,64.2798
2007-12-10,64.1790
2007-12-07,64.0762
2007-12-06,63.9712
2007-12-05,63.8642
2007-12-04,63.7549
2007-12-03,63.6434
2007-11-30,63.5296
2007-11-29,63.4746
2007-11-28,68.8060
2007-11-27,69.2073
2007-11-26,69.6388
2007-11-23,70.1028
2007-11-21,70.6017
2007-11-20,71.0487
2007-11-19,71.3945
2007-11-16,71.6422
2007-11-15,71.7993
2007-11-14,71.8834
2007-11-13,71.9243
2007-11-12,71.9657
2007-11-09,67.7606
2007-11-08,67.6748
2007-11-07,67.5872
2007-11-06,67.4979
2007-11-05,67.4067
2007-11-02,67.3136
2007-11-01,67.2187
2007-10-31,67.1218
2007-10-30,67.0737
2007-10-29,72.1553
2007-10-26,72.1599
2007-10-25,72.6629
2007-10-24,73.1109
2007-10-23,73.5979
2007-10-22,74.1271
2007-10-19,74.6015
2007-10-18,75.1116
2007-10-17,75.6601
2007-10-16,76.2499
2007-10-15,76.7215
2007-10-12,77.1158
2007-10-11,77.5307
2007-10-10,77.8133
2007-10-09,77.9727
2007-10-08,78.0748
2007-10-05,78.1190
2007-10-04,74.3504
2007-10-03,73.7369
2007-10-02,73.0235
2007-10-01,72.2785
2007-09-28,71.5814
2007-09-27,70.7894
2007-09-26,69.9889
2007-09-25,69.2581
2007-09-24,68.6262
2007-09-21,68.0492
2007-09-20,67.6096
2007-09-19,67.2387
2007-09-18,66.9507
2007-09-17,66.6476
2007-09-14,66.3996
2007-09-13,66.2126
2007-09-12,66.0949
2007-09-11,66.0365
2007-09-10,65.9776
2007-09-07,65.9181
2007-09-06,65.8580
2007-09-05,65.7972
2007-09-04,65.7359
2007-08-31,65.6739
2007-08-30,71.7527
2007-08-29,72.1407
2007-08-28,72.1407
2007-08-27,72.3610
2007-08-24,72.7878
2007-08-23,73.2419
2007-08-22,73.7250
2007-08-21,74.2389
2007-08-20,74.7856
2007-08-17,75.3672
2007-08-16,75.9859
2007-08-15,76.3782
2007-08-14,76.7912
2007-08-13,77.2259
2007-08-10,77.6835
2007-08-09,77.9427
2007-08-08,78.0824
2007-08-07,78.1622
2007-08-06,78.2436
2007-08-03,78.2779
2007-08-02,78.3127
2007-08-01,78.3478
2007-07-31,74.6048
2007-07-30,74.0944
2007-07-27,73.5144
2007-07-26,72.8553
2007-07-25,72.1064
2007-07-24,71.5289
2007-07-23,71.0362
2007-07-20,70.5581
2007-07-19,70.1972
2007-07-18,69.8616
2007-07-17,69.5564
2007-07-16,69.3002
2007-07-13,69.0305
2007-07-12,68.8394
2007-07-11,68.6403
2007-07-10,68.4329
2007-07-09,68.2169
2007-07-06,68.0970
2007-07-05,68.0265
2007-07-03,67.9939
2007-07-02,71.3677
2007-06-29,71.5831
2007-06-28,71.8122
2007-06-27,72.0559
2007-06-26,72.2230
2007-06-25,72.3990
2007-06-22,72.5344
2007-06-21,72.6754
2007-06-20,72.7678
2007-06-19,72.8631
2007-06-18,72.9614
2007-06-15,73.0626
2007-06-14,73.1670
2007-06-13,73.2747
2007-06-12,73.3856
2007-06-11,73.5000
2007-06-08,73.6180
2007-06-07,73.6848
2007-06-06,73.7122
2007-06-05,71.3383
2007-06-04,70.9194
2007-06-01,70.4265
2007-05-31,69.9496
2007-05-30,69.4753
2007-05-29,69.1205
2007-05-25,68.7874
2007-05-24,68.4131
2007-05-23,68.1238
2007-05-22,67.8024
2007-05-21,67.4453
2007-05-18,67.1093
2007-05-17,66.8049
2007-05-16,66.6126
2007-05-15,66.4377
2007-05-14,66.2929
2007-05-11,66.1404
2007-05-10,65.9799
2007-05-09,65.8110
2007-05-08,65.6332
2007-05-07,65.4460
2007-05-04,65.2490
2007-05-03,65.0416
2007-05-02,64.8232
2007-05-01,64.5934
2007-04-30,64.3515
2007-04-27,64.0969
2007-04-26,63.8288
2007-04-25,63.6242
2007-04-24,63.4110
2007-04-23,63.2508
2007-04-20,63.0857
2007-04-19,62.9155
2007-04-18,62.8083
2007-04-17,62.7710
2007-04-16,62.7333
2007-04-13,62.6952
2007-04-12,62.6567
2007-04-11,62.6178
2007-04-10,62.5786
2007-04-09,62.5389
2007-04-05,62.4989
2007-04-04,62.4584
2007-04-03,62.4176
2007-04-02,62.3763
2007-03-30,62.3346
2007-03-29,62.2925
2007-03-28,62.2499
2007-03-27,62.2070
2007-03-26,62.1636
2007-03-23,62.1197
2007-03-22,62.0754
2007-03-21,62.0307
2007-03-20,61.9855
2007-03-19,61.9399
2007-03-16,61.8938
2007-03-15,61.8472
2007-03-14,61.8002
2007-03-13,61.7526
2007-03-12,61.7046
2007-03-09,66.2201
2007-03-08,66.2657
2007-03-07,66.3118
2007-03-06,66.3583
2007-03-05,66.4053
2007-03-02,66.4528
2007-03-01,66.5008
2007-02-28,66.5492
2007-02-27,66.5982
2007-02-26,62.8836
2007-02-23,62.7289
2007-02-22,62.5676
2007-02-21,62.3997
2007-02-20,62.2699
2007-02-16,62.1360
2007-02-15,62.0466
2007-02-14,61.9555
2007-02-13,61.8624
2007-02-12,61.7675
2007-02-09,61.6706
