Dates,KAMA Values
2014-04-21,108.3231
2014-04-17,108.3135
2014-04-16,108.2997
2014-04-15,108.3004
2014-04-14,108.3820
2014-04-11,108.4364
2014-04-10,108.5208
2014-04-09,108.5359
2014-04-08,108.5136
2014-04-07,108.5232
2014-04-04,108.5481
2014-04-03,108.4030
2014-04-02,107.9716
2014-04-01,107.4611
2014-03-31,107.2351
2014-03-28,107.2325
2014-03-27,107.2384
2014-03-26,107.2637
2014-03-25,107.2762
2014-03-24,107.2896
2014-03-21,107.3437
2014-03-20,107.5302
2014-03-19,107.6268
2014-03-18,107.9963
2014-03-17,108.1891
2014-03-14,108.2052
2014-03-13,108.5399
2014-03-12,109.3257
2014-03-11,109.4115
2014-03-10,109.4374
2014-03-07,109.4570
2014-03-06,109.4510
2014-03-05,109.4387
2014-03-04,109.4305
2014-03-03,109.4141
2014-02-28,109.3954
2014-02-27,109.3838
2014-02-26,109.3764
2014-02-25,109.4014
2014-02-24,109.4044
2014-02-21,109.3091
2014-02-20,109.2201
2014-02-19,108.8272
2014-02-18,108.6363
2014-02-14,107.8932
2014-02-13,107.5671
2014-02-12,107.4152
2014-02-11,107.3914
2014-02-10,107.1699
2014-02-07,106.9724
2014-02-06,106.7934
2014-02-05,107.7209
2014-02-04,110.3957
2014-02-03,112.5767
2014-01-31,114.5508
2014-01-30,116.2579
2014-01-29,118.0167
2014-01-28,119.0518
2014-01-27,119.1456
2014-01-24,119.2578
2014-01-23,119.4812
2014-01-22,119.4713
2014-01-21,119.0177
2014-01-17,118.8206
2014-01-16,118.7220
2014-01-15,118.6101
2014-01-14,118.3849
2014-01-13,118.2059
2014-01-10,117.9652
2014-01-09,117.6134
2014-01-08,116.9604
2014-01-07,116.4778
2014-01-06,116.0769
2014-01-03,115.8733
2014-01-02,115.7844
2013-12-31,115.7685
2013-12-30,115.7378
2013-12-27,115.7217
2013-12-26,115.5648
2013-12-24,114.6603
2013-12-23,114.4078
2013-12-20,114.3248
2013-12-19,114.2490
2013-12-18,114.1843
2013-12-17,114.0267
2013-12-16,113.8325
2013-12-13,113.8213
2013-12-12,113.8174
2013-12-11,113.8251
2013-12-10,113.8513
2013-12-09,113.8474
2013-12-06,113.8275
2013-12-05,113.7866
2013-12-04,113.7892
2013-12-03,113.9046
2013-12-02,114.0114
2013-11-29,114.0011
2013-11-27,113.9954
2013-11-26,113.9816
2013-11-25,113.9597
2013-11-22,113.9620
2013-11-21,113.9089
2013-11-20,113.9143
2013-11-19,113.9204
2013-11-18,113.7013
2013-11-15,112.9435
2013-11-14,112.6448
2013-11-13,112.2841
2013-11-12,112.1344
2013-11-11,112.0629
2013-11-08,111.9732
2013-11-07,111.8470
2013-11-06,111.8148
2013-11-05,111.4604
2013-11-04,110.6475
2013-11-01,109.7694
2013-10-31,108.8127
2013-10-30,108.2972
2013-10-29,107.7725
2013-10-28,107.0112
2013-10-25,106.2686
2013-10-24,104.4016
2013-10-23,103.1930
2013-10-22,101.2074
2013-10-21,100.8162
2013-10-18,100.6491
2013-10-17,100.3518
2013-10-16,99.9404
2013-10-15,99.8833
2013-10-14,99.8788
2013-10-11,99.8398
2013-10-10,99.8345
2013-10-09,99.8246
2013-10-08,100.0608
2013-10-07,100.2167
2013-10-04,100.2286
2013-10-03,100.2332
2013-10-02,100.4077
2013-10-01,100.4090
2013-09-30,100.4111
2013-09-27,100.4222
2013-09-26,100.3210
2013-09-25,100.0158
2013-09-24,99.8199
2013-09-23,99.3823
2013-09-20,99.2013
2013-09-19,99.1854
2013-09-18,97.8947
2013-09-17,96.1628
2013-09-16,94.0446
2013-09-13,91.4060
2013-09-12,90.4759
2013-09-11,89.6373
2013-09-10,88.7534
2013-09-09,88.5910
2013-09-06,88.5103
2013-09-05,88.4807
2013-09-04,88.3413
2013-09-03,88.2756
2013-08-30,88.2676
2013-08-29,88.2661
2013-08-28,88.2130
2013-08-27,88.2186
2013-08-26,88.2426
2013-08-23,88.2099
2013-08-22,88.2016
2013-08-21,88.1881
2013-08-20,88.1771
2013-08-19,88.1475
2013-08-16,88.1074
2013-08-15,88.1132
2013-08-14,88.1706
2013-08-13,88.1665
2013-08-12,88.1260
2013-08-09,88.1230
2013-08-08,88.1127
2013-08-07,88.0954
2013-08-06,88.0839
2013-08-05,88.0461
2013-08-02,88.0098
2013-08-01,87.9493
2013-07-31,87.9032
2013-07-30,87.8950
2013-07-29,87.8481
2013-07-26,87.8348
2013-07-25,87.7318
2013-07-24,87.7183
2013-07-23,87.6801
2013-07-22,87.5701
2013-07-19,87.4991
2013-07-18,87.4147
2013-07-17,87.2111
2013-07-16,87.1539
2013-07-15,87.1426
2013-07-12,87.0632
2013-07-11,87.0745
2013-07-10,86.4238
2013-07-09,85.8156
2013-07-08,85.2251
2013-07-05,84.9960
2013-07-03,84.7509
2013-07-02,84.7311
2013-07-01,84.6963
2013-06-28,84.6814
2013-06-27,84.6647
2013-06-26,84.6345
2013-06-25,84.6310
2013-06-24,84.6806
2013-06-21,84.8354
2013-06-20,84.8418
2013-06-19,84.8440
2013-06-18,84.7098
2013-06-17,84.3183
2013-06-14,84.2027
2013-06-13,84.1020
2013-06-12,84.0507
2013-06-11,84.0180
2013-06-10,83.9730
2013-06-07,83.8905
2013-06-06,83.7702
2013-06-05,83.7504
2013-06-04,83.7524
2013-06-03,83.7433
2013-05-31,83.6853
2013-05-30,83.6752
2013-05-29,83.5108
2013-05-28,83.4707
2013-05-24,83.1230
2013-05-23,82.6857
2013-05-22,82.3045
2013-05-21,82.1970
2013-05-20,81.8316
2013-05-17,81.3383
2013-05-16,80.5125
2013-05-15,80.1178
2013-05-14,79.1405
2013-05-13,78.3130
2013-05-10,77.9453
2013-05-09,77.8311
2013-05-08,77.5130
2013-05-07,77.1950
2013-05-06,76.4533
2013-05-03,75.5909
2013-05-02,75.0273
2013-05-01,74.5616
2013-04-30,74.3184
2013-04-29,74.0239
2013-04-26,73.5271
2013-04-25,73.1643
2013-04-24,72.9204
2013-04-23,72.7140
2013-04-22,72.6860
2013-04-19,72.6823
2013-04-18,72.6174
2013-04-17,72.6184
2013-04-16,72.5845
2013-04-15,72.5186
2013-04-12,72.4986
2013-04-11,72.1748
2013-04-10,71.9693
2013-04-09,71.9008
2013-04-08,71.7885
2013-04-05,71.7139
2013-04-04,71.6652
2013-04-03,71.6659
2013-04-02,71.6838
2013-04-01,71.7074
2013-03-28,71.7029
2013-03-27,71.6854
2013-03-26,71.6522
2013-03-25,71.5542
2013-03-22,71.5565
2013-03-21,71.5639
2013-03-20,71.6122
2013-03-19,71.5158
2013-03-18,71.3374
2013-03-15,71.1750
2013-03-14,70.0917
2013-03-13,69.3229
2013-03-12,68.2742
2013-03-11,66.8782
2013-03-08,65.3314
2013-03-07,64.8474
2013-03-06,64.2606
2013-03-05,63.9122
2013-03-04,63.5875
2013-03-01,63.5082
2013-02-28,63.3918
2013-02-27,63.3008
2013-02-26,63.2065
2013-02-25,63.2017
2013-02-22,63.2006
2013-02-21,63.1872
2013-02-20,63.1805
2013-02-19,63.1838
2013-02-15,63.1852
2013-02-14,63.1842
2013-02-13,63.1858
2013-02-12,63.1883
2013-02-11,63.1537
2013-02-08,63.1340
2013-02-07,63.0983
2013-02-06,62.9833
2013-02-05,62.9272
2013-02-04,62.8942
2013-02-01,62.8936
2013-01-31,62.8957
2013-01-30,62.9079
2013-01-29,62.9336
2013-01-28,63.0470
2013-01-25,63.0696
2013-01-24,63.0787
2013-01-23,63.0789
2013-01-22,63.0835
2013-01-18,63.1073
2013-01-17,63.1162
2013-01-16,63.1187
2013-01-15,63.1501
2013-01-14,63.1244
2013-01-11,63.1014
2013-01-10,63.1029
2013-01-09,63.0803
2013-01-08,63.0658
2013-01-07,63.1140
2013-01-04,63.1107
2013-01-03,62.9006
2013-01-02,62.7124
2012-12-31,62.4944
2012-12-28,62.4556
2012-12-27,62.4543
2012-12-26,62.4398
2012-12-24,62.4292
2012-12-21,62.4109
2012-12-20,62.3260
2012-12-19,62.1864
2012-12-18,62.1154
2012-12-17,62.0540
2012-12-14,62.0439
2012-12-13,62.0445
2012-12-12,62.0428
2012-12-11,61.8866
2012-12-10,61.6898
2012-12-07,61.5088
2012-12-06,61.4278
2012-12-05,61.3888
2012-12-04,61.3313
2012-12-03,61.1746
2012-11-30,60.9153
2012-11-29,60.5080
2012-11-28,60.1555
2012-11-27,60.1231
2012-11-26,60.0799
2012-11-23,60.0286
2012-11-21,59.9061
2012-11-20,59.7995
2012-11-19,59.7847
2012-11-16,59.7695
2012-11-15,59.7789
2012-11-14,59.7821
2012-11-13,59.7838
2012-11-12,59.6803
2012-11-09,59.5619
2012-11-08,59.5338
2012-11-07,59.5367
2012-11-06,59.6235
2012-11-05,59.6037
2012-11-02,59.9487
2012-11-01,60.3777
2012-10-31,60.6440
2012-10-26,60.7808
2012-10-25,60.8152
2012-10-24,60.8386
2012-10-23,60.8779
2012-10-22,60.9049
2012-10-19,60.7950
2012-10-18,60.5923
2012-10-17,60.1160
2012-10-16,59.6929
2012-10-15,59.1458
2012-10-12,58.9924
2012-10-11,58.8663
2012-10-10,58.8638
2012-10-09,58.8659
2012-10-08,58.8712
2012-10-05,58.8738
2012-10-04,58.8695
2012-10-03,58.8738
2012-10-02,58.8775
2012-10-01,58.9237
2012-09-28,58.9278
2012-09-27,59.0100
2012-09-26,59.0576
2012-09-25,59.0711
2012-09-24,59.2178
2012-09-21,59.2653
2012-09-20,59.4255
2012-09-19,59.6360
2012-09-18,59.7319
2012-09-17,59.7431
2012-09-14,59.8010
2012-09-13,59.8068
2012-09-12,59.8082
2012-09-11,59.8192
2012-09-10,59.8221
2012-09-07,59.8250
2012-09-06,59.6933
2012-09-05,59.6893
2012-09-04,59.6839
2012-08-31,59.7772
2012-08-30,59.8175
2012-08-29,59.9520
2012-08-28,59.9824
2012-08-27,60.0148
2012-08-24,60.0750
2012-08-23,60.1961
2012-08-22,60.6636
2012-08-21,60.6739
2012-08-20,60.6572
2012-08-17,60.5863
2012-08-16,60.4856
2012-08-15,60.3676
2012-08-14,60.3555
2012-08-13,60.3515
2012-08-10,60.3332
2012-08-09,60.2961
2012-08-08,60.2798
2012-08-07,60.2624
2012-08-06,60.1954
2012-08-03,60.1950
2012-08-02,60.1944
2012-08-01,60.2340
2012-07-31,60.2347
2012-07-30,60.2227
2012-07-27,60.1569
2012-07-26,60.0586
2012-07-25,59.9223
2012-07-24,59.8503
2012-07-23,59.8560
2012-07-20,59.8469
2012-07-19,59.8389
2012-07-18,59.8194
2012-07-17,59.8073
2012-07-16,59.8040
2012-07-13,59.7897
2012-07-12,59.7582
2012-07-11,59.7607
2012-07-10,59.7668
2012-07-09,59.7258
2012-07-06,59.6547
2012-07-05,59.5853
2012-07-03,59.5367
2012-07-02,59.4930
2012-06-29,59.4703
2012-06-28,59.3593
2012-06-27,59.3606
2012-06-26,59.3600
2012-06-25,59.4062
2012-06-22,59.4185
2012-06-21,59.4121
2012-06-20,59.4276
2012-06-19,59.1231
2012-06-18,58.6712
2012-06-15,58.4010
2012-06-14,57.9674
2012-06-13,57.8900
2012-06-12,57.7712
2012-06-11,57.6657
2012-06-08,57.6638
2012-06-07,57.6581
2012-06-06,57.6511
2012-06-05,57.6928
2012-06-04,58.1897
2012-06-01,58.2657
2012-05-31,58.4108
2012-05-30,58.4614
2012-05-29,58.5439
2012-05-25,58.5641
2012-05-24,58.6308
2012-05-23,58.6028
2012-05-22,58.5619
2012-05-21,58.5043
2012-05-18,58.4088
2012-05-17,59.2679
2012-05-16,60.4044
2012-05-15,60.7834
2012-05-14,61.2796
2012-05-11,61.5567
2012-05-10,61.8048
2012-05-09,61.9819
2012-05-08,62.1439
2012-05-07,62.1531
2012-05-04,62.1157
2012-05-03,62.0999
2012-05-02,61.9166
2012-05-01,61.6785
2012-04-30,61.4774
2012-04-27,61.2390
2012-04-26,60.8569
2012-04-25,60.6020
2012-04-24,60.1480
2012-04-23,60.1439
2012-04-20,60.1459
2012-04-19,60.1444
2012-04-18,60.1447
2012-04-17,60.1375
2012-04-16,60.1236
2012-04-13,60.1352
2012-04-12,60.1387
2012-04-11,60.1342
2012-04-10,60.2503
2012-04-09,60.8815
2012-04-05,60.9459
2012-04-04,60.9506
2012-04-03,60.9658
2012-04-02,60.9596
2012-03-30,60.9522
2012-03-29,60.9454
2012-03-28,60.9475
2012-03-27,60.9408
2012-03-26,60.9310
2012-03-23,60.8693
2012-03-22,60.8705
2012-03-21,60.8713
2012-03-20,60.8105
2012-03-19,60.6683
2012-03-16,60.6237
2012-03-15,60.6139
2012-03-14,60.6013
2012-03-13,60.5914
2012-03-12,60.5804
2012-03-09,60.5839
2012-03-08,60.6231
2012-03-07,60.5995
2012-03-06,60.6213
2012-03-05,60.9160
2012-03-02,60.9123
2012-03-01,60.8969
2012-02-29,60.8891
2012-02-28,60.8585
2012-02-27,60.8441
2012-02-24,60.8314
2012-02-23,60.8164
2012-02-22,60.7899
2012-02-21,60.6679
2012-02-17,60.6209
2012-02-16,60.5951
2012-02-15,60.5770
2012-02-14,60.5657
2012-02-13,60.4758
2012-02-10,60.4394
2012-02-09,60.4131
2012-02-08,60.3539
2012-02-07,60.3449
2012-02-06,60.3373
2012-02-03,60.3307
2012-02-02,60.2701
2012-02-01,60.2522
2012-01-31,60.2352
2012-01-30,60.2015
2012-01-27,60.1933
2012-01-26,60.1608
2012-01-25,60.1298
2012-01-24,60.0599
2012-01-23,60.0008
2012-01-20,59.8567
2012-01-19,59.6482
2012-01-18,59.5611
2012-01-17,59.5119
2012-01-13,59.3673
2012-01-12,59.3460
2012-01-11,59.1193
2012-01-10,59.0948
2012-01-09,59.0326
2012-01-06,59.0176
2012-01-05,59.0020
2012-01-04,58.9728
2012-01-03,58.6967
2011-12-30,58.5319
2011-12-29,58.4314
2011-12-28,58.1127
2011-12-27,58.0143
2011-12-23,57.6828
2011-12-22,57.5522
2011-12-21,57.1951
2011-12-20,56.9914
2011-12-19,56.9220
2011-12-16,56.9120
2011-12-15,56.9019
2011-12-14,56.8931
2011-12-13,56.8851
2011-12-12,56.6731
2011-12-09,56.4088
2011-12-08,55.3837
2011-12-07,54.6031
2011-12-06,54.0508
2011-12-05,53.6107
2011-12-02,53.3860
2011-12-01,53.0063
2011-11-30,52.6810
2011-11-29,52.6491
2011-11-28,52.6172
2011-11-25,52.6034
2011-11-23,52.6409
2011-11-22,52.6946
2011-11-21,52.6976
2011-11-18,52.6916
2011-11-17,52.5999
2011-11-16,52.5893
2011-11-15,52.5217
2011-11-14,52.0388
2011-11-11,51.9138
2011-11-10,51.8857
2011-11-09,51.8478
2011-11-08,51.8302
2011-11-07,51.7109
2011-11-04,51.6746
2011-11-03,51.6501
2011-11-02,51.5562
2011-11-01,51.5454
2011-10-31,51.5468
2011-10-28,51.4164
2011-10-27,51.1037
2011-10-26,50.8078
2011-10-25,50.7029
2011-10-24,50.6960
2011-10-21,50.6705
2011-10-20,50.5774
2011-10-19,50.5740
2011-10-18,50.5242
2011-10-17,50.4065
2011-10-14,50.4262
2011-10-13,50.3038
2011-10-12,50.2822
2011-10-11,50.2011
2011-10-10,50.1715
2011-10-07,50.1192
2011-10-06,50.1161
2011-10-05,50.1228
2011-10-04,50.1406
2011-10-03,50.2679
2011-09-30,50.5649
2011-09-29,50.6805
2011-09-28,50.6807
2011-09-27,50.6856
2011-09-26,50.6841
2011-09-23,50.6862
2011-09-22,50.7727
2011-09-21,51.0399
2011-09-20,51.1606
2011-09-19,51.1549
2011-09-16,51.1500
2011-09-15,51.1311
2011-09-14,51.0874
2011-09-13,51.0812
2011-09-12,51.0816
2011-09-09,51.0843
2011-09-08,51.0919
2011-09-07,51.0927
2011-09-06,50.9849
2011-09-02,50.9842
2011-09-01,50.8324
2011-08-31,50.2872
2011-08-30,50.0170
2011-08-29,49.8256
2011-08-26,49.7646
2011-08-25,49.7478
2011-08-24,49.7508
2011-08-23,49.7282
2011-08-22,49.7319
2011-08-19,49.7425
2011-08-18,49.8565
2011-08-17,49.9143
2011-08-16,49.8918
2011-08-15,49.8652
2011-08-12,49.8016
2011-08-11,49.7730
2011-08-10,50.1096
2011-08-09,50.9787
2011-08-08,51.0813
2011-08-05,53.4406
2011-08-04,55.1324
2011-08-03,57.6628
2011-08-02,58.5187
2011-08-01,58.8118
2011-07-29,58.8492
2011-07-28,58.8797
2011-07-27,58.8998
2011-07-26,58.9531
2011-07-25,59.0338
2011-07-22,59.0943
2011-07-21,59.1173
2011-07-20,59.1381
2011-07-19,59.1860
2011-07-18,59.3884
2011-07-15,59.9386
2011-07-14,60.1353
2011-07-13,60.2155
2011-07-12,60.2255
2011-07-11,60.2420
2011-07-08,60.3025
2011-07-07,60.2395
2011-07-06,59.9541
2011-07-05,59.9480
2011-07-01,59.9494
2011-06-30,59.9497
2011-06-29,59.9514
2011-06-28,60.0003
2011-06-27,60.2436
2011-06-24,60.3281
2011-06-23,60.4389
2011-06-22,60.6929
2011-06-21,60.7993
2011-06-20,60.8074
2011-06-17,60.8110
2011-06-16,60.8294
2011-06-15,60.8866
2011-06-14,60.9410
2011-06-13,61.0151
2011-06-10,61.3633
2011-06-09,61.7748
2011-06-08,61.9061
2011-06-07,62.0101
2011-06-06,62.1306
2011-06-03,62.2886
2011-06-02,62.4561
2011-06-01,62.4949
2011-05-31,62.5370
2011-05-27,62.5340
2011-05-26,62.5580
2011-05-25,62.6212
2011-05-24,62.7143
2011-05-23,63.0333
2011-05-20,63.2073
2011-05-19,63.2366
2011-05-18,63.2380
2011-05-17,63.2792
2011-05-16,63.4256
2011-05-13,63.4636
2011-05-12,63.4600
2011-05-11,63.4291
2011-05-10,63.3778
2011-05-09,63.1951
2011-05-06,63.0181
2011-05-05,62.9212
2011-05-04,62.9191
2011-05-03,62.8302
2011-05-02,62.4160
2011-04-29,61.7991
2011-04-28,60.6179
2011-04-27,59.4021
2011-04-26,59.1404
2011-04-25,59.0503
2011-04-21,59.0006
2011-04-20,58.9502
2011-04-19,58.9001
2011-04-18,58.9013
2011-04-15,58.9222
2011-04-14,58.9610
2011-04-13,59.0351
2011-04-12,59.1303
2011-04-11,59.1411
2011-04-08,59.1405
2011-04-07,59.1420
2011-04-06,59.0760
2011-04-05,59.0699
2011-04-04,59.1118
2011-04-01,58.9737
2011-03-31,58.6693
2011-03-30,58.1794
2011-03-29,57.3918
2011-03-28,57.1433
2011-03-25,57.0409
2011-03-24,56.9867
2011-03-23,56.9508
2011-03-22,56.9362
2011-03-21,56.9320
2011-03-18,56.9307
2011-03-17,57.0327
2011-03-16,57.2943
2011-03-15,57.3993
2011-03-14,57.4134
2011-03-11,57.4288
2011-03-10,57.4283
2011-03-09,57.4306
2011-03-08,57.4160
2011-03-07,57.4092
2011-03-04,57.4286
2011-03-03,57.4273
2011-03-02,57.4261
2011-03-01,57.4787
2011-02-28,57.5260
2011-02-25,57.5247
2011-02-24,57.5208
2011-02-23,57.5612
2011-02-22,57.6406
2011-02-18,57.6506
2011-02-17,57.5576
2011-02-16,57.5266
2011-02-15,57.4620
2011-02-14,57.4769
2011-02-11,57.2997
2011-02-10,57.0885
2011-02-09,56.9148
2011-02-08,56.6824
2011-02-07,56.6686
2011-02-04,56.6565
2011-02-03,56.6543
2011-02-02,56.6545
2011-02-01,56.6548
2011-01-31,56.6840
2011-01-28,56.6966
2011-01-27,56.7115
2011-01-26,56.7151
2011-01-25,56.7299
2011-01-24,56.6352
2011-01-21,56.4642
2011-01-20,56.3885
2011-01-19,56.3428
2011-01-18,56.1374
2011-01-14,55.4195
2011-01-13,55.2403
2011-01-12,55.0656
2011-01-11,54.6275
2011-01-10,54.4584
2011-01-07,54.1162
2011-01-06,53.4870
2011-01-05,52.7805
2011-01-04,52.3010
2011-01-03,51.7746
2010-12-31,51.7186
2010-12-30,51.7091
2010-12-29,51.7054
2010-12-28,51.7023
2010-12-27,51.7012
2010-12-23,51.7021
2010-12-22,51.6998
2010-12-21,51.7022
2010-12-20,51.7338
2010-12-17,51.9502
2010-12-16,51.9561
2010-12-15,52.0638
2010-12-14,52.1203
2010-12-13,52.1323
2010-12-10,52.1503
2010-12-09,52.1657
2010-12-08,52.1780
2010-12-07,52.1848
2010-12-06,52.1421
2010-12-03,52.0357
2010-12-02,51.9897
2010-12-01,51.8749
2010-11-30,51.8393
2010-11-29,51.8449
2010-11-26,51.8574
2010-11-24,51.8590
2010-11-23,51.8516
2010-11-22,52.0114
2010-11-19,52.1571
2010-11-18,52.4679
2010-11-17,52.6149
2010-11-16,53.0926
2010-11-15,53.6244
2010-11-12,54.1237
2010-11-11,54.9786
2010-11-10,55.4864
2010-11-09,55.6740
2010-11-08,55.6926
2010-11-05,55.6846
2010-11-04,55.6703
2010-11-03,55.6638
2010-11-02,55.7731
2010-11-01,55.7821
2010-10-29,55.7814
2010-10-28,55.7784
2010-10-27,55.7745
2010-10-26,55.7686
2010-10-25,55.7504
2010-10-22,55.7045
2010-10-21,55.6621
2010-10-20,55.5682
2010-10-19,55.4883
2010-10-18,55.4976
2010-10-15,55.4621
2010-10-14,55.4466
2010-10-13,55.0202
2010-10-12,54.2971
2010-10-11,53.6817
2010-10-08,52.8466
2010-10-07,52.3434
2010-10-06,51.7786
2010-10-05,51.4003
2010-10-04,51.0379
2010-10-01,50.9289
2010-09-30,50.6592
2010-09-29,50.3786
2010-09-28,50.1817
2010-09-27,50.1311
2010-09-24,50.1270
2010-09-23,50.1087
2010-09-22,50.1187
2010-09-21,50.1092
2010-09-20,50.0921
2010-09-17,50.0829
2010-09-16,50.0847
2010-09-15,50.0882
2010-09-14,50.0989
2010-09-13,50.1026
2010-09-10,50.0893
2010-09-09,50.0674
2010-09-08,50.0571
2010-09-07,49.9716
2010-09-03,49.9700
2010-09-02,49.9643
2010-09-01,49.9590
2010-08-31,50.0045
2010-08-30,50.2440
2010-08-27,50.2856
2010-08-26,50.2919
2010-08-25,50.4826
2010-08-24,50.9630
2010-08-23,51.7546
2010-08-20,52.1276
2010-08-19,52.2697
2010-08-18,52.4310
2010-08-17,52.4441
2010-08-16,52.4584
2010-08-13,53.0798
2010-08-12,53.2577
2010-08-11,53.3639
2010-08-10,53.4075
2010-08-09,53.3950
2010-08-06,53.3731
2010-08-05,53.3336
2010-08-04,53.2392
2010-08-03,52.8090
2010-08-02,52.4617
2010-07-30,51.9494
2010-07-29,51.5981
2010-07-28,51.5394
2010-07-27,51.4853
2010-07-26,51.2663
2010-07-23,50.9740
2010-07-22,50.8131
2010-07-21,50.7572
2010-07-20,50.7625
2010-07-19,50.7869
2010-07-16,50.8094
2010-07-15,50.8267
2010-07-14,50.8323
2010-07-13,50.8205
2010-07-12,50.8235
2010-07-09,50.8358
2010-07-08,50.8308
2010-07-07,50.8234
2010-07-06,50.8693
2010-07-02,51.3681
2010-07-01,51.8332
2010-06-30,52.1666
2010-06-29,52.4257
2010-06-28,52.6981
2010-06-25,52.6814
2010-06-24,52.5366
2010-06-23,52.4764
2010-06-22,52.3659
2010-06-21,52.3863
2010-06-18,51.8933
2010-06-17,51.4941
2010-06-16,51.4330
2010-06-15,51.3824
2010-06-14,51.2547
2010-06-11,51.2563
2010-06-10,51.2547
2010-06-09,51.2626
2010-06-08,51.3006
2010-06-07,51.4048
2010-06-04,51.7730
2010-06-03,51.8599
2010-06-02,51.8894
2010-06-01,51.9444
2010-05-28,52.2562
2010-05-27,52.4437
2010-05-26,52.5909
2010-05-25,53.4438
2010-05-24,54.2915
2010-05-21,55.0835
2010-05-20,55.1658
2010-05-19,55.4966
2010-05-18,55.6878
2010-05-17,55.8657
2010-05-14,55.9142
2010-05-13,55.9310
2010-05-12,55.9222
2010-05-11,55.9085
2010-05-10,55.9056
2010-05-07,55.9044
2010-05-06,56.5056
2010-05-05,56.9886
2010-05-04,57.0309
2010-05-03,56.9721
2010-04-30,56.9002
2010-04-29,56.9042
2010-04-28,56.8806
2010-04-27,56.8827
2010-04-26,56.8848
2010-04-23,56.8114
2010-04-22,56.6724
2010-04-21,56.4159
2010-04-20,56.3143
2010-04-19,56.3280
2010-04-16,56.3617
2010-04-15,56.4617
2010-04-14,56.4615
2010-04-13,56.4883
2010-04-12,56.6413
2010-04-09,56.6469
2010-04-08,56.6464
2010-04-07,56.6465
2010-04-06,56.6474
2010-04-05,56.6469
2010-04-01,56.6550
2010-03-31,56.6031
2010-03-30,56.5609
2010-03-29,56.1614
2010-03-26,55.4959
2010-03-25,55.2656
2010-03-24,55.0752
2010-03-23,54.8867
2010-03-22,54.5269
2010-03-19,54.1144
2010-03-18,53.9882
2010-03-17,53.6873
2010-03-16,53.5652
2010-03-15,53.5217
2010-03-12,53.2884
2010-03-11,52.7195
2010-03-10,51.6749
2010-03-09,50.6449
2010-03-08,49.9798
2010-03-05,49.7081
2010-03-04,49.0681
2010-03-03,48.8084
2010-03-02,48.6194
2010-03-01,48.3659
2010-02-26,48.0421
2010-02-25,47.9411
2010-02-24,47.8192
2010-02-23,47.5826
2010-02-22,47.3273
2010-02-19,46.6483
2010-02-18,46.2404
2010-02-17,46.1764
2010-02-16,46.1502
2010-02-12,46.1422
2010-02-11,46.1364
2010-02-10,46.1035
2010-02-09,46.0843
2010-02-08,46.0630
2010-02-05,46.0687
2010-02-04,46.0732
2010-02-03,46.0699
2010-02-02,46.0176
2010-02-01,45.9941
2010-01-29,45.9683
2010-01-28,45.9514
2010-01-27,45.8826
2010-01-26,45.8201
2010-01-25,46.0102
2010-01-22,46.2653
2010-01-21,46.6249
2010-01-20,46.6318
2010-01-19,46.6212
2010-01-15,46.5476
2010-01-14,46.3924
2010-01-13,46.1033
2010-01-12,45.8649
2010-01-11,45.6991
2010-01-08,45.4476
2010-01-07,44.8554
2010-01-06,43.7790
2010-01-05,43.0916
2010-01-04,42.6452
2009-12-31,42.5940
2009-12-30,42.6089
2009-12-29,42.6055
2009-12-28,42.5963
2009-12-24,42.5924
2009-12-23,42.5851
2009-12-22,42.5826
2009-12-21,42.5783
2009-12-18,42.5978
2009-12-17,42.6392
2009-12-16,42.6445
2009-12-15,42.6301
2009-12-14,42.5438
2009-12-11,42.2249
2009-12-10,41.9559
2009-12-09,41.8542
2009-12-08,41.4936
2009-12-07,41.1819
2009-12-04,40.6226
2009-12-03,40.2293
2009-12-02,40.1098
2009-12-01,40.0419
2009-11-30,39.9738
2009-11-27,39.9288
2009-11-25,39.8644
2009-11-24,39.7600
2009-11-23,39.7219
2009-11-20,39.6778
2009-11-19,39.6454
2009-11-18,39.6284
2009-11-17,39.5011
2009-11-16,39.1909
2009-11-13,38.8227
2009-11-12,38.7212
2009-11-11,38.6991
2009-11-10,38.5955
2009-11-09,38.5475
2009-11-06,38.3713
2009-11-05,38.3694
2009-11-04,38.3639
2009-11-03,38.4199
2009-11-02,38.5529
2009-10-30,38.7635
2009-10-29,39.1033
2009-10-28,39.1887
2009-10-27,39.7096
2009-10-26,40.0472
2009-10-23,40.2891
2009-10-22,40.4169
2009-10-21,40.4429
2009-10-20,40.4755
2009-10-19,40.4798
2009-10-16,40.4526
2009-10-15,40.4192
2009-10-14,40.4244
2009-10-13,40.4209
2009-10-12,40.4611
2009-10-09,40.4792
2009-10-08,40.4757
2009-10-07,40.4771
2009-10-06,40.4830
2009-10-05,40.4853
2009-10-02,40.4870
2009-10-01,40.5154
2009-09-30,40.5204
2009-09-29,40.4469
2009-09-28,40.2604
2009-09-25,40.1995
2009-09-24,40.2030
2009-09-23,40.2158
2009-09-22,40.1970
2009-09-21,39.9017
2009-09-18,39.5734
2009-09-17,38.9267
2009-09-16,38.0234
2009-09-15,37.3056
2009-09-14,36.9918
2009-09-11,36.9799
2009-09-10,36.9486
2009-09-09,36.8349
2009-09-08,36.7437
2009-09-04,36.6799
2009-09-03,36.6017
2009-09-02,36.5450
