Dates,MINUS_DM Values
2018-11-30,32.5605
2018-11-29,36.1783
2018-11-28,40.1981
2018-11-27,44.6646
2018-11-26,49.6273
2018-11-23,55.1414
2018-11-21,57.2797
2018-11-20,63.6442
2018-11-19,48.4841
2018-11-16,38.7981
2018-11-15,37.3325
2018-11-14,33.5121
2018-11-13,37.2357
2018-11-12,26.3107
2018-11-09,18.2964
2018-11-08,20.3293
2018-11-07,22.5882
2018-11-06,25.0980
2018-11-05,27.8866
2018-11-02,30.6842
2018-11-01,34.0935
2018-10-31,37.8817
2018-10-30,42.0908
2018-10-29,46.7676
2018-10-26,24.5672
2018-10-25,26.3841
2018-10-24,29.3156
2018-10-23,32.5729
2018-10-22,25.8378
2018-10-19,26.8331
2018-10-18,27.0685
2018-10-17,23.6920
2018-10-16,26.3244
2018-10-15,29.2494
2018-10-12,32.4993
2018-10-11,33.0580
2018-10-10,23.8445
2018-10-09,11.3933
2018-10-08,12.6593
2018-10-05,7.9611
2018-10-04,6.4167
2018-10-03,5.6250
2018-10-02,6.2500
2018-10-01,6.9444
2018-09-28,7.7160
2018-09-27,8.5734
2018-09-26,9.5260
2018-09-25,7.8330
2018-09-24,8.2197
2018-09-21,9.1330
2018-09-20,10.1477
2018-09-19,11.2753
2018-09-18,12.5281
2018-09-17,13.9201
2018-09-14,13.7901
2018-09-13,15.3223
2018-09-12,17.0248
2018-09-11,18.9165
2018-09-10,16.3215
2018-09-07,15.1472
2018-09-06,14.5517
2018-09-05,16.1685
2018-09-04,17.9650
2018-08-31,17.4892
2018-08-30,14.9505
2018-08-29,12.8930
2018-08-28,12.8209
2018-08-27,14.2454
2018-08-24,15.8283
2018-08-23,17.5870
2018-08-22,14.8366
2018-08-21,16.4851
2018-08-20,18.3167
2018-08-17,20.3519
2018-08-16,22.6133
2018-08-15,25.1259
2018-08-14,17.6105
2018-08-13,19.5672
2018-08-10,21.7414
2018-08-09,16.9883
2018-08-08,17.3541
2018-08-07,19.2824
2018-08-06,21.4248
2018-08-03,21.0783
2018-08-02,23.0353
2018-08-01,20.8143
2018-07-31,19.3198
2018-07-30,21.4664
2018-07-27,14.2222
2018-07-26,15.8024
2018-07-25,17.5582
2018-07-24,9.7344
2018-07-23,10.8159
2018-07-20,11.3654
2018-07-19,10.2112
2018-07-18,11.3458
2018-07-17,12.6064
2018-07-16,14.0071
2018-07-13,15.5635
2018-07-12,17.2928
2018-07-11,19.2142
2018-07-10,17.5097
2018-07-09,19.4553
2018-07-06,21.6170
2018-07-05,24.0188
2018-07-03,23.5862
2018-07-02,26.2069
2018-06-29,22.6593
2018-06-28,25.1769
2018-06-27,25.3328
2018-06-26,28.1476
2018-06-25,31.2751
2018-06-22,25.1250
2018-06-21,27.9167
2018-06-20,26.4575
2018-06-19,29.3973
2018-06-18,17.9086
2018-06-15,18.7220
2018-06-14,15.0732
2018-06-13,11.9750
2018-06-12,8.2791
2018-06-11,8.3328
2018-06-08,9.2586
2018-06-07,9.6564
2018-06-06,10.7293
2018-06-05,11.9214
2018-06-04,13.2461
2018-06-01,14.7178
2018-05-31,16.3532
2018-05-30,15.5152
2018-05-29,17.2392
2018-05-25,12.3208
2018-05-24,13.6898
2018-05-23,15.2109
2018-05-22,13.7996
2018-05-21,11.1299
2018-05-18,12.3665
2018-05-17,13.7406
2018-05-16,15.2673
2018-05-15,16.9637
2018-05-14,14.9715
2018-05-11,16.6350
2018-05-10,17.0304
2018-05-09,18.9227
2018-05-08,21.0252
2018-05-07,23.3614
2018-05-04,25.9571
2018-05-03,28.8412
2018-05-02,26.8793
2018-05-01,29.6530
2018-04-30,23.1362
2018-04-27,21.0565
2018-04-26,22.8001
2018-04-25,25.3335
2018-04-24,28.1483
2018-04-23,17.7397
2018-04-20,19.7108
2018-04-19,19.2937
2018-04-18,21.4374
2018-04-17,23.8194
2018-04-16,26.4660
2018-04-13,29.4066
2018-04-12,28.5663
2018-04-11,31.7404
2018-04-10,31.8192
2018-04-09,35.3547
2018-04-06,39.2829
2018-04-05,35.0812
2018-04-04,38.9791
2018-04-03,31.3808
2018-04-02,34.8676
2018-03-29,33.6018
2018-03-28,37.3354
2018-03-27,33.1513
2018-03-26,31.9503
2018-03-23,35.5003
2018-03-22,38.7122
2018-03-21,25.8166
2018-03-20,28.6852
2018-03-19,31.8724
2018-03-16,35.4138
2018-03-15,39.3486
2018-03-14,43.7207
2018-03-13,32.2862
2018-03-12,29.8610
2018-03-09,25.7617
2018-03-08,28.6241
2018-03-07,31.8045
2018-03-06,28.3980
2018-03-05,31.5533
2018-03-02,35.0593
2018-03-01,27.1425
2018-02-28,13.3339
2018-02-27,14.8154
2018-02-26,16.4616
2018-02-23,18.2906
2018-02-22,20.3229
2018-02-21,22.5810
2018-02-20,25.0900
2018-02-16,25.6323
2018-02-15,28.4803
2018-02-14,31.6448
2018-02-13,35.1609
2018-02-12,39.0677
2018-02-09,43.4085
2018-02-08,37.4304
2018-02-07,32.3139
2018-02-06,35.9044
2018-02-05,39.8937
2018-02-02,11.1793
2018-02-01,8.8855
2018-01-31,9.8727
2018-01-30,10.9697
2018-01-29,5.9000
2018-01-26,5.3381
2018-01-25,5.9313
2018-01-24,6.5903
2018-01-23,6.6132
2018-01-22,7.3480
2018-01-19,4.2368
2018-01-18,1.1081
2018-01-17,1.2312
2018-01-16,1.3680
2018-01-12,1.5200
2018-01-11,1.6889
2018-01-10,1.8765
2018-01-09,2.0850
2018-01-08,2.3167
2018-01-05,2.5741
2018-01-04,2.8601
2018-01-03,3.1779
2018-01-02,3.5310
2017-12-29,3.9233
2017-12-28,4.3592
2017-12-27,4.8436
2017-12-26,5.3818
2017-12-22,5.9797
2017-12-21,5.4583
2017-12-20,2.9101
2017-12-19,3.2334
2017-12-18,3.5927
2017-12-15,3.9919
2017-12-14,4.4354
2017-12-13,4.9282
2017-12-12,5.4758
2017-12-11,6.0842
2017-12-08,2.8855
2017-12-07,3.2061
2017-12-06,3.5623
2017-12-05,3.0526
2017-12-04,2.1848
2017-12-01,2.4276
2017-11-30,2.6973
2017-11-29,2.9970
2017-11-28,3.3301
2017-11-27,3.7001
2017-11-24,4.1112
2017-11-22,4.5680
2017-11-21,5.0755
2017-11-20,5.6395
2017-11-17,6.2661
2017-11-16,5.5755
2017-11-15,6.1949
2017-11-14,6.8833
2017-11-13,7.3411
2017-11-10,8.1567
2017-11-09,9.0630
2017-11-08,5.5166
2017-11-07,6.1295
2017-11-06,6.8106
2017-11-03,7.5673
2017-11-02,8.4081
2017-11-01,9.3424
2017-10-31,9.0852
2017-10-30,10.0947
2017-10-27,11.2164
2017-10-26,10.8726
2017-10-25,12.0807
2017-10-24,4.2199
2017-10-23,4.6888
2017-10-20,5.2098
2017-10-19,5.7886
2017-10-18,5.7684
2017-10-17,6.4094
2017-10-16,3.5098
2017-10-13,2.7941
2017-10-12,3.1046
2017-10-11,3.4495
2017-10-10,3.8328
2017-10-09,4.2587
2017-10-06,4.7319
2017-10-05,5.2577
2017-10-04,5.8418
2017-10-03,5.8381
2017-10-02,6.4868
2017-09-29,7.2075
2017-09-28,8.0083
2017-09-27,5.9488
2017-09-26,6.6097
2017-09-25,7.3441
2017-09-22,3.2848
2017-09-21,3.6498
2017-09-20,4.0554
2017-09-19,4.5060
2017-09-18,5.0066
2017-09-15,5.5629
2017-09-14,6.1810
2017-09-13,6.8678
2017-09-12,5.6723
2017-09-11,5.9235
2017-09-08,6.5817
2017-09-07,7.3130
2017-09-06,8.0729
2017-09-05,6.9798
2017-09-01,4.6595
2017-08-31,5.1772
2017-08-30,5.1312
2017-08-29,5.7014
2017-08-28,6.3349
2017-08-25,5.9973
2017-08-24,5.6107
2017-08-23,5.6129
2017-08-22,6.2365
2017-08-21,6.9295
2017-08-18,7.4715
2017-08-17,7.5819
2017-08-16,6.1499
2017-08-15,6.8332
2017-08-14,7.5925
2017-08-11,8.4361
2017-08-10,8.3520
2017-08-09,6.9740
2017-08-08,4.1785
2017-08-07,4.6428
2017-08-04,5.1586
2017-08-03,5.7318
2017-08-02,4.4429
2017-08-01,3.6021
2017-07-31,1.2130
2017-07-28,1.3478
2017-07-27,1.4975
2017-07-26,1.6639
2017-07-25,1.8488
2017-07-24,2.0542
2017-07-21,2.2825
2017-07-20,2.5361
2017-07-19,2.8179
2017-07-18,3.1310
2017-07-17,2.4008
2017-07-14,2.6676
2017-07-13,2.9640
2017-07-12,2.2781
2017-07-11,2.5312
2017-07-10,2.8124
2017-07-07,3.1249
2017-07-06,3.4721
2017-07-05,3.8579
2017-07-03,4.2866
2017-06-30,4.7629
2017-06-29,5.2921
2017-06-28,2.8972
2017-06-27,3.2191
2017-06-26,2.4778
2017-06-23,2.7531
2017-06-22,3.0590
2017-06-21,3.3989
2017-06-20,2.9915
2017-06-19,3.3239
2017-06-16,3.6933
2017-06-15,4.1036
2017-06-14,4.5596
2017-06-13,5.0662
2017-06-12,5.6291
2017-06-09,4.9986
2017-06-08,5.5540
2017-06-07,6.1711
2017-06-06,6.5508
2017-06-05,5.0545
2017-06-02,5.6161
2017-06-01,6.2402
2017-05-31,4.6414
2017-05-30,5.1571
2017-05-26,5.6464
2017-05-25,6.2737
2017-05-24,6.9708
2017-05-23,7.7453
2017-05-22,8.6059
2017-05-19,9.5622
2017-05-18,10.6246
2017-05-17,8.4465
2017-05-16,5.8683
2017-05-15,6.2691
2017-05-12,6.5993
2017-05-11,7.3326
2017-05-10,8.1473
2017-05-09,2.3134
2017-05-08,2.5705
2017-05-05,2.8561
2017-05-04,3.1734
2017-05-03,3.5260
2017-05-02,3.6270
2017-05-01,4.0300
2017-04-28,3.2107
2017-04-27,3.5675
2017-04-26,3.9639
2017-04-25,1.8909
2017-04-24,2.1010
2017-04-21,2.3344
2017-04-20,2.5938
2017-04-19,2.8820
2017-04-18,3.2023
2017-04-17,3.5581
2017-04-13,3.9534
2017-04-12,4.0020
2017-04-11,3.3874
2017-04-10,3.2237
2017-04-07,3.5819
2017-04-06,3.9798
2017-04-05,4.4220
2017-04-04,4.9134
2017-04-03,5.4593
2017-03-31,4.7054
2017-03-30,4.8023
2017-03-29,5.3359
2017-03-28,5.9288
2017-03-27,6.5876
2017-03-24,6.2615
2017-03-23,5.0657
2017-03-22,5.6285
2017-03-21,6.2539
2017-03-20,3.1683
2017-03-17,3.5204
2017-03-16,3.9115
2017-03-15,4.3461
2017-03-14,4.8290
2017-03-13,5.3656
2017-03-10,5.0790
2017-03-09,3.9192
2017-03-08,2.3710
2017-03-07,2.6345
2017-03-06,2.9272
2017-03-03,2.1931
2017-03-02,0.8581
2017-03-01,0.9534
2017-02-28,1.0594
2017-02-27,1.1771
2017-02-24,1.3078
2017-02-23,1.4532
2017-02-22,1.6146
2017-02-21,1.7940
2017-02-17,1.9934
2017-02-16,2.2149
2017-02-15,2.4609
2017-02-14,2.7344
2017-02-13,3.0382
2017-02-10,3.3758
2017-02-09,3.7509
2017-02-08,4.1676
2017-02-07,4.6307
2017-02-06,5.1452
2017-02-03,5.7169
2017-02-02,6.3521
2017-02-01,4.6897
2017-01-31,5.2108
2017-01-30,5.1720
2017-01-27,2.4620
2017-01-26,2.4884
2017-01-25,2.7649
2017-01-24,3.0721
2017-01-23,3.4135
2017-01-20,2.8249
2017-01-19,3.1388
2017-01-18,3.4875
2017-01-17,3.3808
2017-01-13,2.6135
2017-01-12,2.9039
2017-01-11,1.5688
2017-01-10,1.4445
2017-01-09,1.6050
2017-01-06,1.7833
2017-01-05,1.9814
2017-01-04,2.2016
2017-01-03,2.4462
2016-12-30,2.7180
2016-12-29,2.8141
2016-12-28,2.2515
2016-12-27,1.5750
2016-12-23,1.7500
2016-12-22,1.9445
2016-12-21,2.1605
2016-12-20,2.4006
2016-12-19,2.6673
2016-12-16,2.9637
2016-12-15,3.2930
2016-12-14,2.5056
2016-12-13,2.0633
2016-12-12,2.2925
2016-12-09,2.5473
2016-12-08,2.8303
2016-12-07,3.1448
2016-12-06,3.4942
2016-12-05,1.9982
2016-12-02,2.2202
2016-12-01,2.4669
2016-11-30,2.5659
2016-11-29,2.8510
2016-11-28,3.1678
2016-11-25,2.7836
2016-11-23,3.0929
2016-11-22,3.4365
2016-11-21,3.8184
2016-11-18,4.2426
2016-11-17,4.1580
2016-11-16,3.4462
2016-11-15,2.7479
2016-11-14,2.0030
2016-11-11,2.2256
2016-11-10,2.4729
2016-11-09,2.7476
2016-11-08,3.0529
2016-11-07,3.3921
2016-11-04,3.7690
2016-11-03,3.6297
2016-11-02,2.7659
2016-11-01,1.8266
2016-10-31,2.0296
2016-10-28,2.2300
2016-10-27,2.4778
2016-10-26,2.7531
2016-10-25,3.0590
2016-10-24,3.3989
2016-10-21,3.7766
2016-10-20,2.9189
2016-10-19,3.2432
2016-10-18,3.6036
2016-10-17,4.0040
2016-10-14,4.2956
2016-10-13,4.7729
2016-10-12,3.6580
2016-10-11,3.7886
2016-10-10,2.8618
2016-10-07,3.1797
2016-10-06,2.3682
2016-10-05,2.6313
2016-10-04,2.9236
2016-10-03,3.2485
2016-09-30,3.0678
2016-09-29,3.4086
2016-09-28,3.7874
2016-09-27,4.2082
2016-09-26,4.0933
2016-09-23,3.9555
2016-09-22,4.2315
2016-09-21,4.7016
2016-09-20,5.2240
2016-09-19,5.8045
2016-09-16,6.4494
2016-09-15,6.5574
2016-09-14,6.8728
2016-09-13,6.6964
2016-09-12,7.4404
2016-09-09,6.0089
2016-09-08,3.6213
2016-09-07,3.5229
2016-09-06,3.9144
2016-09-02,4.3493
2016-09-01,4.8326
2016-08-31,4.5725
2016-08-30,3.5069
2016-08-29,2.2208
2016-08-26,2.4675
2016-08-25,2.7417
2016-08-24,2.3822
2016-08-23,2.0630
2016-08-22,2.2922
2016-08-19,2.5469
2016-08-18,2.1248
2016-08-17,2.3609
2016-08-16,2.6232
2016-08-15,2.9147
2016-08-12,3.2386
2016-08-11,3.5984
2016-08-10,3.9982
2016-08-09,4.4425
2016-08-08,4.9361
2016-08-05,5.4845
2016-08-04,6.0939
2016-08-03,6.0970
2016-08-02,6.7745
2016-08-01,6.1590
2016-07-29,6.8433
2016-07-28,7.3504
2016-07-27,4.9645
2016-07-26,5.5161
2016-07-25,6.1290
2016-07-22,6.8100
2016-07-21,5.0735
2016-07-20,4.6136
2016-07-19,5.1262
2016-07-18,5.6958
2016-07-15,6.3286
2016-07-14,7.0318
2016-07-13,7.8131
2016-07-12,7.7083
2016-07-11,8.0885
2016-07-08,8.9872
2016-07-07,9.9858
2016-07-06,11.0953
2016-07-05,9.6221
2016-07-01,8.1271
2016-06-30,9.0301
2016-06-29,10.0335
2016-06-28,11.1483
2016-06-27,12.3870
2016-06-24,9.8513
2016-06-23,4.3380
2016-06-22,4.8200
2016-06-21,5.3556
2016-06-20,5.9507
2016-06-17,6.6118
2016-06-16,7.3465
2016-06-15,5.0514
2016-06-14,5.6127
2016-06-13,4.8377
2016-06-10,4.8786
2016-06-09,3.8498
2016-06-08,4.2775
2016-06-07,4.7528
2016-06-06,5.2809
2016-06-03,5.8677
2016-06-02,6.5196
2016-06-01,7.2440
2016-05-31,6.7720
2016-05-27,4.6968
2016-05-26,5.2187
2016-05-25,5.7985
2016-05-24,6.4428
2016-05-23,7.1587
2016-05-20,6.6044
2016-05-19,7.3382
2016-05-18,4.8526
2016-05-17,3.7521
2016-05-16,4.1690
2016-05-13,4.2673
2016-05-12,3.1402
2016-05-11,3.4891
2016-05-10,3.8768
2016-05-09,4.3075
2016-05-06,4.7861
2016-05-05,5.3179
2016-05-04,5.9088
2016-05-03,5.6304
2016-05-02,4.4785
2016-04-29,4.9761
2016-04-28,3.8301
2016-04-27,4.2557
2016-04-26,4.7285
2016-04-25,5.2539
2016-04-22,4.6415
2016-04-21,5.1572
2016-04-20,5.7302
2016-04-19,2.6274
2016-04-18,2.9194
2016-04-15,3.2437
2016-04-14,3.6041
2016-04-13,4.0046
2016-04-12,4.4496
2016-04-11,3.9387
2016-04-08,4.3763
2016-04-07,4.8626
2016-04-06,5.4029
2016-04-05,6.0032
2016-04-04,6.6702
2016-04-01,7.4114
2016-03-31,8.0941
2016-03-30,6.2090
2016-03-29,6.8989
2016-03-28,5.2820
2016-03-24,5.8689
2016-03-23,3.7967
2016-03-22,2.1679
2016-03-21,2.4088
2016-03-18,2.6764
2016-03-17,2.9738
2016-03-16,3.3042
2016-03-15,3.6714
2016-03-14,4.0793
2016-03-11,4.5326
2016-03-10,5.0362
2016-03-09,4.9926
2016-03-08,5.5474
2016-03-07,6.1637
2016-03-04,6.8486
2016-03-03,7.6095
2016-03-02,8.2037
2016-03-01,9.1153
2016-02-29,10.1281
2016-02-26,11.2534
2016-02-25,12.5038
2016-02-24,13.8931
2016-02-23,11.9989
2016-02-22,13.2315
2016-02-19,14.7017
2016-02-18,14.0634
2016-02-17,15.6260
2016-02-16,17.3622
2016-02-12,19.2914
2016-02-11,21.4348
2016-02-10,9.5722
2016-02-09,10.6358
2016-02-08,11.8176
2016-02-05,9.3661
2016-02-04,10.3171
2016-02-03,11.4635
2016-02-02,12.7372
2016-02-01,12.8777
2016-01-29,14.3085
2016-01-28,15.8984
2016-01-27,17.6649
2016-01-26,10.1864
2016-01-25,11.3182
2016-01-22,12.5758
2016-01-21,13.9731
2016-01-20,15.5257
2016-01-19,11.9824
2016-01-15,13.3138
2016-01-14,13.4944
2016-01-13,13.0657
2016-01-12,12.6352
2016-01-11,14.0391
2016-01-08,14.7225
2016-01-07,13.6595
2016-01-06,10.4466
2016-01-05,9.1076
2016-01-04,10.1196
2015-12-31,6.1947
2015-12-30,5.3792
2015-12-29,5.9768
2015-12-28,6.6409
2015-12-24,7.3788
2015-12-23,8.1987
2015-12-22,9.1097
2015-12-21,10.1218
2015-12-18,11.2465
2015-12-17,5.9131
2015-12-16,6.5701
2015-12-15,7.3002
2015-12-14,8.1113
2015-12-11,6.7618
2015-12-10,7.0749
2015-12-09,7.8610
2015-12-08,6.3652
2015-12-07,4.4133
2015-12-04,4.9037
2015-12-03,5.4485
2015-12-02,3.9625
2015-12-01,4.3132
2015-11-30,4.7924
2015-11-27,4.0103
2015-11-25,3.7588
2015-11-24,4.1764
2015-11-23,4.1475
2015-11-20,3.2041
2015-11-19,3.5601
2015-11-18,3.9556
2015-11-17,4.3951
2015-11-16,4.8835
2015-11-13,5.4261
2015-11-12,6.0290
2015-11-11,3.7809
2015-11-10,4.2010
2015-11-09,3.5224
2015-11-06,3.0872
2015-11-05,2.9522
2015-11-04,2.5930
2015-11-03,2.8811
2015-11-02,2.7855
2015-10-30,3.0950
2015-10-29,3.4389
2015-10-28,3.8210
2015-10-27,3.3844
2015-10-26,3.7604
2015-10-23,4.1782
2015-10-22,4.6425
2015-10-21,5.1583
2015-10-20,5.7314
2015-10-19,6.3683
2015-10-16,6.9472
2015-10-15,7.7191
2015-10-14,8.5767
2015-10-13,3.7392
2015-10-12,4.1547
2015-10-09,4.6163
2015-10-08,5.1292
2015-10-07,5.6991
2015-10-06,6.3323
2015-10-05,7.0359
2015-10-02,7.8177
2015-10-01,8.6863
2015-09-30,9.0171
2015-09-29,10.0190
2015-09-28,10.5779
2015-09-25,10.5160
2015-09-24,11.6844
2015-09-23,8.5977
2015-09-22,8.6523
2015-09-21,7.2182
2015-09-18,8.0203
2015-09-17,6.3972
2015-09-16,7.1080
2015-09-15,7.8978
2015-09-14,8.7754
2015-09-11,9.7504
2015-09-10,10.8338
2015-09-09,12.0375
2015-09-08,13.3750
2015-09-04,14.8611
2015-09-03,14.7059
2015-09-02,16.3399
2015-09-01,18.1555
2015-08-31,16.7578
2015-08-28,18.1546
2015-08-27,20.1718
2015-08-26,22.4131
2015-08-25,24.7054
2015-08-24,27.4505
2015-08-21,14.3465
2015-08-20,10.5558
2015-08-19,6.3638
2015-08-18,5.5861
2015-08-17,6.2068
2015-08-14,6.0749
2015-08-13,6.7499
2015-08-12,7.4999
2015-08-11,4.9480
2015-08-10,5.0028
2015-08-07,5.5587
2015-08-06,4.4738
2015-08-05,4.6245
2015-08-04,5.1383
2015-08-03,5.7092
2015-07-31,5.6550
2015-07-30,6.2834
2015-07-29,6.8198
2015-07-28,7.5776
2015-07-27,7.1506
2015-07-24,4.8171
2015-07-23,3.5719
2015-07-22,3.9688
2015-07-21,4.4097
2015-07-20,3.2372
2015-07-17,3.4887
2015-07-16,2.1550
2015-07-15,2.3945
2015-07-14,2.6606
2015-07-13,2.9562
2015-07-10,3.2846
2015-07-09,3.6496
2015-07-08,4.0551
2015-07-07,4.5057
2015-07-06,5.0063
2015-07-02,4.6969
2015-07-01,5.2188
2015-06-30,5.7987
2015-06-29,6.3053
2015-06-26,3.7500
2015-06-25,3.7240
2015-06-24,3.9705
2015-06-23,3.1428
2015-06-22,2.2230
2015-06-19,2.4701
2015-06-18,2.7445
2015-06-17,3.0495
2015-06-16,3.3883
2015-06-15,3.7648
2015-06-12,4.1831
2015-06-11,3.9986
2015-06-10,4.4429
2015-06-09,4.9366
2015-06-08,5.1900
2015-06-05,5.7667
2015-06-04,5.5221
2015-06-03,4.2274
2015-06-02,4.6971
2015-06-01,5.2190
2015-05-29,5.7497
2015-05-28,5.1491
2015-05-27,5.7213
2015-05-26,6.3570
2015-05-22,4.4664
2015-05-21,3.6839
2015-05-20,4.0933
2015-05-19,3.9284
2015-05-18,4.3649
2015-05-15,4.8105
2015-05-14,5.0400
2015-05-13,5.6000
2015-05-12,6.2222
2015-05-11,5.8118
2015-05-08,6.4576
2015-05-07,7.1751
2015-05-06,7.9724
2015-05-05,7.9454
2015-05-04,7.9388
2015-05-01,8.1759
2015-04-30,9.0843
2015-04-29,7.0150
2015-04-28,7.6869
2015-04-27,6.8795
2015-04-24,7.3410
2015-04-23,6.4853
2015-04-22,7.2059
2015-04-21,4.9279
2015-04-20,5.4755
2015-04-17,6.0839
2015-04-16,5.1863
2015-04-15,4.6289
2015-04-14,5.1432
2015-04-13,4.3747
2015-04-10,4.8608
2015-04-09,5.4008
2015-04-08,5.4501
2015-04-07,6.0557
2015-04-06,6.7285
2015-04-02,7.4761
2015-04-01,8.3068
2015-03-31,6.1805
2015-03-30,6.8281
2015-03-27,7.5868
2015-03-26,8.4297
2015-03-25,7.2455
2015-03-24,4.9035
2015-03-23,4.0214
2015-03-20,2.8360
2015-03-19,3.1512
2015-03-18,3.5013
2015-03-17,3.8903
2015-03-16,4.3226
2015-03-13,4.8029
2015-03-12,3.8803
2015-03-11,4.3114
2015-03-10,3.5688
2015-03-09,3.2518
2015-03-06,3.6131
2015-03-05,2.5486
2015-03-04,2.8317
2015-03-03,2.9802
2015-03-02,3.3114
2015-02-27,3.6793
2015-02-26,3.7363
2015-02-25,2.8515
2015-02-24,2.1226
2015-02-23,2.2118
2015-02-20,2.0276
2015-02-19,2.2529
2015-02-18,2.5032
2015-02-17,2.7813
2015-02-13,3.0903
2015-02-12,3.4337
2015-02-11,3.8152
2015-02-10,4.2392
2015-02-09,4.7102
2015-02-06,3.2228
2015-02-05,3.5809
2015-02-04,3.9787
2015-02-03,4.4208
2015-02-02,4.9120
2015-01-30,4.1756
2015-01-29,4.6395
2015-01-28,5.1551
2015-01-27,5.7278
2015-01-26,3.6541
2015-01-23,3.0208
2015-01-22,3.3564
2015-01-21,3.7293
2015-01-20,4.1437
2015-01-16,4.6041
2015-01-15,4.5426
2015-01-14,5.0473
2015-01-13,4.4230
2015-01-12,4.9145
2015-01-09,4.5086
2015-01-08,5.0096
2015-01-07,5.5662
2015-01-06,6.1846
2015-01-05,4.5114
2015-01-02,4.5464
2014-12-31,4.3036
2014-12-30,3.1693
2014-12-29,3.5214
2014-12-26,3.9127
2014-12-24,4.3474
2014-12-23,4.8305
2014-12-22,5.3672
2014-12-19,5.9635
2014-12-18,6.6262
2014-12-17,7.3624
2014-12-16,7.7045
2014-12-15,8.5605
2014-12-12,9.5117
2014-12-11,8.2178
2014-12-10,7.6350
2014-12-09,5.3749
2014-12-08,3.9031
2014-12-05,2.7243
2014-12-04,3.0270
2014-12-03,2.8660
2014-12-02,2.8736
2014-12-01,2.7600
2014-11-28,1.2751
2014-11-26,1.4168
2014-11-25,1.2342
2014-11-24,1.3713
2014-11-21,1.5237
2014-11-20,1.6930
2014-11-19,1.8811
2014-11-18,2.0901
2014-11-17,2.3224
2014-11-14,2.2890
2014-11-13,2.5433
2014-11-12,2.8259
2014-11-11,3.1399
2014-11-10,3.4888
2014-11-07,3.5170
2014-11-06,3.9078
2014-11-05,3.5358
2014-11-04,3.6098
2014-11-03,4.0108
2014-10-31,4.4565
2014-10-30,4.9517
2014-10-29,4.9755
2014-10-28,5.5284
2014-10-27,6.1426
2014-10-24,6.8252
2014-10-23,7.5835
2014-10-22,8.1557
2014-10-21,5.5950
2014-10-20,6.2167
2014-10-17,6.9075
2014-10-16,7.6750
2014-10-15,8.5277
2014-10-14,5.2262
2014-10-13,5.8069
2014-10-10,5.2498
2014-10-09,5.0509
2014-10-08,5.6121
2014-10-07,5.1347
2014-10-06,3.6869
2014-10-03,4.0966
2014-10-02,4.5518
2014-10-01,4.6018
2014-09-30,2.2160
2014-09-29,2.4623
2014-09-26,2.7358
2014-09-25,3.0398
2014-09-24,3.1651
2014-09-23,3.5168
2014-09-22,2.5266
2014-09-19,2.3631
2014-09-18,2.6257
2014-09-17,2.9174
2014-09-16,3.2416
2014-09-15,3.6018
2014-09-12,3.1135
2014-09-11,2.8897
2014-09-10,2.9404
2014-09-09,3.1319
2014-09-08,3.4799
2014-09-05,3.8665
2014-09-04,3.1759
2014-09-03,3.5288
2014-09-02,3.9209
2014-08-29,2.9273
2014-08-28,2.6056
2014-08-27,1.7072
2014-08-26,1.5493
2014-08-25,1.7214
2014-08-22,1.9127
2014-08-21,2.1252
2014-08-20,2.3614
2014-08-19,2.6237
2014-08-18,2.9153
2014-08-15,3.2392
2014-08-14,3.5894
2014-08-13,3.9883
2014-08-12,4.4314
2014-08-11,4.2092
2014-08-08,4.6768
2014-08-07,5.1965
2014-08-06,5.7739
2014-08-05,5.3953
2014-08-04,5.9948
2014-08-01,6.6608
2014-07-31,6.6619
2014-07-30,6.1064
2014-07-29,6.3591
2014-07-28,7.0657
2014-07-25,7.6108
2014-07-24,6.9304
2014-07-23,5.7617
2014-07-22,3.9449
2014-07-21,4.3832
2014-07-18,4.8702
2014-07-17,5.4114
2014-07-16,4.7145
2014-07-15,4.0890
2014-07-14,4.1451
2014-07-11,4.6056
2014-07-10,5.1173
2014-07-09,4.9237
2014-07-08,5.4612
2014-07-07,4.2924
2014-07-03,4.7693
2014-07-02,5.2992
2014-07-01,5.8880
2014-06-30,6.5422
2014-06-27,5.9639
2014-06-26,6.6265
2014-06-25,7.3628
2014-06-24,5.5703
2014-06-23,4.6056
2014-06-20,3.7352
2014-06-19,4.1502
2014-06-18,4.6114
2014-06-17,4.4615
2014-06-16,4.9572
2014-06-13,5.5080
2014-06-12,6.0336
2014-06-11,4.6117
2014-06-10,2.7535
2014-06-09,1.8980
2014-06-06,2.1089
2014-06-05,2.3432
2014-06-04,2.6035
2014-06-03,1.9042
2014-06-02,2.1158
2014-05-30,2.3509
2014-05-29,2.2378
2014-05-28,2.4865
2014-05-27,2.7627
2014-05-23,3.0697
2014-05-22,3.4108
2014-05-21,3.7898
2014-05-20,4.2108
2014-05-19,3.4502
2014-05-16,3.8335
2014-05-15,3.7498
2014-05-14,2.1231
2014-05-13,2.1959
2014-05-12,2.4399
2014-05-09,2.7109
2014-05-08,2.7338
2014-05-07,3.0376
2014-05-06,2.6340
2014-05-05,2.9267
2014-05-02,3.2519
2014-05-01,3.6132
2014-04-30,4.0147
2014-04-29,4.4608
2014-04-28,4.9564
2014-04-25,3.0542
2014-04-24,3.3363
2014-04-23,2.8480
2014-04-22,3.1645
2014-04-21,3.5161
