Dates,MIDPOINT Values
2018-11-30,341.4852
2018-11-29,341.4852
2018-11-28,341.4852
2018-11-27,341.4852
2018-11-26,341.4852
2018-11-23,341.4852
2018-11-21,343.9146
2018-11-20,344.0993
2018-11-19,345.6735
2018-11-16,352.0431
2018-11-15,352.0431
2018-11-14,352.0431
2018-11-13,352.0431
2018-11-12,352.0431
2018-11-09,352.0431
2018-11-08,352.0431
2018-11-07,352.0431
2018-11-06,352.0431
2018-11-05,352.0431
2018-11-02,352.0431
2018-11-01,352.0431
2018-10-31,352.0431
2018-10-30,352.0431
2018-10-29,352.0431
2018-10-26,355.0756
2018-10-25,355.0756
2018-10-24,350.1907
2018-10-23,350.1907
2018-10-22,350.1907
2018-10-19,350.1907
2018-10-18,350.1907
2018-10-17,350.1907
2018-10-16,350.1907
2018-10-15,350.1907
2018-10-12,350.1907
2018-10-11,350.1907
2018-10-10,350.1907
2018-10-09,350.1907
2018-10-08,350.1907
2018-10-05,350.1907
2018-10-04,350.1907
2018-10-03,350.1907
2018-10-02,347.3227
2018-10-01,345.3494
2018-09-28,340.4839
2018-09-27,340.4839
2018-09-26,340.4839
2018-09-25,340.4839
2018-09-24,340.4839
2018-09-21,340.4839
2018-09-20,338.1769
2018-09-19,337.0935
2018-09-18,336.3003
2018-09-17,334.4721
2018-09-14,334.4721
2018-09-13,333.9088
2018-09-12,333.7885
2018-09-11,333.7885
2018-09-10,333.7885
2018-09-07,333.7885
2018-09-06,332.2918
2018-09-05,332.2918
2018-09-04,332.2918
2018-08-31,332.2918
2018-08-30,332.2918
2018-08-29,332.2918
2018-08-28,332.2918
2018-08-27,332.2918
2018-08-24,332.2918
2018-08-23,333.1436
2018-08-22,333.8318
2018-08-21,337.0899
2018-08-20,337.2439
2018-08-17,337.2439
2018-08-16,337.2439
2018-08-15,337.5423
2018-08-14,337.5423
2018-08-13,337.5423
2018-08-10,337.5423
2018-08-09,337.5423
2018-08-08,337.5423
2018-08-07,337.5423
2018-08-06,337.5423
2018-08-03,337.5423
2018-08-02,337.5423
2018-08-01,337.5423
2018-07-31,337.5423
2018-07-30,337.5423
2018-07-27,337.5423
2018-07-26,337.5423
2018-07-25,337.5423
2018-07-24,337.5423
2018-07-23,337.5423
2018-07-20,337.5423
2018-07-19,337.5423
2018-07-18,337.5423
2018-07-17,337.5423
2018-07-16,337.5423
2018-07-13,337.1740
2018-07-12,334.0613
2018-07-11,334.0613
2018-07-10,334.0613
2018-07-09,334.0613
2018-07-06,334.0613
2018-07-05,334.0613
2018-07-03,334.0613
2018-07-02,334.0613
2018-06-29,334.0613
2018-06-28,334.0613
2018-06-27,334.0613
2018-06-26,334.0613
2018-06-25,334.0613
2018-06-22,334.0613
2018-06-21,334.0613
2018-06-20,334.0613
2018-06-19,334.0613
2018-06-18,333.2424
2018-06-15,333.2424
2018-06-14,333.2424
2018-06-13,333.2424
2018-06-12,333.2424
2018-06-11,333.2232
2018-06-08,333.2232
2018-06-07,332.0644
2018-06-06,332.0644
2018-06-05,328.3876
2018-06-04,328.3876
2018-06-01,328.1912
2018-05-31,328.1912
2018-05-30,328.1912
2018-05-29,328.1912
2018-05-25,328.1912
2018-05-24,328.1912
2018-05-23,328.1912
2018-05-22,328.1912
2018-05-21,328.1912
2018-05-18,322.8237
2018-05-17,322.8237
2018-05-16,322.8237
2018-05-15,322.8237
2018-05-14,322.8237
2018-05-11,322.8237
2018-05-10,322.8237
2018-05-09,326.5062
2018-05-08,327.6699
2018-05-07,327.6699
2018-05-04,327.6699
2018-05-03,327.6699
2018-05-02,327.6699
2018-05-01,327.6699
2018-04-30,327.6699
2018-04-27,327.6699
2018-04-26,327.6699
2018-04-25,327.6699
2018-04-24,327.6699
2018-04-23,327.6699
2018-04-20,327.6699
2018-04-19,327.6699
2018-04-18,327.6699
2018-04-17,327.6699
2018-04-16,327.6699
2018-04-13,327.6699
2018-04-12,327.6699
2018-04-11,327.6699
2018-04-10,327.6699
2018-04-09,327.6699
2018-04-06,327.6699
2018-04-05,327.6699
2018-04-04,327.6699
2018-04-03,327.6699
2018-04-02,327.6699
2018-03-29,327.6699
2018-03-28,327.6699
2018-03-27,327.6699
2018-03-26,327.6699
2018-03-23,327.6699
2018-03-22,327.1898
2018-03-21,326.3179
2018-03-20,322.3733
2018-03-19,321.7492
2018-03-16,315.9514
2018-03-15,315.9514
2018-03-14,315.9514
2018-03-13,315.1129
2018-03-12,315.1129
2018-03-09,315.1129
2018-03-08,315.1129
2018-03-07,315.1129
2018-03-06,315.1129
2018-03-05,315.1129
2018-03-02,315.1129
2018-03-01,315.1129
2018-02-28,314.6508
2018-02-27,314.6222
2018-02-26,313.0949
2018-02-23,308.9238
2018-02-22,305.5980
2018-02-21,305.5980
2018-02-20,305.0311
2018-02-16,303.2684
2018-02-15,301.9678
2018-02-14,301.3156
2018-02-13,299.3338
2018-02-12,299.3338
2018-02-09,298.3428
2018-02-08,297.7188
2018-02-07,296.5706
2018-02-06,296.5706
2018-02-05,296.3658
2018-02-02,296.3658
2018-02-01,296.1180
2018-01-31,293.7646
2018-01-30,292.1639
2018-01-29,292.1639
2018-01-26,291.9257
2018-01-25,291.9257
2018-01-24,291.4922
2018-01-23,291.4922
2018-01-22,291.4922
2018-01-19,291.4922
2018-01-18,291.4922
2018-01-17,291.2505
2018-01-16,284.1997
2018-01-12,282.6597
2018-01-11,278.5592
2018-01-10,274.8147
2018-01-09,273.2227
2018-01-08,269.2780
2018-01-05,268.6539
2018-01-04,263.4421
2018-01-03,263.4421
2018-01-02,263.4421
2017-12-29,263.4421
2017-12-28,263.4421
2017-12-27,263.4421
2017-12-26,263.4421
2017-12-22,263.4421
2017-12-21,263.4421
2017-12-20,263.4421
2017-12-19,263.1324
2017-12-18,262.6036
2017-12-15,261.5555
2017-12-14,261.5270
2017-12-13,260.2234
2017-12-12,259.1761
2017-12-11,257.2514
2017-12-08,256.6591
2017-12-07,254.7868
2017-12-06,253.0242
2017-12-05,252.6396
2017-12-04,252.6396
2017-12-01,252.0822
2017-11-30,252.0822
2017-11-29,248.5092
2017-11-28,247.2975
2017-11-27,246.8211
2017-11-24,245.1816
2017-11-22,243.3952
2017-11-21,241.8315
2017-11-20,240.1005
2017-11-17,240.1005
2017-11-16,239.2476
2017-11-15,238.0772
2017-11-14,237.2764
2017-11-13,237.2764
2017-11-10,237.2764
2017-11-09,237.2764
2017-11-08,237.2764
2017-11-07,237.2764
2017-11-06,237.2148
2017-11-03,237.2148
2017-11-02,237.2148
2017-11-01,237.2148
2017-10-31,237.2148
2017-10-30,237.2148
2017-10-27,237.2148
2017-10-26,237.2148
2017-10-25,237.2148
2017-10-24,237.2148
2017-10-23,236.6225
2017-10-20,236.6225
2017-10-19,234.4523
2017-10-18,234.4523
2017-10-17,234.4523
2017-10-16,234.4523
2017-10-13,234.4523
2017-10-12,234.4523
2017-10-11,234.2296
2017-10-10,233.9879
2017-10-09,233.0213
2017-10-06,233.0213
2017-10-05,233.0213
2017-10-04,231.4689
2017-10-03,221.5828
2017-10-02,221.4510
2017-09-29,221.4321
2017-09-28,220.5561
2017-09-27,220.5561
2017-09-26,219.5953
2017-09-25,219.5953
2017-09-22,219.5953
2017-09-21,218.4543
2017-09-20,218.1795
2017-09-19,217.0517
2017-09-18,215.9826
2017-09-15,213.3005
2017-09-14,211.0949
2017-09-13,209.5312
2017-09-12,207.7291
2017-09-11,207.3335
2017-09-08,207.1969
2017-09-07,207.1969
2017-09-06,207.1969
2017-09-05,207.1969
2017-09-01,207.1969
2017-08-31,207.1969
2017-08-30,207.1969
2017-08-29,207.1969
2017-08-28,207.1969
2017-08-25,206.7165
2017-08-24,206.2502
2017-08-23,204.8043
2017-08-22,204.1967
2017-08-21,203.6833
2017-08-18,203.6833
2017-08-17,203.6504
2017-08-16,202.7885
2017-08-15,202.1526
2017-08-14,202.1526
2017-08-11,202.1526
2017-08-10,202.1526
2017-08-09,202.1526
2017-08-08,202.1526
2017-08-07,202.0773
2017-08-04,202.0773
2017-08-03,201.4462
2017-08-02,200.6172
2017-08-01,200.6172
2017-07-31,199.3314
2017-07-28,197.1884
2017-07-27,197.0613
2017-07-26,193.5053
2017-07-25,183.6193
2017-07-24,183.4874
2017-07-21,183.4686
2017-07-20,182.8751
2017-07-19,182.8751
2017-07-18,181.9897
2017-07-17,181.9897
2017-07-14,181.7589
2017-07-13,180.7839
2017-07-12,180.7839
2017-07-11,180.7039
2017-07-10,179.6159
2017-07-07,178.8670
2017-07-06,178.8011
2017-07-05,178.8011
2017-07-03,178.8011
2017-06-30,178.8011
2017-06-29,178.8011
2017-06-28,178.6257
2017-06-27,178.3687
2017-06-26,178.3687
2017-06-23,177.3264
2017-06-22,176.0124
2017-06-21,175.8852
2017-06-20,175.8428
2017-06-19,175.8428
2017-06-16,174.5994
2017-06-15,174.1331
2017-06-14,172.6872
2017-06-13,172.0796
2017-06-12,171.6746
2017-06-09,171.6746
2017-06-08,171.6746
2017-06-07,171.6746
2017-06-06,171.6746
2017-06-05,171.6746
2017-06-02,171.6746
2017-06-01,170.4500
2017-05-31,170.4500
2017-05-30,170.1863
2017-05-26,170.1863
2017-05-25,170.1863
2017-05-24,169.4337
2017-05-23,169.4337
2017-05-22,169.4337
2017-05-19,169.4337
2017-05-18,169.4337
2017-05-17,169.4337
2017-05-16,169.4337
2017-05-15,169.4337
2017-05-12,169.4337
2017-05-11,169.4337
2017-05-10,169.4337
2017-05-09,169.4337
2017-05-08,169.0178
2017-05-05,168.5457
2017-05-04,168.4616
2017-05-03,168.3401
2017-05-02,168.3401
2017-05-01,167.1016
2017-04-28,166.2136
2017-04-27,165.0779
2017-04-26,164.7040
2017-04-25,164.4843
2017-04-24,163.6431
2017-04-21,162.7317
2017-04-20,162.5121
2017-04-19,162.5121
2017-04-18,161.9329
2017-04-17,161.2008
2017-04-13,161.1359
2017-04-12,161.1359
2017-04-11,161.1359
2017-04-10,161.1359
2017-04-07,161.1359
2017-04-06,161.1359
2017-04-05,161.1359
2017-04-04,160.3436
2017-04-03,159.0879
2017-03-31,159.0879
2017-03-30,159.0879
2017-03-29,159.0879
2017-03-28,159.0092
2017-03-27,159.0092
2017-03-24,159.0092
2017-03-23,159.0092
2017-03-22,159.0092
2017-03-21,159.0092
2017-03-20,159.0092
2017-03-17,159.0092
2017-03-16,159.0092
2017-03-15,158.6848
2017-03-14,158.0871
2017-03-13,158.0871
2017-03-10,158.0871
2017-03-09,158.0871
2017-03-08,158.0871
2017-03-07,158.0871
2017-03-06,158.0871
2017-03-03,158.0871
2017-03-02,158.0871
2017-03-01,157.5403
2017-02-28,155.4822
2017-02-27,155.1083
2017-02-24,154.1782
2017-02-23,153.9072
2017-02-22,153.2996
2017-02-21,153.2996
2017-02-17,151.9676
2017-02-16,150.3707
2017-02-15,149.6279
2017-02-14,149.2540
2017-02-13,149.0344
2017-02-10,148.1231
2017-02-09,148.1231
2017-02-08,147.7571
2017-02-07,147.7571
2017-02-06,147.7432
2017-02-03,147.6413
2017-02-02,146.4829
2017-02-01,146.1724
2017-01-31,145.6998
2017-01-30,145.6998
2017-01-27,145.6998
2017-01-26,145.6998
2017-01-25,144.8843
2017-01-24,141.7289
2017-01-23,141.1451
2017-01-20,139.8060
2017-01-19,139.6262
2017-01-18,138.0215
2017-01-17,138.0215
2017-01-13,138.0215
2017-01-12,138.0215
2017-01-11,138.0215
2017-01-10,137.8825
2017-01-09,137.8825
2017-01-06,137.8825
2017-01-05,137.4626
2017-01-04,136.6990
2017-01-03,135.4868
2016-12-30,135.4868
2016-12-29,135.4868
2016-12-28,135.2431
2016-12-27,134.7373
2016-12-23,134.5074
2016-12-22,134.2993
2016-12-21,134.1982
2016-12-20,134.0499
2016-12-19,134.0499
2016-12-16,134.0499
2016-12-15,134.0499
2016-12-14,134.0499
2016-12-13,133.6315
2016-12-12,133.6315
2016-12-09,133.0865
2016-12-08,132.2503
2016-12-07,131.6712
2016-12-06,130.8603
2016-12-05,130.6488
2016-12-02,130.6488
2016-12-01,130.6488
2016-11-30,130.2967
2016-11-29,129.0230
2016-11-28,128.1391
2016-11-25,127.7804
2016-11-23,127.7572
2016-11-22,127.7572
2016-11-21,127.7572
2016-11-18,127.7572
2016-11-17,127.7572
2016-11-16,127.7572
2016-11-15,127.7572
2016-11-14,127.7572
2016-11-11,127.0761
2016-11-10,126.6915
2016-11-09,125.4868
2016-11-08,125.1823
2016-11-07,125.1823
2016-11-04,125.1823
2016-11-03,125.1823
2016-11-02,125.1823
2016-11-01,125.1823
2016-10-31,125.1823
2016-10-28,125.1823
2016-10-27,125.1823
2016-10-26,125.1823
2016-10-25,122.1843
2016-10-24,121.4624
2016-10-21,120.8784
2016-10-20,120.8784
2016-10-19,120.8784
2016-10-18,120.7221
2016-10-17,120.7221
2016-10-14,120.7221
2016-10-13,120.7221
2016-10-12,120.7221
2016-10-11,120.7221
2016-10-10,120.7221
2016-10-07,120.3358
2016-10-06,120.3358
2016-10-05,120.3358
2016-10-04,120.3358
2016-10-03,120.3358
2016-09-30,120.3358
2016-09-29,120.3358
2016-09-28,120.3358
2016-09-27,120.3358
2016-09-26,120.3358
2016-09-23,120.3358
2016-09-22,120.3358
2016-09-21,120.3358
2016-09-20,120.3358
2016-09-19,120.3358
2016-09-16,120.3358
2016-09-15,120.0740
2016-09-14,119.9782
2016-09-13,119.9782
2016-09-12,119.9782
2016-09-09,119.9782
2016-09-08,119.9782
2016-09-07,118.5781
2016-09-06,118.0354
2016-09-02,118.0354
2016-09-01,118.0354
2016-08-31,118.0354
2016-08-30,118.0354
2016-08-29,118.0354
2016-08-26,118.0354
2016-08-25,118.0354
2016-08-24,118.0354
2016-08-23,118.0354
2016-08-22,118.0354
2016-08-19,118.0354
2016-08-18,118.0354
2016-08-17,118.0354
2016-08-16,118.0354
2016-08-15,117.9659
2016-08-12,117.9659
2016-08-11,117.9659
2016-08-10,117.9659
2016-08-09,117.9659
2016-08-08,117.9659
2016-08-05,117.9659
2016-08-04,117.9659
2016-08-03,117.9659
2016-08-02,117.9659
2016-08-01,117.9659
2016-07-29,117.9659
2016-07-28,117.9659
2016-07-27,117.9659
2016-07-26,117.4597
2016-07-25,117.4004
2016-07-22,117.4004
2016-07-21,117.4004
2016-07-20,117.4004
2016-07-19,117.3730
2016-07-18,117.2636
2016-07-15,117.2636
2016-07-14,117.2636
2016-07-13,117.2636
2016-07-12,117.2636
2016-07-11,117.2636
2016-07-08,117.2636
2016-07-07,117.9685
2016-07-06,117.9685
2016-07-05,117.9685
2016-07-01,117.9685
2016-06-30,117.9685
2016-06-29,117.9685
2016-06-28,117.9685
2016-06-27,117.9685
2016-06-24,119.5419
2016-06-23,119.5419
2016-06-22,119.5419
2016-06-21,119.5419
2016-06-20,119.5419
2016-06-17,119.5419
2016-06-16,119.4587
2016-06-15,119.4587
2016-06-14,119.4587
2016-06-13,119.1602
2016-06-10,119.1602
2016-06-09,119.1602
2016-06-08,119.1602
2016-06-07,119.1602
2016-06-06,119.1602
2016-06-03,119.1602
2016-06-02,119.1602
2016-06-01,119.1602
2016-05-31,119.1602
2016-05-27,119.1602
2016-05-26,119.1602
2016-05-25,119.1602
2016-05-24,119.1602
2016-05-23,119.1602
2016-05-20,118.3867
2016-05-19,117.6222
2016-05-18,117.5860
2016-05-17,117.3553
2016-05-16,117.3553
2016-05-13,116.7763
2016-05-12,116.1158
2016-05-11,116.1158
2016-05-10,116.1158
2016-05-09,115.4689
2016-05-06,115.4599
2016-05-05,114.8537
2016-05-04,114.2973
2016-05-03,114.2973
2016-05-02,114.2973
2016-04-29,114.1028
2016-04-28,114.1028
2016-04-27,114.1028
2016-04-26,112.3929
2016-04-25,110.5970
2016-04-22,110.5111
2016-04-21,110.5111
2016-04-20,110.5111
2016-04-19,110.5111
2016-04-18,110.5111
2016-04-15,110.5111
2016-04-14,110.5111
2016-04-13,110.5111
2016-04-12,110.5111
2016-04-11,110.5111
2016-04-08,110.5111
2016-04-07,110.5111
2016-04-06,110.5111
2016-04-05,110.5111
2016-04-04,110.5111
2016-04-01,110.5111
2016-03-31,110.5111
2016-03-30,110.5111
2016-03-29,110.5111
2016-03-28,110.5111
2016-03-24,110.5111
2016-03-23,110.5111
2016-03-22,110.5111
2016-03-21,110.5111
2016-03-18,109.6516
2016-03-17,111.2718
2016-03-16,112.2757
2016-03-15,112.2757
2016-03-14,113.8532
2016-03-11,114.6688
2016-03-10,115.0901
2016-03-09,115.0901
2016-03-08,115.0901
2016-03-07,115.0901
2016-03-04,115.0901
2016-03-03,115.0901
2016-03-02,115.0901
2016-03-01,115.0901
2016-02-29,115.4307
2016-02-26,115.4307
2016-02-25,115.4307
2016-02-24,115.4307
2016-02-23,115.4307
2016-02-22,115.4307
2016-02-19,115.4307
2016-02-18,115.5831
2016-02-17,115.6055
2016-02-16,115.6055
2016-02-12,115.6055
2016-02-11,115.6055
2016-02-10,118.7983
2016-02-09,118.7983
2016-02-08,118.7983
2016-02-05,118.8655
2016-02-04,118.8655
2016-02-03,119.2016
2016-02-02,119.2016
2016-02-01,119.2016
2016-01-29,119.2016
2016-01-28,119.2016
2016-01-27,119.2016
2016-01-26,121.6934
2016-01-25,121.6934
2016-01-22,121.6934
2016-01-21,121.6934
2016-01-20,121.6934
2016-01-19,123.2575
2016-01-15,123.2575
2016-01-14,124.3734
2016-01-13,124.3734
2016-01-12,125.2114
2016-01-11,125.2114
2016-01-08,125.2114
2016-01-07,126.5649
2016-01-06,129.1732
2016-01-05,129.5093
2016-01-04,129.5093
2015-12-31,129.5093
2015-12-30,128.8157
2015-12-29,128.6108
2015-12-28,128.2456
2015-12-24,128.1520
2015-12-23,126.7400
2015-12-22,126.7400
2015-12-21,126.7400
2015-12-18,126.7400
2015-12-17,126.7400
2015-12-16,126.7400
2015-12-15,126.7400
2015-12-14,126.6509
2015-12-11,126.0006
2015-12-10,125.1320
2015-12-09,125.1320
2015-12-08,124.3036
2015-12-07,124.0274
2015-12-04,124.0274
2015-12-03,124.0274
2015-12-02,124.0274
2015-12-01,124.0274
2015-11-30,124.0274
2015-11-27,124.0274
2015-11-25,124.0274
2015-11-24,124.0274
2015-11-23,124.0274
2015-11-20,124.0274
2015-11-19,123.9557
2015-11-18,123.5254
2015-11-17,123.4851
2015-11-16,123.4851
2015-11-13,123.4851
2015-11-12,123.4851
2015-11-11,123.4851
2015-11-10,123.1778
2015-11-09,123.1778
2015-11-06,123.1778
2015-11-05,123.1778
2015-11-04,123.1778
2015-11-03,122.0241
2015-11-02,122.0241
2015-10-30,122.0241
2015-10-29,122.0241
2015-10-28,122.0241
2015-10-27,122.0241
2015-10-26,121.2402
2015-10-23,121.2402
2015-10-22,121.0665
2015-10-21,120.5230
2015-10-20,120.5230
2015-10-19,120.8660
2015-10-16,120.8660
2015-10-15,120.8660
2015-10-14,120.8660
2015-10-13,120.8660
2015-10-12,120.8660
2015-10-09,120.8660
2015-10-08,120.8660
2015-10-07,120.8660
2015-10-06,120.8660
2015-10-05,120.8660
2015-10-02,120.8660
2015-10-01,120.8660
2015-09-30,120.8660
2015-09-29,120.8660
2015-09-28,120.8660
2015-09-25,120.8945
2015-09-24,121.6248
2015-09-23,121.6248
2015-09-22,121.6248
2015-09-21,121.6248
2015-09-18,121.6248
2015-09-17,121.6248
2015-09-16,121.6248
2015-09-15,121.6248
2015-09-14,121.6248
2015-09-11,121.6248
2015-09-10,121.6248
2015-09-09,121.6248
2015-09-08,121.6248
2015-09-04,121.6248
2015-09-03,121.6248
2015-09-02,121.6248
2015-09-01,121.6248
2015-08-31,121.6248
2015-08-28,121.6248
2015-08-27,121.6248
2015-08-26,121.6248
2015-08-25,121.6248
2015-08-24,122.3821
2015-08-21,124.3954
2015-08-20,126.7606
2015-08-19,127.1323
2015-08-18,127.1323
2015-08-17,127.1323
2015-08-14,127.1323
2015-08-13,127.1323
2015-08-12,127.1323
2015-08-11,127.1323
2015-08-10,127.1323
2015-08-07,127.1323
2015-08-06,127.1323
2015-08-05,127.1323
2015-08-04,127.1323
2015-08-03,127.1323
2015-07-31,127.1323
2015-07-30,127.1323
2015-07-29,127.1323
2015-07-28,127.1323
2015-07-27,127.1323
2015-07-24,127.1323
2015-07-23,127.1323
2015-07-22,127.1323
2015-07-21,127.1323
2015-07-20,127.1323
2015-07-17,127.1323
2015-07-16,127.1323
2015-07-15,126.8977
2015-07-14,126.8977
2015-07-13,126.8977
2015-07-10,126.8977
2015-07-09,126.8977
2015-07-08,126.8977
2015-07-07,126.8977
2015-07-06,126.8977
2015-07-02,127.3179
2015-07-01,127.8984
2015-06-30,128.8396
2015-06-29,128.8440
2015-06-26,129.4505
2015-06-25,129.4505
2015-06-24,129.4505
2015-06-23,129.4505
2015-06-22,129.4505
2015-06-19,129.9123
2015-06-18,129.9123
2015-06-17,129.9123
2015-06-16,129.9123
2015-06-15,129.9123
2015-06-12,129.9123
2015-06-11,129.9123
2015-06-10,129.9123
2015-06-09,129.9123
2015-06-08,130.0982
2015-06-05,130.0982
2015-06-04,130.0982
2015-06-03,130.0982
2015-06-02,130.0982
2015-06-01,130.1510
2015-05-29,130.1510
2015-05-28,130.9221
2015-05-27,130.9221
2015-05-26,130.9221
2015-05-22,130.9221
2015-05-21,130.9221
2015-05-20,130.9221
2015-05-19,130.9221
2015-05-18,130.9221
2015-05-15,130.9221
2015-05-14,130.9221
2015-05-13,130.9221
2015-05-12,130.9221
2015-05-11,130.9221
2015-05-08,130.9221
2015-05-07,130.9221
2015-05-06,130.9221
2015-05-05,131.3443
2015-05-04,131.5334
2015-05-01,132.6681
2015-04-30,132.6681
2015-04-29,133.9040
2015-04-28,134.5021
2015-04-27,134.6297
2015-04-24,134.7572
2015-04-23,134.6825
2015-04-22,134.3371
2015-04-21,134.1361
2015-04-20,134.1361
2015-04-17,134.1361
2015-04-16,133.9787
2015-04-15,133.9787
2015-04-14,133.5591
2015-04-13,133.1700
2015-04-10,133.1700
2015-04-09,130.6653
2015-04-08,127.5356
2015-04-07,127.5356
2015-04-06,127.5356
2015-04-02,127.5356
2015-04-01,127.5050
2015-03-31,126.9848
2015-03-30,126.7925
2015-03-27,126.5127
2015-03-26,126.5127
2015-03-25,126.5127
2015-03-24,126.5127
2015-03-23,126.5127
2015-03-20,126.5127
2015-03-19,126.2373
2015-03-18,125.3718
2015-03-17,125.3718
2015-03-16,125.3718
2015-03-13,125.3718
2015-03-12,125.3718
2015-03-11,125.3718
2015-03-10,125.3718
2015-03-09,125.3718
2015-03-06,125.3718
2015-03-05,125.3718
2015-03-04,124.8036
2015-03-03,124.5588
2015-03-02,124.2921
2015-02-27,123.9381
2015-02-26,122.9895
2015-02-25,122.4169
2015-02-24,122.4169
2015-02-23,122.4169
2015-02-20,122.4169
2015-02-19,120.4114
2015-02-18,119.2767
2015-02-17,118.7269
2015-02-13,118.6433
2015-02-12,117.9221
2015-02-11,117.8473
2015-02-10,117.7468
2015-02-09,117.7468
2015-02-06,117.7468
2015-02-05,117.7468
2015-02-04,117.3883
2015-02-03,117.3883
2015-02-02,117.3883
2015-01-30,117.3883
2015-01-29,117.3883
2015-01-28,113.8302
2015-01-27,112.0817
2015-01-26,112.0817
2015-01-23,112.0817
2015-01-22,112.0817
2015-01-21,111.7189
2015-01-20,111.7189
2015-01-16,111.7189
2015-01-15,111.7189
2015-01-14,111.7189
2015-01-13,111.7189
2015-01-12,111.7189
2015-01-09,111.7189
2015-01-08,111.7189
2015-01-07,111.7189
2015-01-06,111.7189
2015-01-05,111.7189
2015-01-02,111.7060
2014-12-31,111.7060
2014-12-30,111.7060
2014-12-29,111.7060
2014-12-26,111.2019
2014-12-24,111.1584
2014-12-23,111.1584
2014-12-22,111.1584
2014-12-19,111.1584
2014-12-18,111.1584
2014-12-17,111.1584
2014-12-16,111.1584
2014-12-15,111.1584
2014-12-12,111.1584
2014-12-11,111.1584
2014-12-10,111.1584
2014-12-09,111.1584
2014-12-08,111.1584
2014-12-05,111.1584
2014-12-04,111.1584
2014-12-03,111.1584
2014-12-02,111.1584
2014-12-01,111.1584
2014-11-28,111.1584
2014-11-26,111.1584
2014-11-25,111.1584
2014-11-24,111.0710
2014-11-21,110.2711
2014-11-20,109.7990
2014-11-19,109.7596
2014-11-18,109.3444
2014-11-17,108.5576
2014-11-14,108.5576
2014-11-13,108.4414
2014-11-12,108.4414
2014-11-11,108.4414
2014-11-10,108.4414
2014-11-07,108.4414
2014-11-06,108.4414
2014-11-05,108.4414
2014-11-04,108.4414
2014-11-03,108.4414
2014-10-31,108.4414
2014-10-30,108.4414
2014-10-29,108.4414
2014-10-28,108.4414
2014-10-27,108.4414
2014-10-24,108.4414
2014-10-23,108.4414
2014-10-22,108.4414
2014-10-21,108.4414
2014-10-20,108.4414
2014-10-17,108.4414
2014-10-16,108.2893
2014-10-15,107.6375
2014-10-14,107.6375
2014-10-13,107.6375
2014-10-10,107.6375
2014-10-09,107.6375
2014-10-08,107.6375
2014-10-07,107.6375
2014-10-06,107.6375
2014-10-03,107.6375
2014-10-02,107.6375
2014-10-01,107.6375
2014-09-30,107.6375
2014-09-29,107.6375
2014-09-26,107.6375
2014-09-25,107.6375
2014-09-24,107.6375
2014-09-23,107.6375
2014-09-22,107.6375
2014-09-19,107.6375
2014-09-18,107.4613
2014-09-17,107.4613
2014-09-16,107.4613
2014-09-15,107.4613
2014-09-12,107.4613
2014-09-11,107.4613
2014-09-10,107.4613
2014-09-09,107.4613
2014-09-08,107.4613
2014-09-05,107.4613
2014-09-04,107.4613
2014-09-03,107.4613
2014-09-02,107.9407
2014-08-29,108.4806
2014-08-28,108.7915
2014-08-27,108.7915
2014-08-26,108.7915
2014-08-25,108.7915
2014-08-22,108.7915
2014-08-21,108.7915
2014-08-20,109.3444
2014-08-19,110.7049
2014-08-18,111.0115
2014-08-15,111.1368
2014-08-14,111.1368
2014-08-13,111.1368
2014-08-12,111.1368
2014-08-11,111.1368
2014-08-08,111.1368
2014-08-07,111.1368
2014-08-06,111.1368
2014-08-05,111.5082
2014-08-04,111.5082
2014-08-01,111.7026
2014-07-31,111.7457
2014-07-30,112.5275
2014-07-29,112.5404
2014-07-28,112.8600
2014-07-25,112.9205
2014-07-24,113.4388
2014-07-23,114.0780
2014-07-22,114.0780
2014-07-21,114.0780
2014-07-18,114.0780
2014-07-17,114.0780
2014-07-16,114.4710
2014-07-15,114.4710
2014-07-14,114.4710
2014-07-11,114.4710
2014-07-10,114.4710
2014-07-09,114.4710
2014-07-08,114.2734
2014-07-07,114.2734
2014-07-03,114.2734
2014-07-02,114.2734
2014-07-01,114.2734
2014-06-30,114.2734
2014-06-27,114.2734
2014-06-26,113.8439
2014-06-25,113.0837
2014-06-24,112.6457
2014-06-23,112.1388
2014-06-20,112.1388
2014-06-19,112.1388
2014-06-18,112.1388
2014-06-17,112.1388
2014-06-16,112.1388
2014-06-13,112.1388
2014-06-12,112.1388
2014-06-11,112.1388
2014-06-10,112.1388
2014-06-09,112.1388
2014-06-06,112.1388
2014-06-05,111.5212
2014-06-04,111.1239
2014-06-03,111.1239
2014-06-02,111.1239
2014-05-30,110.8431
2014-05-29,110.7956
2014-05-28,110.4458
2014-05-27,110.3767
2014-05-23,110.0657
2014-05-22,109.9884
2014-05-21,109.9884
2014-05-20,109.9884
2014-05-19,109.9884
2014-05-16,109.9884
2014-05-15,109.9884
2014-05-14,109.9884
2014-05-13,109.9884
2014-05-12,109.6213
2014-05-09,109.0275
2014-05-08,109.0275
2014-05-07,109.0275
2014-05-06,109.0275
2014-05-05,109.0275
2014-05-02,108.4562
2014-05-01,108.4562
2014-04-30,108.4562
2014-04-29,108.4562
2014-04-28,108.4562
2014-04-25,108.4562
2014-04-24,108.4562
2014-04-23,108.4562
2014-04-22,108.4562
2014-04-21,108.4562
