Dates,DEMA Values
2018-11-30,359.9440
2018-11-29,360.0705
2018-11-28,360.2792
2018-11-27,360.6664
2018-11-26,361.3599
2018-11-23,362.0947
2018-11-21,362.9177
2018-11-20,363.6537
2018-11-19,364.3916
2018-11-16,365.0754
2018-11-15,365.4746
2018-11-14,365.7680
2018-11-13,366.0025
2018-11-12,366.1449
2018-11-09,366.1407
2018-11-08,365.8941
2018-11-07,365.6138
2018-11-06,365.3362
2018-11-05,365.1604
2018-11-02,365.0673
2018-11-01,365.0530
2018-10-31,364.9331
2018-10-30,364.9690
2018-10-29,365.0996
2018-10-26,365.5087
2018-10-25,365.4615
2018-10-24,365.3240
2018-10-23,365.3597
2018-10-22,365.4833
2018-10-19,365.4913
2018-10-18,365.4920
2018-10-17,365.4305
2018-10-16,365.2464
2018-10-15,365.0039
2018-10-12,364.9378
2018-10-11,364.8446
2018-10-10,364.7868
2018-10-09,364.5440
2018-10-08,363.9459
2018-10-05,363.3303
2018-10-04,362.6896
2018-10-03,361.9686
2018-10-02,361.1897
2018-10-01,360.5122
2018-09-28,359.9017
2018-09-27,359.4819
2018-09-26,359.1413
2018-09-25,358.8393
2018-09-24,358.4879
2018-09-21,358.1143
2018-09-20,357.6504
2018-09-19,357.2702
2018-09-18,356.9257
2018-09-17,356.6057
2018-09-14,356.4269
2018-09-13,356.1686
2018-09-12,355.9887
2018-09-11,355.8438
2018-09-10,355.8531
2018-09-07,355.9264
2018-09-06,355.8543
2018-09-05,355.7403
2018-09-04,355.7116
2018-08-31,355.6886
2018-08-30,355.7304
2018-08-29,355.6906
2018-08-28,355.5840
2018-08-27,355.4537
2018-08-24,355.2700
2018-08-23,355.1661
2018-08-22,355.0953
2018-08-21,354.9715
2018-08-20,354.7709
2018-08-17,354.6238
2018-08-16,354.5566
2018-08-15,354.4943
2018-08-14,354.7051
2018-08-13,354.7734
2018-08-10,354.8554
2018-08-09,354.9160
2018-08-08,354.8912
2018-08-07,354.8183
2018-08-06,354.6842
2018-08-03,354.6267
2018-08-02,354.5297
2018-08-01,354.4039
2018-07-31,354.2151
2018-07-30,353.9526
2018-07-27,353.7850
2018-07-26,353.4269
2018-07-25,353.0866
2018-07-24,352.8046
2018-07-23,352.4703
2018-07-20,352.2252
2018-07-19,351.9424
2018-07-18,351.6446
2018-07-17,351.2449
2018-07-16,350.9016
2018-07-13,350.5656
2018-07-12,350.3248
2018-07-11,350.1699
2018-07-10,350.1153
2018-07-09,349.9303
2018-07-06,349.8414
2018-07-05,349.8895
2018-07-03,349.9640
2018-07-02,350.0418
2018-06-29,350.0574
2018-06-28,350.0815
2018-06-27,350.1201
2018-06-26,350.2500
2018-06-25,350.3506
2018-06-22,350.4520
2018-06-21,350.4031
2018-06-20,350.3749
2018-06-19,350.2463
2018-06-18,350.1434
2018-06-15,349.7728
2018-06-14,349.3330
2018-06-13,348.7960
2018-06-12,348.2206
2018-06-11,347.5027
2018-06-08,346.7650
2018-06-07,346.0414
2018-06-06,345.3229
2018-06-05,344.5322
2018-06-04,343.9485
2018-06-01,343.3411
2018-05-31,342.7995
2018-05-30,342.3351
2018-05-29,341.7444
2018-05-25,341.2526
2018-05-24,340.6033
2018-05-23,339.9627
2018-05-22,339.3056
2018-05-21,338.7169
2018-05-18,337.9445
2018-05-17,337.4032
2018-05-16,336.9882
2018-05-15,336.6256
2018-05-14,336.2326
2018-05-11,335.7831
2018-05-10,335.3653
2018-05-09,334.9074
2018-05-08,334.4645
2018-05-07,334.1302
2018-05-04,333.7485
2018-05-03,333.4737
2018-05-02,333.2641
2018-05-01,333.1738
2018-04-30,332.9763
2018-04-27,332.6957
2018-04-26,332.2672
2018-04-25,331.7926
2018-04-24,331.3068
2018-04-23,331.0765
2018-04-20,330.6517
2018-04-19,330.2209
2018-04-18,329.7430
2018-04-17,329.2481
2018-04-16,328.8253
2018-04-13,328.4887
2018-04-12,328.1921
2018-04-11,327.7303
2018-04-10,327.4536
2018-04-09,327.0261
2018-04-06,326.8270
2018-04-05,326.5521
2018-04-04,326.0722
2018-04-03,325.7548
2018-04-02,325.3646
2018-03-29,325.1271
2018-03-28,324.7783
2018-03-27,324.5728
2018-03-26,324.3401
2018-03-23,323.9498
2018-03-22,323.7042
2018-03-21,323.4788
2018-03-20,322.9104
2018-03-19,322.3203
2018-03-16,321.8313
2018-03-15,321.3569
2018-03-14,320.8819
2018-03-13,320.3914
2018-03-12,319.7286
2018-03-09,318.9467
2018-03-08,317.9512
2018-03-07,317.0492
2018-03-06,316.1633
2018-03-05,315.2249
2018-03-02,314.1957
2018-03-01,313.3037
2018-02-28,312.2987
2018-02-27,311.0347
2018-02-26,309.7020
2018-02-23,308.3687
2018-02-22,307.1437
2018-02-21,305.9117
2018-02-20,304.7268
2018-02-16,303.5023
2018-02-15,302.2241
2018-02-14,300.8965
2018-02-13,299.7697
2018-02-12,298.6558
2018-02-09,297.5101
2018-02-08,296.5556
2018-02-07,295.6451
2018-02-06,294.3975
2018-02-05,293.2665
2018-02-02,292.3462
2018-02-01,291.0259
2018-01-31,289.5293
2018-01-30,288.0567
2018-01-29,286.8786
2018-01-26,285.6205
2018-01-25,284.2951
2018-01-24,282.9493
2018-01-23,281.7420
2018-01-22,280.4968
2018-01-19,279.1843
2018-01-18,277.8547
2018-01-17,276.4562
2018-01-16,274.8265
2018-01-12,273.4734
2018-01-11,272.0776
2018-01-10,270.8133
2018-01-09,269.6783
2018-01-08,268.5589
2018-01-05,267.5790
2018-01-04,266.6073
2018-01-03,265.8518
2018-01-02,265.0611
2017-12-29,264.2747
2017-12-28,263.5112
2017-12-27,262.7065
2017-12-26,261.9015
2017-12-22,261.0873
2017-12-21,260.2636
2017-12-20,259.4267
2017-12-19,258.5201
2017-12-18,257.6103
2017-12-15,256.7059
2017-12-14,255.8279
2017-12-13,254.9358
2017-12-12,254.0673
2017-12-11,253.2200
2017-12-08,252.4878
2017-12-07,251.6901
2017-12-06,250.9537
2017-12-05,250.2750
2017-12-04,249.6363
2017-12-01,248.9396
2017-11-30,248.3566
2017-11-29,247.6590
2017-11-28,247.0926
2017-11-27,246.5408
2017-11-24,246.0249
2017-11-22,245.4936
2017-11-21,244.9663
2017-11-20,244.3939
2017-11-17,243.8561
2017-11-16,243.3537
2017-11-15,242.8142
2017-11-14,242.2807
2017-11-13,241.7584
2017-11-10,241.2136
2017-11-09,240.6889
2017-11-08,240.1188
2017-11-07,239.5107
2017-11-06,238.8808
2017-11-03,238.2788
2017-11-02,237.7101
2017-11-01,237.1141
2017-10-31,236.5859
2017-10-30,236.0579
2017-10-27,235.4958
2017-10-26,234.9766
2017-10-25,234.3941
2017-10-24,233.8176
2017-10-23,233.0858
2017-10-20,232.4112
2017-10-19,231.6784
2017-10-18,231.0414
2017-10-17,230.3740
2017-10-16,229.7218
2017-10-13,229.0365
2017-10-12,228.3201
2017-10-11,227.5689
2017-10-10,226.8136
2017-10-09,226.0548
2017-10-06,225.3313
2017-10-05,224.5915
2017-10-04,223.8329
2017-10-03,223.1207
2017-10-02,222.4019
2017-09-29,221.6604
2017-09-28,220.9399
2017-09-27,220.2058
2017-09-26,219.4397
2017-09-25,218.6905
2017-09-22,217.9165
2017-09-21,217.0887
2017-09-20,216.2546
2017-09-19,215.4173
2017-09-18,214.6230
2017-09-15,213.8032
2017-09-14,213.0473
2017-09-13,212.3503
2017-09-12,211.7040
2017-09-11,211.0722
2017-09-08,210.4291
2017-09-07,209.8093
2017-09-06,209.2257
2017-09-05,208.6640
2017-09-01,208.0470
2017-08-31,207.3558
2017-08-30,206.6654
2017-08-29,205.9479
2017-08-28,205.2175
2017-08-25,204.5378
2017-08-24,203.8709
2017-08-23,203.1382
2017-08-22,202.4055
2017-08-21,201.6287
2017-08-18,200.9163
2017-08-17,200.1901
2017-08-16,199.4549
2017-08-15,198.6693
2017-08-14,197.8403
2017-08-11,197.0360
2017-08-10,196.2614
2017-08-09,195.5120
2017-08-08,194.7228
2017-08-07,193.8490
2017-08-04,192.9469
2017-08-03,192.0776
2017-08-02,191.1838
2017-08-01,190.2810
2017-07-31,189.3352
2017-07-28,188.3167
2017-07-27,187.3042
2017-07-26,186.2805
2017-07-25,185.3831
2017-07-24,184.8685
2017-07-21,184.3503
2017-07-20,183.8240
2017-07-19,183.3239
2017-07-18,182.8038
2017-07-17,182.3249
2017-07-14,181.8232
2017-07-13,181.3222
2017-07-12,180.8558
2017-07-11,180.3773
2017-07-10,179.8938
2017-07-07,179.4458
2017-07-06,179.0200
2017-07-05,178.6037
2017-07-03,178.1739
2017-06-30,177.7975
2017-06-29,177.4304
2017-06-28,177.0623
2017-06-27,176.6467
2017-06-26,176.2377
2017-06-23,175.8010
2017-06-22,175.3140
2017-06-21,174.8716
2017-06-20,174.4267
2017-06-19,173.9901
2017-06-16,173.5317
2017-06-15,173.1154
2017-06-14,172.7107
2017-06-13,172.3571
2017-06-12,172.0217
2017-06-09,171.7009
2017-06-08,171.3738
2017-06-07,171.0428
2017-06-06,170.7405
2017-06-05,170.4584
2017-06-02,170.1294
2017-06-01,169.7704
2017-05-31,169.4601
2017-05-30,169.1384
2017-05-26,168.8252
2017-05-25,168.5119
2017-05-24,168.1839
2017-05-23,167.8845
2017-05-22,167.6131
2017-05-19,167.3333
2017-05-18,167.1036
2017-05-17,166.9331
2017-05-16,166.7331
2017-05-15,166.4550
2017-05-12,166.1777
2017-05-11,165.8791
2017-05-10,165.5621
2017-05-09,165.2538
2017-05-08,164.8967
2017-05-05,164.5500
2017-05-04,164.2163
2017-05-03,163.9131
2017-05-02,163.5986
2017-05-01,163.2775
2017-04-28,162.9705
2017-04-27,162.6122
2017-04-26,162.2780
2017-04-25,161.9663
2017-04-24,161.6152
2017-04-21,161.2854
2017-04-20,160.9813
2017-04-19,160.6921
2017-04-18,160.4147
2017-04-17,160.1427
2017-04-13,159.8438
2017-04-12,159.6035
2017-04-11,159.3508
2017-04-10,159.0461
2017-04-07,158.7550
2017-04-06,158.4345
2017-04-05,158.1363
2017-04-04,157.8382
2017-04-03,157.5045
2017-03-31,157.2035
2017-03-30,156.8933
2017-03-29,156.5566
2017-03-28,156.2207
2017-03-27,155.8841
2017-03-24,155.5653
2017-03-23,155.2463
2017-03-22,154.8946
2017-03-21,154.5423
2017-03-20,154.2031
2017-03-17,153.7936
2017-03-16,153.3639
2017-03-15,152.9629
2017-03-14,152.5455
2017-03-13,152.1207
2017-03-10,151.6828
2017-03-09,151.2442
2017-03-08,150.7632
2017-03-07,150.2524
2017-03-06,149.7279
2017-03-03,149.2154
2017-03-02,148.6711
2017-03-01,148.1027
2017-02-28,147.5079
2017-02-27,146.9726
2017-02-24,146.4438
2017-02-23,145.9438
2017-02-22,145.4466
2017-02-21,144.9696
2017-02-17,144.4811
2017-02-16,144.0382
2017-02-15,143.6239
2017-02-14,143.2312
2017-02-13,142.8471
2017-02-10,142.4655
2017-02-09,142.1115
2017-02-08,141.7884
2017-02-07,141.4687
2017-02-06,141.1201
2017-02-03,140.8128
2017-02-02,140.5298
2017-02-01,140.2447
2017-01-31,139.9229
2017-01-30,139.6062
2017-01-27,139.2442
2017-01-26,138.8367
2017-01-25,138.3961
2017-01-24,137.9813
2017-01-23,137.6866
2017-01-20,137.4377
2017-01-19,137.1531
2017-01-18,136.8737
2017-01-17,136.6023
2017-01-13,136.3387
2017-01-12,136.0491
2017-01-11,135.7648
2017-01-10,135.4552
2017-01-09,135.1467
2017-01-06,134.8472
2017-01-05,134.5284
2017-01-04,134.2116
2017-01-03,133.8914
2016-12-30,133.5969
2016-12-29,133.3216
2016-12-28,133.0416
2016-12-27,132.7495
2016-12-23,132.4270
2016-12-22,132.0932
2016-12-21,131.7606
2016-12-20,131.4224
2016-12-19,131.0991
2016-12-16,130.7745
2016-12-15,130.4761
2016-12-14,130.1866
2016-12-13,129.8794
2016-12-12,129.5265
2016-12-09,129.1588
2016-12-08,128.7978
2016-12-07,128.4517
2016-12-06,128.1234
2016-12-05,127.8254
2016-12-02,127.5241
2016-12-01,127.2165
2016-11-30,126.9014
2016-11-29,126.6155
2016-11-28,126.3050
2016-11-25,126.0246
2016-11-23,125.7347
2016-11-22,125.4458
2016-11-21,125.1566
2016-11-18,124.9095
2016-11-17,124.6710
2016-11-16,124.4478
2016-11-15,124.2005
2016-11-14,123.9182
2016-11-11,123.5965
2016-11-10,123.2972
2016-11-09,123.0089
2016-11-08,122.7645
2016-11-07,122.5702
2016-11-04,122.3777
2016-11-03,122.2468
2016-11-02,122.1050
2016-11-01,121.9474
2016-10-31,121.7568
2016-10-28,121.5629
2016-10-27,121.3553
2016-10-26,121.1389
2016-10-25,120.8781
2016-10-24,120.7338
2016-10-21,120.6164
2016-10-20,120.5308
2016-10-19,120.4400
2016-10-18,120.3416
2016-10-17,120.2616
2016-10-14,120.2007
2016-10-13,120.1482
2016-10-12,120.0971
2016-10-11,120.0493
2016-10-10,119.9900
2016-10-07,119.8910
2016-10-06,119.8274
2016-10-05,119.7522
2016-10-04,119.6714
2016-10-03,119.6340
2016-09-30,119.5937
2016-09-29,119.5646
2016-09-28,119.5481
2016-09-27,119.5093
2016-09-26,119.4867
2016-09-23,119.4776
2016-09-22,119.4461
2016-09-21,119.4124
2016-09-20,119.4024
2016-09-19,119.4436
2016-09-16,119.4911
2016-09-15,119.5537
2016-09-14,119.5975
2016-09-13,119.6438
2016-09-12,119.6707
2016-09-09,119.6729
2016-09-08,119.7045
2016-09-07,119.6558
2016-09-06,119.6112
2016-09-02,119.5595
2016-09-01,119.5408
2016-08-31,119.5452
2016-08-30,119.5579
2016-08-29,119.5458
2016-08-26,119.4948
2016-08-25,119.4554
2016-08-24,119.4016
2016-08-23,119.3413
2016-08-22,119.2643
2016-08-19,119.1706
2016-08-18,119.0856
2016-08-17,118.9889
2016-08-16,118.8961
2016-08-15,118.7966
2016-08-12,118.7020
2016-08-11,118.6349
2016-08-10,118.5686
2016-08-09,118.5147
2016-08-08,118.4735
2016-08-05,118.4399
2016-08-04,118.4142
2016-08-03,118.3977
2016-08-02,118.3689
2016-08-01,118.3447
2016-07-29,118.2906
2016-07-28,118.2275
2016-07-27,118.1754
2016-07-26,118.0685
2016-07-25,117.9804
2016-07-22,117.9261
2016-07-21,117.8612
2016-07-20,117.7944
2016-07-19,117.7048
2016-07-18,117.6150
2016-07-15,117.5464
2016-07-14,117.4960
2016-07-13,117.4603
2016-07-12,117.4505
2016-07-11,117.4278
2016-07-08,117.3822
2016-07-07,117.3719
2016-07-06,117.4149
2016-07-05,117.4626
2016-07-01,117.5109
2016-06-30,117.5101
2016-06-29,117.5060
2016-06-28,117.5548
2016-06-27,117.6613
2016-06-24,117.7912
2016-06-23,117.8531
2016-06-22,117.7871
2016-06-21,117.7529
2016-06-20,117.7228
2016-06-17,117.6697
2016-06-16,117.6697
2016-06-15,117.6779
2016-06-14,117.6719
2016-06-13,117.6596
2016-06-10,117.6579
2016-06-09,117.6338
2016-06-08,117.5736
2016-06-07,117.5143
2016-06-06,117.4738
2016-06-03,117.4334
2016-06-02,117.4753
2016-06-01,117.5276
2016-05-31,117.5889
2016-05-27,117.6559
2016-05-26,117.6677
2016-05-25,117.6782
2016-05-24,117.6971
2016-05-23,117.7414
2016-05-20,117.7849
2016-05-19,117.8327
2016-05-18,117.8686
2016-05-17,117.8517
2016-05-16,117.8059
2016-05-13,117.7305
2016-05-12,117.6911
2016-05-11,117.6091
2016-05-10,117.5519
2016-05-09,117.4823
2016-05-06,117.4595
2016-05-05,117.4154
2016-05-04,117.3922
2016-05-03,117.3904
2016-05-02,117.3595
2016-04-29,117.3007
2016-04-28,117.2267
2016-04-27,117.1516
2016-04-26,117.0341
2016-04-25,116.9847
2016-04-22,116.9800
2016-04-21,116.9698
2016-04-20,116.9653
2016-04-19,116.9639
2016-04-18,116.9242
2016-04-15,116.8969
2016-04-14,116.8846
2016-04-13,116.8773
2016-04-12,116.8648
2016-04-11,116.8825
2016-04-08,116.9290
2016-04-07,116.9769
2016-04-06,117.0416
2016-04-05,117.0905
2016-04-04,117.1566
2016-04-01,117.2363
2016-03-31,117.3061
2016-03-30,117.3775
2016-03-29,117.4202
2016-03-28,117.4218
2016-03-24,117.4161
2016-03-23,117.3953
2016-03-22,117.3608
2016-03-21,117.2849
2016-03-18,117.1945
2016-03-17,117.1373
2016-03-16,117.1387
2016-03-15,117.1972
2016-03-14,117.2786
2016-03-11,117.3618
2016-03-10,117.4775
2016-03-09,117.6257
2016-03-08,117.7777
2016-03-07,117.9415
2016-03-04,118.0978
2016-03-03,118.2898
2016-03-02,118.5114
2016-03-01,118.7356
2016-02-29,118.9578
2016-02-26,119.2157
2016-02-25,119.4779
2016-02-24,119.7686
2016-02-23,120.0861
2016-02-22,120.3845
2016-02-19,120.6787
2016-02-18,121.0178
2016-02-17,121.3183
2016-02-16,121.6458
2016-02-12,122.0461
2016-02-11,122.5248
2016-02-10,123.0141
2016-02-09,123.3668
2016-02-08,123.6989
2016-02-05,124.0255
2016-02-04,124.3012
2016-02-03,124.5622
2016-02-02,124.8583
2016-02-01,125.2373
2016-01-29,125.5491
2016-01-28,125.8913
2016-01-27,126.2768
2016-01-26,126.6937
2016-01-25,126.9109
2016-01-22,127.2033
2016-01-21,127.4892
2016-01-20,127.8011
2016-01-19,128.1402
2016-01-15,128.4137
2016-01-14,128.6989
2016-01-13,128.9239
2016-01-12,129.1716
2016-01-11,129.3544
2016-01-08,129.5706
2016-01-07,129.7937
2016-01-06,129.9657
2016-01-05,130.0352
2016-01-04,130.0651
2015-12-31,130.1056
2015-12-30,130.0728
2015-12-29,130.0065
2015-12-28,129.9220
2015-12-24,129.8867
2015-12-23,129.8688
2015-12-22,129.8409
2015-12-21,129.8426
2015-12-18,129.8708
2015-12-17,129.9230
2015-12-16,129.8680
2015-12-15,129.7660
2015-12-14,129.6907
2015-12-11,129.6777
2015-12-10,129.6350
2015-12-09,129.5593
2015-12-08,129.5213
2015-12-07,129.4689
2015-12-04,129.3533
2015-12-03,129.2348
2015-12-02,129.1672
2015-12-01,129.0732
2015-11-30,128.9635
2015-11-27,128.8932
2015-11-25,128.7946
2015-11-24,128.6856
2015-11-23,128.5528
2015-11-20,128.4234
2015-11-19,128.2728
2015-11-18,128.1225
2015-11-17,127.9871
2015-11-16,127.8891
2015-11-13,127.8193
2015-11-12,127.7812
2015-11-11,127.7433
2015-11-10,127.6604
2015-11-09,127.5733
2015-11-06,127.4697
2015-11-05,127.3290
2015-11-04,127.1855
2015-11-03,127.0356
2015-11-02,126.9014
2015-10-30,126.7594
2015-10-29,126.6211
2015-10-28,126.4964
2015-10-27,126.3571
2015-10-26,126.2052
2015-10-23,126.0823
2015-10-22,125.9574
2015-10-21,125.8374
2015-10-20,125.8072
2015-10-19,125.8177
2015-10-16,125.8365
2015-10-15,125.8700
2015-10-14,125.9077
2015-10-13,126.0025
2015-10-12,125.9899
2015-10-09,125.9700
2015-10-08,125.9671
2015-10-07,125.9759
2015-10-06,126.0207
2015-10-05,126.1089
2015-10-02,126.2092
2015-10-01,126.3369
2015-09-30,126.5014
2015-09-29,126.6620
2015-09-28,126.8642
2015-09-25,127.0804
2015-09-24,127.2481
2015-09-23,127.4407
2015-09-22,127.6016
2015-09-21,127.7232
2015-09-18,127.8100
2015-09-17,127.8967
2015-09-16,127.9601
2015-09-15,128.0286
2015-09-14,128.1141
2015-09-11,128.2342
2015-09-10,128.3515
2015-09-09,128.4904
2015-09-08,128.6472
2015-09-04,128.7852
2015-09-03,128.9977
2015-09-02,129.1906
2015-09-01,129.3931
2015-08-31,129.6556
2015-08-28,129.8636
2015-08-27,130.0287
2015-08-26,130.2205
2015-08-25,130.4602
2015-08-24,130.7722
2015-08-21,131.0580
2015-08-20,131.2670
2015-08-19,131.3836
2015-08-18,131.3996
2015-08-17,131.3818
2015-08-14,131.3663
2015-08-13,131.3386
2015-08-12,131.3151
2015-08-11,131.3335
2015-08-10,131.3228
2015-08-07,131.2792
2015-08-06,131.2962
2015-08-05,131.2880
2015-08-04,131.2590
2015-08-03,131.2706
2015-07-31,131.2793
2015-07-30,131.2792
2015-07-29,131.2994
2015-07-28,131.2995
2015-07-27,131.3406
2015-07-24,131.3958
2015-07-23,131.3976
2015-07-22,131.3625
2015-07-21,131.3202
2015-07-20,131.3029
2015-07-17,131.2544
2015-07-16,131.2027
2015-07-15,131.1204
2015-07-14,131.0650
2015-07-13,130.9930
2015-07-10,130.9397
2015-07-09,130.9233
2015-07-08,130.9361
2015-07-07,130.9644
2015-07-06,130.9708
2015-07-02,131.0238
2015-07-01,131.0826
2015-06-30,131.1327
2015-06-29,131.2189
2015-06-26,131.3058
2015-06-25,131.3269
2015-06-24,131.3484
2015-06-23,131.3601
2015-06-22,131.3460
2015-06-19,131.3087
2015-06-18,131.2806
2015-06-17,131.2472
2015-06-16,131.2475
2015-06-15,131.2668
2015-06-12,131.2869
2015-06-11,131.2977
2015-06-10,131.3055
2015-06-09,131.3367
2015-06-08,131.3950
2015-06-05,131.4442
2015-06-04,131.4920
2015-06-03,131.5320
2015-06-02,131.5254
2015-06-01,131.5283
2015-05-29,131.5663
2015-05-28,131.6175
2015-05-27,131.6367
2015-05-26,131.6438
2015-05-22,131.6541
2015-05-21,131.6283
2015-05-20,131.5565
2015-05-19,131.4997
2015-05-18,131.4303
2015-05-15,131.3654
2015-05-14,131.2960
2015-05-13,131.2059
2015-05-12,131.1556
2015-05-11,131.1074
2015-05-08,131.0499
2015-05-07,130.9986
2015-05-06,131.0167
2015-05-05,131.0426
2015-05-04,131.0514
2015-05-01,131.0403
2015-04-30,131.0169
2015-04-29,131.0163
2015-04-28,130.9654
2015-04-27,130.8893
2015-04-24,130.8063
2015-04-23,130.7110
2015-04-22,130.5878
2015-04-21,130.4388
2015-04-20,130.2493
2015-04-17,130.0681
2015-04-16,129.9379
2015-04-15,129.7634
2015-04-14,129.5775
2015-04-13,129.3746
2015-04-10,129.1677
2015-04-09,128.9369
2015-04-08,128.7192
2015-04-07,128.4987
2015-04-06,128.2928
2015-04-02,128.1079
2015-04-01,127.9490
2015-03-31,127.7984
2015-03-30,127.6197
2015-03-27,127.3914
2015-03-26,127.2274
2015-03-25,127.0724
2015-03-24,126.9135
2015-03-23,126.6914
2015-03-20,126.4449
2015-03-19,126.1643
2015-03-18,125.8860
2015-03-17,125.5744
2015-03-16,125.2792
2015-03-13,124.9939
2015-03-12,124.7411
2015-03-11,124.4757
2015-03-10,124.2212
2015-03-09,123.9404
2015-03-06,123.6138
2015-03-05,123.3106
2015-03-04,122.9786
2015-03-03,122.6434
2015-03-02,122.2811
2015-02-27,121.9442
2015-02-26,121.6540
2015-02-25,121.3436
2015-02-24,121.0054
2015-02-23,120.6376
2015-02-20,120.2575
2015-02-19,119.8083
2015-02-18,119.4325
2015-02-17,119.0963
2015-02-13,118.7769
2015-02-12,118.4557
2015-02-11,118.1583
2015-02-10,117.8592
2015-02-09,117.5691
2015-02-06,117.2825
2015-02-05,116.9839
2015-02-04,116.6699
2015-02-03,116.3752
2015-02-02,116.0737
2015-01-30,115.7863
2015-01-29,115.5100
2015-01-28,115.1870
2015-01-27,115.0018
2015-01-26,114.9395
2015-01-23,114.8481
2015-01-22,114.7454
2015-01-21,114.6229
2015-01-20,114.5552
2015-01-16,114.5071
2015-01-15,114.4659
2015-01-14,114.4350
2015-01-13,114.3992
2015-01-12,114.3487
2015-01-09,114.3026
2015-01-08,114.2437
2015-01-07,114.1792
2015-01-06,114.1537
2015-01-05,114.1624
2015-01-02,114.1443
2014-12-31,114.1099
2014-12-30,114.0742
2014-12-29,114.0052
2014-12-26,113.9269
2014-12-24,113.8587
2014-12-23,113.7962
2014-12-22,113.7538
2014-12-19,113.7423
2014-12-18,113.7653
2014-12-17,113.7984
2014-12-16,113.8424
2014-12-15,113.9011
2014-12-12,113.9986
2014-12-11,114.1203
2014-12-10,114.1980
2014-12-09,114.2542
2014-12-08,114.2228
2014-12-05,114.1799
2014-12-04,114.1021
2014-12-03,114.0385
2014-12-02,113.9623
2014-12-01,113.8793
2014-11-28,113.7928
2014-11-26,113.6701
2014-11-25,113.5380
2014-11-24,113.4031
2014-11-21,113.2695
2014-11-20,113.1657
2014-11-19,113.0792
2014-11-18,112.9927
2014-11-17,112.9213
2014-11-14,112.8880
2014-11-13,112.8462
2014-11-12,112.8093
2014-11-11,112.8184
2014-11-10,112.8364
2014-11-07,112.8671
2014-11-06,112.9013
2014-11-05,112.9335
2014-11-04,112.9723
2014-11-03,112.9959
2014-10-31,113.0163
2014-10-30,113.0563
2014-10-29,113.1157
2014-10-28,113.1886
2014-10-27,113.2532
2014-10-24,113.3445
2014-10-23,113.4348
2014-10-22,113.5299
2014-10-21,113.6363
2014-10-20,113.6449
2014-10-17,113.7026
2014-10-16,113.7794
2014-10-15,113.9088
2014-10-14,114.0415
2014-10-13,114.1392
2014-10-10,114.2703
2014-10-09,114.3847
2014-10-08,114.4786
2014-10-07,114.5347
2014-10-06,114.6204
2014-10-03,114.6557
2014-10-02,114.6895
2014-10-01,114.7617
2014-09-30,114.8260
2014-09-29,114.8435
2014-09-26,114.8368
2014-09-25,114.8309
2014-09-24,114.8518
2014-09-23,114.8475
2014-09-22,114.8637
2014-09-19,114.8583
2014-09-18,114.8396
2014-09-17,114.8338
2014-09-16,114.8418
2014-09-15,114.8573
2014-09-12,114.8903
2014-09-11,114.9123
2014-09-10,114.9222
2014-09-09,114.9218
2014-09-08,114.9212
2014-09-05,114.9243
2014-09-04,114.9845
2014-09-03,115.0319
2014-09-02,115.0711
2014-08-29,115.1187
2014-08-28,115.1435
2014-08-27,115.1630
2014-08-26,115.1633
2014-08-25,115.1562
2014-08-22,115.1534
2014-08-21,115.1653
2014-08-20,115.1764
2014-08-19,115.1898
2014-08-18,115.2340
2014-08-15,115.2890
2014-08-14,115.3762
2014-08-13,115.4477
2014-08-12,115.5571
2014-08-11,115.6941
2014-08-08,115.8270
2014-08-07,115.9645
2014-08-06,116.1174
2014-08-05,116.2984
2014-08-04,116.4435
2014-08-01,116.6137
2014-07-31,116.7781
2014-07-30,116.9429
2014-07-29,117.0782
2014-07-28,117.2146
2014-07-25,117.3397
2014-07-24,117.4638
2014-07-23,117.5685
2014-07-22,117.6342
2014-07-21,117.6477
2014-07-18,117.6860
2014-07-17,117.7358
2014-07-16,117.8164
2014-07-15,117.8710
2014-07-14,117.8967
2014-07-11,117.9150
2014-07-10,117.9579
2014-07-09,118.0235
2014-07-08,118.0896
2014-07-07,118.1561
2014-07-03,118.1832
2014-07-02,118.2202
2014-07-01,118.2727
2014-06-30,118.3162
2014-06-27,118.3758
2014-06-26,118.4131
2014-06-25,118.4593
2014-06-24,118.5224
2014-06-23,118.5495
2014-06-20,118.5470
2014-06-19,118.5222
2014-06-18,118.4839
2014-06-17,118.4504
2014-06-16,118.4163
2014-06-13,118.3796
2014-06-12,118.3461
2014-06-11,118.3132
2014-06-10,118.2461
2014-06-09,118.1226
2014-06-06,117.9844
2014-06-05,117.8385
2014-06-04,117.7147
2014-06-03,117.6142
2014-06-02,117.5021
2014-05-30,117.3874
2014-05-29,117.2816
2014-05-28,117.1756
2014-05-27,117.0815
2014-05-23,116.9881
2014-05-22,116.9233
2014-05-21,116.8668
2014-05-20,116.8241
2014-05-19,116.8042
2014-05-16,116.7526
2014-05-15,116.7091
2014-05-14,116.6573
2014-05-13,116.5733
2014-05-12,116.4794
2014-05-09,116.3983
2014-05-08,116.3413
2014-05-07,116.2921
2014-05-06,116.2454
2014-05-05,116.2017
2014-05-02,116.1372
2014-05-01,116.1060
2014-04-30,116.0992
2014-04-29,116.0821
2014-04-28,116.0753
2014-04-25,116.0908
2014-04-24,116.0779
2014-04-23,116.0434
2014-04-22,115.9946
2014-04-21,115.9975
