Dates,PLUS_DI Values
2018-11-30,22.7627
2018-11-29,22.3318
2018-11-28,20.8542
2018-11-27,18.2799
2018-11-26,18.5738
2018-11-23,18.5491
2018-11-21,18.7603
2018-11-20,18.2185
2018-11-19,19.2284
2018-11-16,20.0302
2018-11-15,20.4929
2018-11-14,21.0171
2018-11-13,21.4758
2018-11-12,22.2079
2018-11-09,22.9491
2018-11-08,23.2047
2018-11-07,23.0520
2018-11-06,22.7468
2018-11-05,21.9085
2018-11-02,22.2466
2018-11-01,21.4010
2018-10-31,21.6940
2018-10-30,19.4928
2018-10-29,20.4903
2018-10-26,22.2232
2018-10-25,22.7737
2018-10-24,23.3459
2018-10-23,21.3406
2018-10-22,22.0878
2018-10-19,22.4568
2018-10-18,22.7924
2018-10-17,23.4595
2018-10-16,23.8198
2018-10-15,22.8519
2018-10-12,23.2804
2018-10-11,24.2184
2018-10-10,25.2063
2018-10-09,26.5256
2018-10-08,26.9279
2018-10-05,27.6498
2018-10-04,28.3942
2018-10-03,28.9666
2018-10-02,27.9942
2018-10-01,27.1456
2018-09-28,25.4092
2018-09-27,24.4625
2018-09-26,24.6694
2018-09-25,24.9726
2018-09-24,25.2292
2018-09-21,25.5818
2018-09-20,25.8185
2018-09-19,26.1540
2018-09-18,25.2092
2018-09-17,24.6274
2018-09-14,25.1048
2018-09-13,25.0667
2018-09-12,24.0292
2018-09-11,22.3198
2018-09-10,22.9245
2018-09-07,23.5333
2018-09-06,24.0022
2018-09-05,22.6935
2018-09-04,22.6930
2018-08-31,23.1563
2018-08-30,23.5118
2018-08-29,23.8627
2018-08-28,24.0753
2018-08-27,24.2278
2018-08-24,23.3830
2018-08-23,23.4903
2018-08-22,23.8022
2018-08-21,23.8064
2018-08-20,23.6176
2018-08-17,22.8994
2018-08-16,23.1120
2018-08-15,21.2002
2018-08-14,21.8608
2018-08-13,22.0139
2018-08-10,21.9889
2018-08-09,22.4280
2018-08-08,22.6550
2018-08-07,22.9823
2018-08-06,22.1159
2018-08-03,22.4297
2018-08-02,22.7460
2018-08-01,23.1507
2018-07-31,23.6039
2018-07-30,24.1007
2018-07-27,24.8725
2018-07-26,24.0646
2018-07-25,23.3490
2018-07-24,24.1458
2018-07-23,23.3544
2018-07-20,23.5145
2018-07-19,23.7585
2018-07-18,24.0634
2018-07-17,23.7971
2018-07-16,23.3585
2018-07-13,22.3933
2018-07-12,21.5181
2018-07-11,21.2878
2018-07-10,21.7129
2018-07-09,20.8056
2018-07-06,19.5108
2018-07-05,19.7840
2018-07-03,20.1850
2018-07-02,19.7367
2018-06-29,20.0777
2018-06-28,19.7383
2018-06-27,20.2361
2018-06-26,19.0798
2018-06-25,19.1283
2018-06-22,19.6634
2018-06-21,19.8724
2018-06-20,20.1872
2018-06-19,20.5067
2018-06-18,21.3270
2018-06-15,21.6158
2018-06-14,22.0920
2018-06-13,22.5718
2018-06-12,23.0001
2018-06-11,23.2659
2018-06-08,23.0589
2018-06-07,23.3892
2018-06-06,23.1710
2018-06-05,21.8242
2018-06-04,22.0607
2018-06-01,21.1621
2018-05-31,21.1497
2018-05-30,21.4777
2018-05-29,21.8025
2018-05-25,22.3325
2018-05-24,22.5171
2018-05-23,22.5997
2018-05-22,23.0166
2018-05-21,23.5681
2018-05-18,21.2906
2018-05-17,19.9798
2018-05-16,19.9086
2018-05-15,20.0573
2018-05-14,20.2539
2018-05-11,19.9717
2018-05-10,20.1655
2018-05-09,19.6986
2018-05-08,18.9733
2018-05-07,19.1933
2018-05-04,18.0099
2018-05-03,17.6114
2018-05-02,18.1309
2018-05-01,18.3959
2018-04-30,18.7848
2018-04-27,19.1594
2018-04-26,19.3717
2018-04-25,19.5170
2018-04-24,20.1887
2018-04-23,21.2940
2018-04-20,21.5433
2018-04-19,21.8456
2018-04-18,22.0784
2018-04-17,21.7728
2018-04-16,20.7361
2018-04-13,20.9854
2018-04-12,21.5794
2018-04-11,21.9252
2018-04-10,22.4638
2018-04-09,22.7686
2018-04-06,23.3534
2018-04-05,24.0982
2018-04-04,22.2058
2018-04-03,23.1780
2018-04-02,23.3743
2018-03-29,24.0705
2018-03-28,22.9648
2018-03-27,23.6189
2018-03-26,24.5195
2018-03-23,24.9741
2018-03-22,25.7555
2018-03-21,26.9204
2018-03-20,26.8219
2018-03-19,25.8149
2018-03-16,25.6139
2018-03-15,25.9424
2018-03-14,26.5855
2018-03-13,27.8158
2018-03-12,28.5453
2018-03-09,29.4269
2018-03-08,29.2786
2018-03-07,28.8703
2018-03-06,29.5725
2018-03-05,30.1625
2018-03-02,29.3101
2018-03-01,30.4532
2018-02-28,31.8349
2018-02-27,32.1921
2018-02-26,31.1558
2018-02-23,30.3259
2018-02-22,30.6115
2018-02-21,31.0935
2018-02-20,31.0372
2018-02-16,31.5861
2018-02-15,31.2944
2018-02-14,29.7714
2018-02-13,30.2899
2018-02-12,30.8937
2018-02-09,29.3777
2018-02-08,30.9802
2018-02-07,32.8338
2018-02-06,30.5330
2018-02-05,32.9388
2018-02-02,36.7964
2018-02-01,37.8953
2018-01-31,39.0294
2018-01-30,34.3473
2018-01-29,35.2516
2018-01-26,35.8602
2018-01-25,35.5970
2018-01-24,35.0189
2018-01-23,35.6963
2018-01-22,36.2821
2018-01-19,37.6516
2018-01-18,38.9232
2018-01-17,40.8677
2018-01-16,41.9674
2018-01-12,40.1080
2018-01-11,37.7313
2018-01-10,36.1814
2018-01-09,36.2634
2018-01-08,33.4661
2018-01-05,33.3334
2018-01-04,29.9254
2018-01-03,30.3935
2018-01-02,30.0825
2017-12-29,30.4098
2017-12-28,30.6388
2017-12-27,30.8958
2017-12-26,31.2107
2017-12-22,31.1858
2017-12-21,31.7386
2017-12-20,32.4215
2017-12-19,31.9053
2017-12-18,32.2271
2017-12-15,32.7398
2017-12-14,33.1749
2017-12-13,33.5160
2017-12-12,33.0165
2017-12-11,31.3907
2017-12-08,32.4813
2017-12-07,32.0603
2017-12-06,30.2183
2017-12-05,31.0630
2017-12-04,31.8410
2017-12-01,31.9701
2017-11-30,32.4998
2017-11-29,29.6060
2017-11-28,29.2321
2017-11-27,29.0193
2017-11-24,29.2233
2017-11-22,29.5726
2017-11-21,29.8019
2017-11-20,29.4102
2017-11-17,28.8935
2017-11-16,29.1770
2017-11-15,29.3855
2017-11-14,28.8056
2017-11-13,29.1691
2017-11-10,29.1561
2017-11-09,29.6663
2017-11-08,30.8947
2017-11-07,31.1108
2017-11-06,30.8602
2017-11-03,30.4117
2017-11-02,30.7412
2017-11-01,29.4647
2017-10-31,30.0008
2017-10-30,30.4217
2017-10-27,30.7870
2017-10-26,31.4428
2017-10-25,32.1930
2017-10-24,34.4352
2017-10-23,34.7126
2017-10-20,34.8231
2017-10-19,32.5123
2017-10-18,33.3277
2017-10-17,33.1243
2017-10-16,33.8520
2017-10-13,34.3414
2017-10-12,34.4898
2017-10-11,34.3012
2017-10-10,34.4952
2017-10-09,34.0409
2017-10-06,34.3780
2017-10-05,34.7660
2017-10-04,34.5218
2017-10-03,35.1716
2017-10-02,34.5466
2017-09-29,34.6201
2017-09-28,35.1841
2017-09-27,36.1863
2017-09-26,35.9031
2017-09-25,36.5582
2017-09-22,37.8164
2017-09-21,37.1386
2017-09-20,37.5492
2017-09-19,37.6412
2017-09-18,37.6093
2017-09-15,36.3291
2017-09-14,34.6347
2017-09-13,34.0807
2017-09-12,35.5212
2017-09-11,36.1677
2017-09-08,35.2770
2017-09-07,34.3627
2017-09-06,34.8739
2017-09-05,35.6869
2017-09-01,36.6709
2017-08-31,36.5385
2017-08-30,37.1945
2017-08-29,37.6182
2017-08-28,36.4726
2017-08-25,37.1955
2017-08-24,38.0722
2017-08-23,38.6608
2017-08-22,39.3238
2017-08-21,38.4498
2017-08-18,39.1202
2017-08-17,39.8281
2017-08-16,40.4539
2017-08-15,40.8098
2017-08-14,40.3549
2017-08-11,39.6660
2017-08-10,40.8595
2017-08-09,42.0409
2017-08-08,43.3709
2017-08-07,43.8379
2017-08-04,43.9403
2017-08-03,44.8519
2017-08-02,45.9459
2017-08-01,47.1134
2017-07-31,48.7072
2017-07-28,47.3226
2017-07-27,48.4882
2017-07-26,45.3284
2017-07-25,36.4294
2017-07-24,35.8971
2017-07-21,35.9027
2017-07-20,35.9466
2017-07-19,36.0821
2017-07-18,35.4224
2017-07-17,35.9235
2017-07-14,35.4550
2017-07-13,34.7427
2017-07-12,35.2236
2017-07-11,34.2800
2017-07-10,33.3102
2017-07-07,32.8871
2017-07-06,32.7819
2017-07-05,32.9571
2017-07-03,31.6727
2017-06-30,32.1192
2017-06-29,32.6667
2017-06-28,33.5708
2017-06-27,34.1231
2017-06-26,34.6994
2017-06-23,34.2799
2017-06-22,33.6959
2017-06-21,33.4576
2017-06-20,34.0653
2017-06-19,33.4103
2017-06-16,32.9772
2017-06-15,31.6318
2017-06-14,30.8966
2017-06-13,30.0029
2017-06-12,29.6846
2017-06-09,30.3240
2017-06-08,30.7800
2017-06-07,29.4788
2017-06-06,30.0297
2017-06-05,30.6211
2017-06-02,31.1332
2017-06-01,28.9933
2017-05-31,29.8658
2017-05-30,29.5297
2017-05-26,29.8479
2017-05-25,30.0333
2017-05-24,28.8468
2017-05-23,28.5182
2017-05-22,28.9098
2017-05-19,26.6516
2017-05-18,25.1510
2017-05-17,25.9009
2017-05-16,26.8542
2017-05-15,27.1243
2017-05-12,27.5724
2017-05-11,27.9057
2017-05-10,28.4449
2017-05-09,30.4380
2017-05-08,30.0190
2017-05-05,29.1929
2017-05-04,28.9772
2017-05-03,29.0682
2017-05-02,29.4632
2017-05-01,29.8662
2017-04-28,30.6861
2017-04-27,30.1587
2017-04-26,30.0309
2017-04-25,30.9609
2017-04-24,30.2028
2017-04-21,29.3860
2017-04-20,28.8176
2017-04-19,29.1975
2017-04-18,29.7317
2017-04-17,29.6934
2017-04-13,28.6304
2017-04-12,28.9691
2017-04-11,29.6562
2017-04-10,30.0924
2017-04-07,29.9750
2017-04-06,29.6872
2017-04-05,29.9871
2017-04-04,29.6265
2017-04-03,29.2463
2017-03-31,29.8281
2017-03-30,30.1898
2017-03-29,30.0875
2017-03-28,30.0874
2017-03-27,29.7086
2017-03-24,30.4055
2017-03-23,31.1403
2017-03-22,30.8302
2017-03-21,31.2552
2017-03-20,32.5610
2017-03-17,32.8469
2017-03-16,33.1453
2017-03-15,33.1646
2017-03-14,33.5271
2017-03-13,33.6676
2017-03-10,34.2784
2017-03-09,35.4835
2017-03-08,36.4160
2017-03-07,36.7951
2017-03-06,37.0339
2017-03-03,37.6293
2017-03-02,38.3170
2017-03-01,38.4374
2017-02-28,37.4606
2017-02-27,36.4857
2017-02-24,36.3166
2017-02-23,35.5935
2017-02-22,35.0089
2017-02-21,35.5406
2017-02-17,34.0507
2017-02-16,32.7492
2017-02-15,32.5854
2017-02-14,32.0334
2017-02-13,32.4750
2017-02-10,30.9872
2017-02-09,30.3820
2017-02-08,30.7181
2017-02-07,31.1281
2017-02-06,29.1735
2017-02-03,29.1529
2017-02-02,29.4745
2017-02-01,30.2674
2017-01-31,30.3566
2017-01-30,30.9672
2017-01-27,32.0090
2017-01-26,32.7863
2017-01-25,32.3947
2017-01-24,27.7076
2017-01-23,27.1756
2017-01-20,27.7402
2017-01-19,27.8738
2017-01-18,27.6209
2017-01-17,28.2085
2017-01-13,28.6792
2017-01-12,28.6334
2017-01-11,29.3511
2017-01-10,29.7309
2017-01-09,29.5330
2017-01-06,29.8164
2017-01-05,30.2875
2017-01-04,30.4894
2017-01-03,29.2391
2016-12-30,29.4298
2016-12-29,29.9070
2016-12-28,30.3257
2016-12-27,30.7152
2016-12-23,30.9516
2016-12-22,31.4221
2016-12-21,31.7435
2016-12-20,31.7952
2016-12-19,31.6460
2016-12-16,31.4067
2016-12-15,31.5265
2016-12-14,32.1215
2016-12-13,32.8118
2016-12-12,32.4857
2016-12-09,32.5550
2016-12-08,32.1784
2016-12-07,31.2254
2016-12-06,30.6347
2016-12-05,31.3571
2016-12-02,30.7612
2016-12-01,31.1362
2016-11-30,31.7735
2016-11-29,31.6226
2016-11-28,30.6612
2016-11-25,31.1474
2016-11-23,31.4558
2016-11-22,31.0245
2016-11-21,30.6536
2016-11-18,29.5651
2016-11-17,30.1223
2016-11-16,30.6837
2016-11-15,31.2958
2016-11-14,32.0691
2016-11-11,31.2893
2016-11-10,31.8490
2016-11-09,29.9433
2016-11-08,28.8084
2016-11-07,28.1581
2016-11-04,27.0226
2016-11-03,27.5250
2016-11-02,27.9089
2016-11-01,28.4835
2016-10-31,28.5243
2016-10-28,28.8300
2016-10-27,29.2981
2016-10-26,30.4440
2016-10-25,26.6726
2016-10-24,26.6844
2016-10-21,24.8965
2016-10-20,25.3696
2016-10-19,25.6777
2016-10-18,24.9654
2016-10-17,25.0372
2016-10-14,25.5326
2016-10-13,24.7213
2016-10-12,25.3284
2016-10-11,25.6394
2016-10-10,26.2741
2016-10-07,24.8977
2016-10-06,25.4107
2016-10-05,25.6378
2016-10-04,24.6786
2016-10-03,24.5524
2016-09-30,25.0205
2016-09-29,25.4041
2016-09-28,25.5128
2016-09-27,25.3520
2016-09-26,25.8059
2016-09-23,26.1352
2016-09-22,26.4480
2016-09-21,25.1930
2016-09-20,23.8621
2016-09-19,23.9025
2016-09-16,23.7104
2016-09-15,24.0220
2016-09-14,24.3564
2016-09-13,24.7936
2016-09-12,25.2123
2016-09-09,26.2322
2016-09-08,27.3177
2016-09-07,27.6765
2016-09-06,27.8705
2016-09-02,27.3893
2016-09-01,26.1272
2016-08-31,26.5284
2016-08-30,26.9387
2016-08-29,27.6223
2016-08-26,27.9625
2016-08-25,27.8274
2016-08-24,28.0481
2016-08-23,28.4451
2016-08-22,28.5136
2016-08-19,28.3808
2016-08-18,28.6728
2016-08-17,28.1799
2016-08-16,28.3977
2016-08-15,28.6607
2016-08-12,28.0786
2016-08-11,28.1664
2016-08-10,28.4456
2016-08-09,27.5513
2016-08-08,27.6998
2016-08-05,27.5596
2016-08-04,27.8780
2016-08-03,28.2346
2016-08-02,28.4243
2016-08-01,28.8834
2016-07-29,28.8927
2016-07-28,29.2285
2016-07-27,30.0052
2016-07-26,27.5516
2016-07-25,26.7682
2016-07-22,26.9962
2016-07-21,27.6225
2016-07-20,28.0425
2016-07-19,28.2889
2016-07-18,27.5348
2016-07-15,27.0696
2016-07-14,26.7044
2016-07-13,26.6706
2016-07-12,27.0752
2016-07-11,27.6179
2016-07-08,26.1738
2016-07-07,25.0928
2016-07-06,24.8065
2016-07-05,25.4344
2016-07-01,26.0242
2016-06-30,25.9021
2016-06-29,24.5453
2016-06-28,23.2528
2016-06-27,23.6122
2016-06-24,24.3591
2016-06-23,25.7650
2016-06-22,25.2345
2016-06-21,25.5579
2016-06-20,25.9142
2016-06-17,23.6734
2016-06-16,23.8127
2016-06-15,24.4188
2016-06-14,23.8550
2016-06-13,24.2420
2016-06-10,24.5449
2016-06-09,25.0588
2016-06-08,25.2007
2016-06-07,25.3998
2016-06-06,24.7165
2016-06-03,22.1754
2016-06-02,22.0330
2016-06-01,21.9181
2016-05-31,22.1986
2016-05-27,22.8551
2016-05-26,23.0023
2016-05-25,23.1832
2016-05-24,22.8790
2016-05-23,23.0054
2016-05-20,23.4296
2016-05-19,23.7758
2016-05-18,24.4542
2016-05-17,24.9614
2016-05-16,25.3638
2016-05-13,25.8932
2016-05-12,26.4668
2016-05-11,26.8230
2016-05-10,26.6065
2016-05-09,26.1791
2016-05-06,26.4227
2016-05-05,26.0709
2016-05-04,26.1598
2016-05-03,26.5182
2016-05-02,26.9898
2016-04-29,27.3206
2016-04-28,27.7763
2016-04-27,28.3939
2016-04-26,26.3267
2016-04-25,25.1970
2016-04-22,25.5028
2016-04-21,25.7368
2016-04-20,25.2712
2016-04-19,26.0047
2016-04-18,25.2407
2016-04-15,25.1294
2016-04-14,25.2851
2016-04-13,25.2245
2016-04-12,24.8224
2016-04-11,25.4324
2016-04-08,25.8052
2016-04-07,25.6068
2016-04-06,25.4159
2016-04-05,25.7962
2016-04-04,25.9000
2016-04-01,25.6791
2016-03-31,26.0065
2016-03-30,26.5645
2016-03-29,26.2073
2016-03-28,26.7377
2016-03-24,26.8434
2016-03-23,27.3333
2016-03-22,27.7507
2016-03-21,27.9830
2016-03-18,27.2521
2016-03-17,25.9793
2016-03-16,24.4489
2016-03-15,23.6965
2016-03-14,24.0212
2016-03-11,23.5483
2016-03-10,22.8700
2016-03-09,23.2138
2016-03-08,23.2110
2016-03-07,23.4476
2016-03-04,23.1752
2016-03-03,22.0219
2016-03-02,22.2183
2016-03-01,22.5174
2016-02-29,21.9865
2016-02-26,22.2330
2016-02-25,21.4888
2016-02-24,20.7843
2016-02-23,21.3192
2016-02-22,21.6387
2016-02-19,21.1623
2016-02-18,21.5509
2016-02-17,20.9776
2016-02-16,19.1320
2016-02-12,17.8925
2016-02-11,18.4005
2016-02-10,20.0432
2016-02-09,20.0719
2016-02-08,20.3885
2016-02-05,21.0650
2016-02-04,21.4780
2016-02-03,20.2464
2016-02-02,19.7134
2016-02-01,20.2397
2016-01-29,19.3622
2016-01-28,18.2641
2016-01-27,18.6079
2016-01-26,20.2411
2016-01-25,18.8304
2016-01-22,19.0644
2016-01-21,19.3670
2016-01-20,19.2447
2016-01-19,20.0783
2016-01-15,20.3121
2016-01-14,20.9775
2016-01-13,21.6070
2016-01-12,22.4011
2016-01-11,21.9699
2016-01-08,22.2948
2016-01-07,23.1494
2016-01-06,24.2352
2016-01-05,24.9258
2016-01-04,25.2835
2015-12-31,26.2713
2015-12-30,26.6490
2015-12-29,26.7166
2015-12-28,25.1537
2015-12-24,24.9443
2015-12-23,25.0725
2015-12-22,24.4489
2015-12-21,24.2384
2015-12-18,24.6521
2015-12-17,25.8752
2015-12-16,25.8170
2015-12-15,25.1447
2015-12-14,23.9544
2015-12-11,24.5307
2015-12-10,25.0331
2015-12-09,24.3140
2015-12-08,24.9535
2015-12-07,25.6895
2015-12-04,25.5658
2015-12-03,25.3119
2015-12-02,25.9745
2015-12-01,26.3068
2015-11-30,25.4442
2015-11-27,25.8210
2015-11-25,26.0779
2015-11-24,26.4315
2015-11-23,26.9113
2015-11-20,27.3186
2015-11-19,26.7876
2015-11-18,26.2152
2015-11-17,25.3331
2015-11-16,24.1922
2015-11-13,24.1296
2015-11-12,24.4883
2015-11-11,25.1009
2015-11-10,25.3402
2015-11-09,25.7274
2015-11-06,26.2414
2015-11-05,26.6497
2015-11-04,27.0993
2015-11-03,26.5459
2015-11-02,26.7909
2015-10-30,27.1463
2015-10-29,26.4195
2015-10-28,26.7922
2015-10-27,27.4722
2015-10-26,26.8211
2015-10-23,27.1300
2015-10-22,27.3906
2015-10-21,24.9256
2015-10-20,24.3270
2015-10-19,23.7951
2015-10-16,24.1689
2015-10-15,23.7979
2015-10-14,24.3781
2015-10-13,25.6785
2015-10-12,25.9101
2015-10-09,25.6404
2015-10-08,25.3504
2015-10-07,24.7880
2015-10-06,23.7725
2015-10-05,23.1018
2015-10-02,22.4544
2015-10-01,22.5287
2015-09-30,22.9809
2015-09-29,21.8008
2015-09-28,22.0592
2015-09-25,22.5247
2015-09-24,22.2366
2015-09-23,22.9494
2015-09-22,23.5070
2015-09-21,24.0995
2015-09-18,24.5340
2015-09-17,25.1158
2015-09-16,23.8647
2015-09-15,23.7996
2015-09-14,22.9027
2015-09-11,22.9393
2015-09-10,23.0535
2015-09-09,23.4236
2015-09-08,22.4996
2015-09-04,20.6904
2015-09-03,21.0366
2015-09-02,20.1329
2015-09-01,19.4080
2015-08-31,19.9221
2015-08-28,20.3241
2015-08-27,19.7728
2015-08-26,18.3536
2015-08-25,18.9497
2015-08-24,19.6812
2015-08-21,23.0352
2015-08-20,24.1360
2015-08-19,25.3801
2015-08-18,25.8926
2015-08-17,25.8987
2015-08-14,26.3894
2015-08-13,26.7656
2015-08-12,25.5352
2015-08-11,26.4978
2015-08-10,27.1145
2015-08-07,25.5050
2015-08-06,26.0065
2015-08-05,26.4422
2015-08-04,25.6566
2015-08-03,25.9756
2015-07-31,26.4872
2015-07-30,26.0380
2015-07-29,26.4947
2015-07-28,24.9473
2015-07-27,25.5543
2015-07-24,26.3236
2015-07-23,26.9304
2015-07-22,27.4687
2015-07-21,26.1096
2015-07-20,26.7268
2015-07-17,27.0502
2015-07-16,27.6785
2015-07-15,27.1895
2015-07-14,27.5107
2015-07-13,26.5465
2015-07-10,25.6581
2015-07-09,25.3078
2015-07-08,24.8678
2015-07-07,25.2429
2015-07-06,23.4880
2015-07-02,23.8663
2015-07-01,23.8769
2015-06-30,23.4108
2015-06-29,23.7609
2015-06-26,24.6300
2015-06-25,24.8931
2015-06-24,25.2190
2015-06-23,25.7520
2015-06-22,26.3844
2015-06-19,26.5546
2015-06-18,26.8320
2015-06-17,25.2772
2015-06-16,25.3785
2015-06-15,24.9747
2015-06-12,25.3199
2015-06-11,25.7484
2015-06-10,25.0488
2015-06-09,24.1558
2015-06-08,24.3923
2015-06-05,24.6418
2015-06-04,24.9284
2015-06-03,25.5600
2015-06-02,25.5205
2015-06-01,24.2355
2015-05-29,24.6208
2015-05-28,25.0616
2015-05-27,24.5108
2015-05-26,24.7669
2015-05-22,25.3553
2015-05-21,25.9363
2015-05-20,25.9788
2015-05-19,26.2639
2015-05-18,26.0436
2015-05-15,26.2553
2015-05-14,26.6989
2015-05-13,25.8188
2015-05-12,25.7501
2015-05-11,26.2056
2015-05-08,25.8531
2015-05-07,23.5975
2015-05-06,23.9423
2015-05-05,24.5037
2015-05-04,25.0128
2015-05-01,25.3556
2015-04-30,25.7268
2015-04-29,26.4734
2015-04-28,26.8347
2015-04-27,27.3715
2015-04-24,27.6679
2015-04-23,28.0955
2015-04-22,28.4355
2015-04-21,29.5091
2015-04-20,29.5735
2015-04-17,28.7632
2015-04-16,29.3834
2015-04-15,29.7512
2015-04-14,29.5931
2015-04-13,30.0781
2015-04-10,30.2691
2015-04-09,29.6212
2015-04-08,30.1258
2015-04-07,30.4517
2015-04-06,29.4043
2015-04-02,29.4580
2015-04-01,29.5948
2015-03-31,30.4022
2015-03-30,31.1064
2015-03-27,28.9608
2015-03-26,29.0177
2015-03-25,29.7322
2015-03-24,30.7357
2015-03-23,31.1200
2015-03-20,31.6974
2015-03-19,31.9325
2015-03-18,32.4912
2015-03-17,32.7229
2015-03-16,32.6654
2015-03-13,31.8566
2015-03-12,32.5675
2015-03-11,32.8556
2015-03-10,33.2781
2015-03-09,33.9347
2015-03-06,34.1593
2015-03-05,34.8009
2015-03-04,34.6505
2015-03-03,35.1046
2015-03-02,33.7043
2015-02-27,32.7615
2015-02-26,33.1575
2015-02-25,33.7686
2015-02-24,34.5051
2015-02-23,34.9563
2015-02-20,36.4282
2015-02-19,34.0436
2015-02-18,32.7128
2015-02-17,31.9028
2015-02-13,32.1981
2015-02-12,31.7101
2015-02-11,31.7892
2015-02-10,31.6454
2015-02-09,31.5049
2015-02-06,32.1719
2015-02-05,32.4725
2015-02-04,32.7230
2015-02-03,33.0665
2015-02-02,32.4010
2015-01-30,33.3538
2015-01-29,34.3062
2015-01-28,31.2969
2015-01-27,25.6902
2015-01-26,26.5051
2015-01-23,26.9376
2015-01-22,27.2364
2015-01-21,25.0359
2015-01-20,24.7546
2015-01-16,24.4198
2015-01-15,24.8666
2015-01-14,24.8567
2015-01-13,25.4150
2015-01-12,24.7330
2015-01-09,25.2912
2015-01-08,25.3508
2015-01-07,24.0002
2015-01-06,24.2303
2015-01-05,25.0552
2015-01-02,25.3851
2014-12-31,26.0756
2014-12-30,26.7073
2014-12-29,26.9089
2014-12-26,26.5381
2014-12-24,26.9764
2014-12-23,25.9449
2014-12-22,24.4998
2014-12-19,23.9575
2014-12-18,24.3386
2014-12-17,23.0207
2014-12-16,23.4633
2014-12-15,21.6257
2014-12-12,21.5092
2014-12-11,22.1116
2014-12-10,22.7034
2014-12-09,23.9157
2014-12-08,24.5531
2014-12-05,25.1584
2014-12-04,25.3961
2014-12-03,25.8203
2014-12-02,26.3179
2014-12-01,26.6470
2014-11-28,27.2556
2014-11-26,27.2497
2014-11-25,27.5032
2014-11-24,26.9084
2014-11-21,26.0462
2014-11-20,25.5145
2014-11-19,25.9475
2014-11-18,25.1768
2014-11-17,23.8158
2014-11-14,24.2086
2014-11-13,23.8505
2014-11-12,21.7833
2014-11-11,21.6996
2014-11-10,21.2282
2014-11-07,21.4837
2014-11-06,21.5091
2014-11-05,21.8145
2014-11-04,22.2584
2014-11-03,22.1238
2014-10-31,22.0673
2014-10-30,20.7913
2014-10-29,21.2192
2014-10-28,20.9455
2014-10-27,19.8043
2014-10-24,19.9905
2014-10-23,20.2919
2014-10-22,20.6433
2014-10-21,22.0101
2014-10-20,20.1295
2014-10-17,19.6259
2014-10-16,17.7297
2014-10-15,18.0739
2014-10-14,19.2267
2014-10-13,19.6386
2014-10-10,20.2682
2014-10-09,20.6800
2014-10-08,21.2884
2014-10-07,21.9864
2014-10-06,22.7240
2014-10-03,22.8272
2014-10-02,22.0242
2014-10-01,22.4541
2014-09-30,23.2517
2014-09-29,23.8133
2014-09-26,23.8982
2014-09-25,23.8713
2014-09-24,24.3112
2014-09-23,24.4537
2014-09-22,24.9054
2014-09-19,25.3144
2014-09-18,24.7173
2014-09-17,24.4439
2014-09-16,23.9976
2014-09-15,23.6836
2014-09-12,24.0224
2014-09-11,24.3010
2014-09-10,24.5775
2014-09-09,24.8465
2014-09-08,24.6639
2014-09-05,22.6294
2014-09-04,22.9943
2014-09-03,22.8089
2014-09-02,23.0693
2014-08-29,23.6365
2014-08-28,23.9732
2014-08-27,24.3603
2014-08-26,24.6343
2014-08-25,24.1660
2014-08-22,23.6989
2014-08-21,23.8864
2014-08-20,24.0714
2014-08-19,22.6093
2014-08-18,22.2327
2014-08-15,21.9475
2014-08-14,22.4795
2014-08-13,20.5559
2014-08-12,19.5933
2014-08-11,19.7803
2014-08-08,18.8786
2014-08-07,18.7054
2014-08-06,18.1925
2014-08-05,18.6833
2014-08-04,18.3238
2014-08-01,18.5857
2014-07-31,18.9730
2014-07-30,19.3316
2014-07-29,19.7281
2014-07-28,20.0093
2014-07-25,20.4909
2014-07-24,20.9270
2014-07-23,21.5001
2014-07-22,22.3226
2014-07-21,21.0836
2014-07-18,20.8259
2014-07-17,21.2386
2014-07-16,21.7590
2014-07-15,22.3008
2014-07-14,22.7532
2014-07-11,20.9174
2014-07-10,20.6932
2014-07-09,21.2343
2014-07-08,21.7690
2014-07-07,22.4993
2014-07-03,21.9810
2014-07-02,22.0854
2014-07-01,22.1748
2014-06-30,21.9938
2014-06-27,22.5248
2014-06-26,22.4596
2014-06-25,22.9385
2014-06-24,23.6192
2014-06-23,24.1677
2014-06-20,24.6383
2014-06-19,23.9548
2014-06-18,23.9658
2014-06-17,24.3681
2014-06-16,24.6975
2014-06-13,24.8851
2014-06-12,25.2352
2014-06-11,25.8800
2014-06-10,26.7894
2014-06-09,27.2462
2014-06-06,27.3497
2014-06-05,26.8660
2014-06-04,25.5841
2014-06-03,25.9129
2014-06-02,25.6526
2014-05-30,25.3919
2014-05-29,25.7370
2014-05-28,25.9039
2014-05-27,25.2527
2014-05-23,24.1403
2014-05-22,24.2142
2014-05-21,23.5816
2014-05-20,23.9850
2014-05-19,24.5473
2014-05-16,24.6047
2014-05-15,24.9845
2014-05-14,25.5430
2014-05-13,25.8414
2014-05-12,25.3693
2014-05-09,24.3053
2014-05-08,24.6206
2014-05-07,24.7099
2014-05-06,25.1240
2014-05-05,25.3992
2014-05-02,24.4263
2014-05-01,24.1412
2014-04-30,24.3328
2014-04-29,23.8878
2014-04-28,24.3066
2014-04-25,24.9518
2014-04-24,25.3013
2014-04-23,25.7788
2014-04-22,24.6033
2014-04-21,24.3577
