Dates,TRIMA Values
2014-04-25,109.1045
2014-04-24,108.9763
2014-04-23,108.8451
2014-04-22,108.7109
2014-04-21,108.5739
2014-04-17,108.4337
2014-04-16,108.2901
2014-04-15,108.1436
2014-04-14,107.9936
2014-04-11,107.8395
2014-04-10,107.6812
2014-04-09,107.5186
2014-04-08,107.3521
2014-04-07,107.1822
2014-04-04,107.0089
2014-04-03,106.8323
2014-04-02,106.6529
2014-04-01,106.4708
2014-03-31,106.2855
2014-03-28,106.0973
2014-03-27,105.9058
2014-03-26,105.7113
2014-03-25,105.5138
2014-03-24,105.3137
2014-03-21,105.1105
2014-03-20,104.9042
2014-03-19,104.6946
2014-03-18,104.4824
2014-03-17,104.2676
2014-03-14,104.0513
2014-03-13,103.8333
2014-03-12,103.6137
2014-03-11,103.3923
2014-03-10,103.1698
2014-03-07,102.9461
2014-03-06,102.7215
2014-03-05,102.4962
2014-03-04,102.2705
2014-03-03,102.0445
2014-02-28,101.8181
2014-02-27,101.5909
2014-02-26,101.3631
2014-02-25,101.1345
2014-02-24,100.9048
2014-02-21,100.6739
2014-02-20,100.4420
2014-02-19,100.2088
2014-02-18,99.9744
2014-02-14,99.7387
2014-02-13,99.5017
2014-02-12,99.2637
2014-02-11,99.0245
2014-02-10,98.7839
2014-02-07,98.5422
2014-02-06,98.2992
2014-02-05,98.0551
2014-02-04,97.8101
2014-02-03,97.5642
2014-01-31,97.3175
2014-01-30,97.0702
2014-01-29,96.8229
2014-01-28,96.5756
2014-01-27,96.3287
2014-01-24,96.0830
2014-01-23,95.8386
2014-01-22,95.5955
2014-01-21,95.3540
2014-01-17,95.1145
2014-01-16,94.8765
2014-01-15,94.6397
2014-01-14,94.4039
2014-01-13,94.1696
2014-01-10,93.9367
2014-01-09,93.7052
2014-01-08,93.4754
2014-01-07,93.2474
2014-01-06,93.0209
2014-01-03,92.7956
2014-01-02,92.5714
2013-12-31,92.3483
2013-12-30,92.1261
2013-12-27,91.9047
2013-12-26,91.6840
2013-12-24,91.4639
2013-12-23,91.2444
2013-12-20,91.0255
2013-12-19,90.8071
2013-12-18,90.5893
2013-12-17,90.3719
2013-12-16,90.1549
2013-12-13,89.9380
2013-12-12,89.7210
2013-12-11,89.5038
2013-12-10,89.2862
2013-12-09,89.0683
2013-12-06,88.8499
2013-12-05,88.6314
2013-12-04,88.4132
2013-12-03,88.1949
2013-12-02,87.9765
2013-11-29,87.7580
2013-11-27,87.5393
2013-11-26,87.3206
2013-11-25,87.1020
2013-11-22,86.8837
2013-11-21,86.6655
2013-11-20,86.4481
2013-11-19,86.2312
2013-11-18,86.0144
2013-11-15,85.7983
2013-11-14,85.5829
2013-11-13,85.3685
2013-11-12,85.1551
2013-11-11,84.9426
2013-11-08,84.7306
2013-11-07,84.5191
2013-11-06,84.3079
2013-11-05,84.0966
2013-11-04,83.8854
2013-11-01,83.6747
2013-10-31,83.4643
2013-10-30,83.2544
2013-10-29,83.0446
2013-10-28,82.8350
2013-10-25,82.6256
2013-10-24,82.4169
2013-10-23,82.2090
2013-10-22,82.0013
2013-10-21,81.7940
2013-10-18,81.5868
2013-10-17,81.3794
2013-10-16,81.1721
2013-10-15,80.9645
2013-10-14,80.7565
2013-10-11,80.5482
2013-10-10,80.3398
2013-10-09,80.1310
2013-10-08,79.9220
2013-10-07,79.7125
2013-10-04,79.5028
2013-10-03,79.2930
2013-10-02,79.0832
2013-10-01,78.8735
2013-09-30,78.6640
2013-09-27,78.4548
2013-09-26,78.2461
2013-09-25,78.0378
2013-09-24,77.8301
2013-09-23,77.6230
2013-09-20,77.4167
2013-09-19,77.2113
2013-09-18,77.0065
2013-09-17,76.8025
2013-09-16,76.5992
2013-09-13,76.3967
2013-09-12,76.1952
2013-09-11,75.9946
2013-09-10,75.7947
2013-09-09,75.5957
2013-09-06,75.3973
2013-09-05,75.1994
2013-09-04,75.0019
2013-09-03,74.8045
2013-08-30,74.6073
2013-08-29,74.4102
2013-08-28,74.2134
2013-08-27,74.0170
2013-08-26,73.8208
2013-08-23,73.6248
2013-08-22,73.4295
2013-08-21,73.2348
2013-08-20,73.0407
2013-08-19,72.8468
2013-08-16,72.6532
2013-08-15,72.4598
2013-08-14,72.2668
2013-08-13,72.0743
2013-08-12,71.8824
2013-08-09,71.6914
2013-08-08,71.5009
2013-08-07,71.3113
2013-08-06,71.1223
2013-08-05,70.9341
2013-08-02,70.7466
2013-08-01,70.5600
2013-07-31,70.3744
2013-07-30,70.1897
2013-07-29,70.0062
2013-07-26,69.8240
2013-07-25,69.6433
2013-07-24,69.4642
2013-07-23,69.2869
2013-07-22,69.1115
2013-07-19,68.9379
2013-07-18,68.7664
2013-07-17,68.5969
2013-07-16,68.4297
2013-07-15,68.2642
2013-07-12,68.1007
2013-07-11,67.9393
2013-07-10,67.7797
2013-07-09,67.6223
2013-07-08,67.4671
2013-07-05,67.3138
2013-07-03,67.1627
2013-07-02,67.0135
2013-07-01,66.8660
2013-06-28,66.7202
2013-06-27,66.5762
2013-06-26,66.4344
2013-06-25,66.2947
2013-06-24,66.1571
2013-06-21,66.0213
2013-06-20,65.8873
2013-06-19,65.7553
2013-06-18,65.6251
2013-06-17,65.4970
2013-06-14,65.3711
2013-06-13,65.2473
2013-06-12,65.1256
2013-06-11,65.0059
2013-06-10,64.8883
2013-06-07,64.7728
2013-06-06,64.6593
2013-06-05,64.5478
2013-06-04,64.4381
2013-06-03,64.3300
2013-05-31,64.2237
2013-05-30,64.1196
2013-05-29,64.0171
2013-05-28,63.9162
2013-05-24,63.8170
2013-05-23,63.7194
2013-05-22,63.6238
2013-05-21,63.5300
2013-05-20,63.4378
2013-05-17,63.3472
2013-05-16,63.2585
2013-05-15,63.1717
2013-05-14,63.0865
2013-05-13,63.0029
2013-05-10,62.9209
2013-05-09,62.8405
2013-05-08,62.7617
2013-05-07,62.6846
2013-05-06,62.6089
2013-05-03,62.5345
2013-05-02,62.4615
2013-05-01,62.3901
2013-04-30,62.3199
2013-04-29,62.2510
2013-04-26,62.1834
2013-04-25,62.1172
2013-04-24,62.0525
2013-04-23,61.9893
2013-04-22,61.9274
2013-04-19,61.8665
2013-04-18,61.8067
2013-04-17,61.7479
2013-04-16,61.6902
2013-04-15,61.6334
2013-04-12,61.5779
2013-04-11,61.5238
2013-04-10,61.4712
2013-04-09,61.4199
2013-04-08,61.3698
2013-04-05,61.3206
2013-04-04,61.2726
2013-04-03,61.2259
2013-04-02,61.1806
2013-04-01,61.1364
2013-03-28,61.0935
2013-03-27,61.0518
2013-03-26,61.0113
2013-03-25,60.9720
2013-03-22,60.9338
2013-03-21,60.8962
2013-03-20,60.8593
2013-03-19,60.8230
2013-03-18,60.7874
2013-03-15,60.7524
2013-03-14,60.7181
2013-03-13,60.6848
2013-03-12,60.6523
2013-03-11,60.6209
2013-03-08,60.5907
2013-03-07,60.5614
2013-03-06,60.5330
2013-03-05,60.5056
2013-03-04,60.4791
2013-03-01,60.4536
2013-02-28,60.4290
2013-02-27,60.4054
2013-02-26,60.3829
2013-02-25,60.3613
2013-02-22,60.3408
2013-02-21,60.3212
2013-02-20,60.3027
2013-02-19,60.2853
2013-02-15,60.2690
2013-02-14,60.2536
2013-02-13,60.2392
2013-02-12,60.2258
2013-02-11,60.2134
2013-02-08,60.2016
2013-02-07,60.1902
2013-02-06,60.1794
2013-02-05,60.1693
2013-02-04,60.1598
2013-02-01,60.1507
2013-01-31,60.1418
2013-01-30,60.1331
2013-01-29,60.1247
2013-01-28,60.1167
2013-01-25,60.1088
2013-01-24,60.1012
2013-01-23,60.0940
2013-01-22,60.0873
2013-01-18,60.0811
2013-01-17,60.0755
2013-01-16,60.0704
2013-01-15,60.0655
2013-01-14,60.0607
2013-01-11,60.0563
2013-01-10,60.0521
2013-01-09,60.0481
2013-01-08,60.0444
2013-01-07,60.0411
2013-01-04,60.0379
2013-01-03,60.0350
2013-01-02,60.0325
2012-12-31,60.0303
2012-12-28,60.0286
2012-12-27,60.0272
2012-12-26,60.0261
2012-12-24,60.0255
2012-12-21,60.0252
2012-12-20,60.0250
2012-12-19,60.0247
2012-12-18,60.0244
2012-12-17,60.0243
2012-12-14,60.0246
2012-12-13,60.0253
2012-12-12,60.0262
2012-12-11,60.0273
2012-12-10,60.0286
2012-12-07,60.0303
2012-12-06,60.0326
2012-12-05,60.0352
2012-12-04,60.0381
2012-12-03,60.0416
2012-11-30,60.0455
2012-11-29,60.0496
2012-11-28,60.0539
2012-11-27,60.0583
2012-11-26,60.0628
2012-11-23,60.0676
2012-11-21,60.0726
2012-11-20,60.0778
2012-11-19,60.0835
2012-11-16,60.0896
2012-11-15,60.0962
2012-11-14,60.1029
2012-11-13,60.1098
2012-11-12,60.1168
2012-11-09,60.1240
2012-11-08,60.1316
2012-11-07,60.1396
2012-11-06,60.1478
2012-11-05,60.1562
2012-11-02,60.1648
2012-11-01,60.1735
2012-10-31,60.1826
2012-10-26,60.1922
2012-10-25,60.2023
2012-10-24,60.2131
2012-10-23,60.2248
2012-10-22,60.2375
2012-10-19,60.2510
2012-10-18,60.2651
2012-10-17,60.2799
2012-10-16,60.2953
2012-10-15,60.3111
2012-10-12,60.3273
2012-10-11,60.3437
2012-10-10,60.3602
2012-10-09,60.3771
2012-10-08,60.3943
2012-10-05,60.4117
2012-10-04,60.4289
2012-10-03,60.4457
2012-10-02,60.4620
2012-10-01,60.4777
2012-09-28,60.4927
2012-09-27,60.5070
2012-09-26,60.5204
2012-09-25,60.5331
2012-09-24,60.5448
2012-09-21,60.5554
2012-09-20,60.5650
2012-09-19,60.5735
2012-09-18,60.5809
2012-09-17,60.5874
2012-09-14,60.5926
2012-09-13,60.5967
2012-09-12,60.6000
2012-09-11,60.6023
2012-09-10,60.6037
2012-09-07,60.6041
2012-09-06,60.6037
2012-09-05,60.6028
2012-09-04,60.6013
2012-08-31,60.5993
2012-08-30,60.5968
2012-08-29,60.5940
2012-08-28,60.5909
2012-08-27,60.5870
2012-08-24,60.5822
2012-08-23,60.5767
2012-08-22,60.5701
2012-08-21,60.5625
2012-08-20,60.5541
2012-08-17,60.5448
2012-08-16,60.5345
2012-08-15,60.5234
2012-08-14,60.5117
2012-08-13,60.4995
2012-08-10,60.4865
2012-08-09,60.4725
2012-08-08,60.4575
2012-08-07,60.4416
2012-08-06,60.4245
2012-08-03,60.4063
2012-08-02,60.3870
2012-08-01,60.3666
2012-07-31,60.3453
2012-07-30,60.3231
2012-07-27,60.3000
2012-07-26,60.2764
2012-07-25,60.2521
2012-07-24,60.2268
2012-07-23,60.2003
2012-07-20,60.1723
2012-07-19,60.1428
2012-07-18,60.1118
2012-07-17,60.0795
2012-07-16,60.0459
2012-07-13,60.0109
2012-07-12,59.9746
2012-07-11,59.9369
2012-07-10,59.8977
2012-07-09,59.8568
2012-07-06,59.8145
2012-07-05,59.7712
2012-07-03,59.7268
2012-07-02,59.6816
2012-06-29,59.6352
2012-06-28,59.5877
2012-06-27,59.5392
2012-06-26,59.4892
2012-06-25,59.4378
2012-06-22,59.3851
2012-06-21,59.3314
2012-06-20,59.2765
2012-06-19,59.2206
2012-06-18,59.1639
2012-06-15,59.1063
2012-06-14,59.0477
2012-06-13,58.9879
2012-06-12,58.9269
2012-06-11,58.8644
2012-06-08,58.8007
2012-06-07,58.7354
2012-06-06,58.6684
2012-06-05,58.5997
2012-06-04,58.5291
2012-06-01,58.4570
2012-05-31,58.3833
2012-05-30,58.3081
2012-05-29,58.2317
2012-05-25,58.1537
2012-05-24,58.0741
2012-05-23,57.9932
2012-05-22,57.9109
2012-05-21,57.8276
2012-05-18,57.7432
2012-05-17,57.6581
2012-05-16,57.5721
2012-05-15,57.4854
2012-05-14,57.3984
2012-05-11,57.3115
2012-05-10,57.2248
2012-05-09,57.1382
2012-05-08,57.0521
2012-05-07,56.9663
2012-05-04,56.8811
2012-05-03,56.7962
2012-05-02,56.7117
2012-05-01,56.6275
2012-04-30,56.5439
2012-04-27,56.4608
2012-04-26,56.3782
2012-04-25,56.2961
2012-04-24,56.2148
2012-04-23,56.1349
2012-04-20,56.0565
2012-04-19,55.9797
2012-04-18,55.9046
2012-04-17,55.8312
2012-04-16,55.7592
2012-04-13,55.6882
2012-04-12,55.6181
2012-04-11,55.5489
2012-04-10,55.4806
2012-04-09,55.4128
2012-04-05,55.3455
2012-04-04,55.2794
2012-04-03,55.2148
2012-04-02,55.1515
2012-03-30,55.0894
2012-03-29,55.0288
2012-03-28,54.9695
2012-03-27,54.9116
2012-03-26,54.8553
2012-03-23,54.8006
2012-03-22,54.7471
2012-03-21,54.6947
2012-03-20,54.6435
2012-03-19,54.5938
2012-03-16,54.5460
2012-03-15,54.5000
2012-03-14,54.4560
2012-03-13,54.4143
2012-03-12,54.3746
2012-03-09,54.3370
2012-03-08,54.3013
2012-03-07,54.2674
2012-03-06,54.2355
2012-03-05,54.2054
2012-03-02,54.1772
2012-03-01,54.1509
2012-02-29,54.1271
2012-02-28,54.1059
2012-02-27,54.0876
2012-02-24,54.0722
2012-02-23,54.0598
2012-02-22,54.0501
2012-02-21,54.0428
2012-02-17,54.0379
2012-02-16,54.0353
2012-02-15,54.0355
2012-02-14,54.0386
2012-02-13,54.0445
2012-02-10,54.0528
2012-02-09,54.0630
2012-02-08,54.0748
2012-02-07,54.0883
2012-02-06,54.1038
2012-02-03,54.1211
2012-02-02,54.1403
2012-02-01,54.1615
2012-01-31,54.1845
2012-01-30,54.2091
2012-01-27,54.2351
2012-01-26,54.2628
2012-01-25,54.2919
2012-01-24,54.3222
2012-01-23,54.3539
2012-01-20,54.3870
2012-01-19,54.4218
2012-01-18,54.4586
2012-01-17,54.4975
2012-01-13,54.5386
2012-01-12,54.5820
2012-01-11,54.6279
2012-01-10,54.6765
2012-01-09,54.7271
2012-01-06,54.7796
2012-01-05,54.8339
2012-01-04,54.8899
2012-01-03,54.9477
2011-12-30,55.0077
2011-12-29,55.0696
2011-12-28,55.1331
2011-12-27,55.1984
2011-12-23,55.2652
2011-12-22,55.3334
2011-12-21,55.4023
2011-12-20,55.4720
2011-12-19,55.5422
2011-12-16,55.6125
2011-12-15,55.6830
2011-12-14,55.7537
2011-12-13,55.8243
2011-12-12,55.8946
2011-12-09,55.9648
2011-12-08,56.0349
2011-12-07,56.1050
2011-12-06,56.1752
2011-12-05,56.2456
2011-12-02,56.3160
2011-12-01,56.3866
2011-11-30,56.4571
2011-11-29,56.5275
2011-11-28,56.5973
2011-11-25,56.6660
2011-11-23,56.7338
2011-11-22,56.8005
2011-11-21,56.8661
2011-11-18,56.9309
2011-11-17,56.9948
2011-11-16,57.0582
2011-11-15,57.1212
2011-11-14,57.1836
2011-11-11,57.2456
2011-11-10,57.3072
2011-11-09,57.3681
2011-11-08,57.4279
2011-11-07,57.4868
2011-11-04,57.5449
2011-11-03,57.6023
2011-11-02,57.6587
2011-11-01,57.7143
2011-10-31,57.7692
2011-10-28,57.8229
2011-10-27,57.8757
2011-10-26,57.9277
2011-10-25,57.9786
2011-10-24,58.0285
2011-10-21,58.0769
2011-10-20,58.1239
2011-10-19,58.1692
2011-10-18,58.2125
2011-10-17,58.2537
2011-10-14,58.2931
2011-10-13,58.3304
2011-10-12,58.3658
2011-10-11,58.3992
2011-10-10,58.4305
2011-10-07,58.4596
2011-10-06,58.4867
2011-10-05,58.5116
2011-10-04,58.5338
2011-10-03,58.5534
2011-09-30,58.5702
2011-09-29,58.5840
2011-09-28,58.5951
2011-09-27,58.6037
2011-09-26,58.6098
2011-09-23,58.6135
2011-09-22,58.6148
2011-09-21,58.6135
2011-09-20,58.6095
2011-09-19,58.6030
2011-09-16,58.5947
2011-09-15,58.5847
2011-09-14,58.5730
2011-09-13,58.5597
2011-09-12,58.5445
2011-09-09,58.5279
2011-09-08,58.5096
2011-09-07,58.4899
2011-09-06,58.4687
2011-09-02,58.4463
2011-09-01,58.4225
2011-08-31,58.3970
2011-08-30,58.3702
2011-08-29,58.3420
2011-08-26,58.3126
2011-08-25,58.2819
2011-08-24,58.2501
2011-08-23,58.2170
2011-08-22,58.1828
2011-08-19,58.1472
2011-08-18,58.1102
2011-08-17,58.0715
2011-08-16,58.0315
2011-08-15,57.9904
2011-08-12,57.9484
2011-08-11,57.9055
2011-08-10,57.8617
2011-08-09,57.8172
2011-08-08,57.7720
2011-08-05,57.7266
2011-08-04,57.6806
2011-08-03,57.6338
2011-08-02,57.5863
2011-08-01,57.5383
2011-07-29,57.4900
2011-07-28,57.4414
2011-07-27,57.3926
2011-07-26,57.3436
2011-07-25,57.2942
2011-07-22,57.2447
2011-07-21,57.1951
2011-07-20,57.1454
2011-07-19,57.0952
2011-07-18,57.0447
2011-07-15,56.9939
2011-07-14,56.9426
2011-07-13,56.8906
2011-07-12,56.8378
2011-07-11,56.7843
2011-07-08,56.7300
2011-07-07,56.6752
2011-07-06,56.6200
2011-07-05,56.5643
2011-07-01,56.5080
2011-06-30,56.4510
2011-06-29,56.3935
2011-06-28,56.3355
2011-06-27,56.2770
2011-06-24,56.2182
2011-06-23,56.1588
2011-06-22,56.0992
2011-06-21,56.0393
2011-06-20,55.9792
2011-06-17,55.9189
2011-06-16,55.8581
2011-06-15,55.7967
2011-06-14,55.7346
2011-06-13,55.6721
2011-06-10,55.6091
2011-06-09,55.5453
2011-06-08,55.4808
2011-06-07,55.4162
2011-06-06,55.3515
2011-06-03,55.2868
2011-06-02,55.2223
2011-06-01,55.1581
2011-05-31,55.0940
2011-05-27,55.0303
2011-05-26,54.9673
2011-05-25,54.9050
2011-05-24,54.8439
2011-05-23,54.7840
2011-05-20,54.7252
2011-05-19,54.6677
2011-05-18,54.6115
2011-05-17,54.5568
2011-05-16,54.5034
2011-05-13,54.4512
2011-05-12,54.4005
2011-05-11,54.3512
2011-05-10,54.3034
2011-05-09,54.2571
2011-05-06,54.2122
2011-05-05,54.1688
2011-05-04,54.1265
2011-05-03,54.0853
2011-05-02,54.0449
2011-04-29,54.0054
2011-04-28,53.9667
2011-04-27,53.9289
2011-04-26,53.8918
2011-04-25,53.8553
2011-04-21,53.8197
2011-04-20,53.7850
2011-04-19,53.7509
2011-04-18,53.7174
2011-04-15,53.6843
2011-04-14,53.6517
2011-04-13,53.6198
2011-04-12,53.5884
2011-04-11,53.5579
2011-04-08,53.5287
2011-04-07,53.5006
2011-04-06,53.4736
2011-04-05,53.4476
2011-04-04,53.4222
2011-04-01,53.3973
2011-03-31,53.3724
2011-03-30,53.3474
2011-03-29,53.3224
2011-03-28,53.2972
2011-03-25,53.2721
2011-03-24,53.2468
2011-03-23,53.2210
2011-03-22,53.1946
2011-03-21,53.1676
2011-03-18,53.1398
2011-03-17,53.1116
2011-03-16,53.0826
2011-03-15,53.0527
2011-03-14,53.0220
2011-03-11,52.9909
2011-03-10,52.9594
2011-03-09,52.9275
2011-03-08,52.8951
2011-03-07,52.8622
2011-03-04,52.8289
2011-03-03,52.7953
2011-03-02,52.7618
2011-03-01,52.7286
2011-02-28,52.6957
2011-02-25,52.6631
2011-02-24,52.6314
2011-02-23,52.6005
2011-02-22,52.5703
2011-02-18,52.5405
2011-02-17,52.5113
2011-02-16,52.4835
2011-02-15,52.4570
2011-02-14,52.4321
2011-02-11,52.4086
2011-02-10,52.3865
2011-02-09,52.3656
2011-02-08,52.3463
2011-02-07,52.3285
2011-02-04,52.3126
2011-02-03,52.2983
2011-02-02,52.2854
2011-02-01,52.2737
2011-01-31,52.2631
2011-01-28,52.2534
2011-01-27,52.2448
2011-01-26,52.2372
2011-01-25,52.2306
2011-01-24,52.2253
2011-01-21,52.2216
2011-01-20,52.2195
2011-01-19,52.2189
2011-01-18,52.2198
2011-01-14,52.2223
2011-01-13,52.2267
2011-01-12,52.2324
2011-01-11,52.2394
2011-01-10,52.2475
2011-01-07,52.2564
2011-01-06,52.2660
2011-01-05,52.2765
2011-01-04,52.2879
2011-01-03,52.3000
2010-12-31,52.3126
2010-12-30,52.3255
2010-12-29,52.3381
2010-12-28,52.3503
2010-12-27,52.3623
2010-12-23,52.3740
2010-12-22,52.3854
2010-12-21,52.3965
2010-12-20,52.4072
2010-12-17,52.4176
2010-12-16,52.4278
2010-12-15,52.4376
2010-12-14,52.4467
2010-12-13,52.4553
2010-12-10,52.4634
2010-12-09,52.4714
2010-12-08,52.4793
2010-12-07,52.4874
2010-12-06,52.4957
2010-12-03,52.5044
2010-12-02,52.5132
2010-12-01,52.5220
2010-11-30,52.5309
2010-11-29,52.5396
2010-11-26,52.5479
2010-11-24,52.5560
2010-11-23,52.5640
2010-11-22,52.5723
2010-11-19,52.5804
2010-11-18,52.5883
2010-11-17,52.5961
2010-11-16,52.6035
2010-11-15,52.6100
2010-11-12,52.6156
2010-11-11,52.6203
2010-11-10,52.6245
2010-11-09,52.6280
2010-11-08,52.6307
2010-11-05,52.6328
2010-11-04,52.6344
2010-11-03,52.6357
2010-11-02,52.6369
2010-11-01,52.6381
2010-10-29,52.6393
2010-10-28,52.6410
2010-10-27,52.6434
2010-10-26,52.6466
2010-10-25,52.6506
2010-10-22,52.6552
2010-10-21,52.6601
2010-10-20,52.6653
2010-10-19,52.6706
2010-10-18,52.6758
2010-10-15,52.6806
2010-10-14,52.6852
2010-10-13,52.6898
2010-10-12,52.6943
2010-10-11,52.6988
2010-10-08,52.7028
2010-10-07,52.7062
2010-10-06,52.7085
2010-10-05,52.7094
2010-10-04,52.7088
2010-10-01,52.7065
2010-09-30,52.7025
2010-09-29,52.6970
2010-09-28,52.6902
2010-09-27,52.6823
2010-09-24,52.6729
2010-09-23,52.6615
2010-09-22,52.6480
2010-09-21,52.6322
2010-09-20,52.6141
2010-09-17,52.5940
2010-09-16,52.5717
2010-09-15,52.5471
2010-09-14,52.5198
2010-09-13,52.4898
2010-09-10,52.4571
2010-09-09,52.4222
2010-09-08,52.3853
2010-09-07,52.3464
2010-09-03,52.3054
2010-09-02,52.2623
2010-09-01,52.2172
2010-08-31,52.1699
2010-08-30,52.1201
2010-08-27,52.0679
2010-08-26,52.0132
2010-08-25,51.9562
2010-08-24,51.8966
2010-08-23,51.8344
2010-08-20,51.7694
2010-08-19,51.7018
2010-08-18,51.6314
2010-08-17,51.5583
2010-08-16,51.4830
2010-08-13,51.4051
2010-08-12,51.3248
2010-08-11,51.2421
2010-08-10,51.1572
2010-08-09,51.0703
2010-08-06,50.9819
2010-08-05,50.8921
2010-08-04,50.8010
2010-08-03,50.7087
2010-08-02,50.6148
2010-07-30,50.5196
2010-07-29,50.4230
2010-07-28,50.3252
2010-07-27,50.2263
2010-07-26,50.1262
2010-07-23,50.0253
2010-07-22,49.9238
2010-07-21,49.8216
2010-07-20,49.7187
2010-07-19,49.6150
2010-07-16,49.5105
2010-07-15,49.4054
2010-07-14,49.2993
2010-07-13,49.1922
2010-07-12,49.0844
2010-07-09,48.9759
2010-07-08,48.8670
2010-07-07,48.7577
2010-07-06,48.6483
2010-07-02,48.5384
2010-07-01,48.4282
2010-06-30,48.3176
2010-06-29,48.2067
2010-06-28,48.0955
2010-06-25,47.9838
2010-06-24,47.8716
2010-06-23,47.7591
2010-06-22,47.6462
2010-06-21,47.5327
2010-06-18,47.4186
2010-06-17,47.3042
2010-06-16,47.1900
2010-06-15,47.0761
2010-06-14,46.9624
2010-06-11,46.8484
2010-06-10,46.7338
2010-06-09,46.6186
2010-06-08,46.5024
2010-06-07,46.3850
2010-06-04,46.2663
2010-06-03,46.1463
2010-06-02,46.0250
2010-06-01,45.9026
2010-05-28,45.7794
2010-05-27,45.6556
2010-05-26,45.5314
2010-05-25,45.4074
2010-05-24,45.2834
2010-05-21,45.1593
2010-05-20,45.0350
2010-05-19,44.9106
2010-05-18,44.7858
2010-05-17,44.6610
2010-05-14,44.5363
2010-05-13,44.4120
2010-05-12,44.2882
2010-05-11,44.1646
2010-05-10,44.0415
2010-05-07,43.9185
2010-05-06,43.7956
2010-05-05,43.6726
2010-05-04,43.5496
2010-05-03,43.4267
2010-04-30,43.3042
2010-04-29,43.1821
2010-04-28,43.0603
2010-04-27,42.9390
2010-04-26,42.8180
2010-04-23,42.6974
2010-04-22,42.5776
2010-04-21,42.4583
2010-04-20,42.3400
2010-04-19,42.2224
2010-04-16,42.1055
2010-04-15,41.9894
2010-04-14,41.8741
2010-04-13,41.7594
2010-04-12,41.6454
2010-04-09,41.5322
2010-04-08,41.4200
2010-04-07,41.3093
2010-04-06,41.2000
2010-04-05,41.0922
2010-04-01,40.9859
2010-03-31,40.8812
2010-03-30,40.7784
2010-03-29,40.6777
2010-03-26,40.5792
2010-03-25,40.4831
2010-03-24,40.3891
2010-03-23,40.2975
2010-03-22,40.2082
2010-03-19,40.1209
2010-03-18,40.0355
2010-03-17,39.9515
2010-03-16,39.8688
2010-03-15,39.7871
2010-03-12,39.7061
2010-03-11,39.6255
2010-03-10,39.5457
2010-03-09,39.4667
2010-03-08,39.3883
2010-03-05,39.3107
2010-03-04,39.2337
2010-03-03,39.1574
2010-03-02,39.0814
2010-03-01,39.0057
2010-02-26,38.9303
2010-02-25,38.8553
2010-02-24,38.7806
2010-02-23,38.7062
2010-02-22,38.6317
2010-02-19,38.5572
2010-02-18,38.4829
2010-02-17,38.4088
2010-02-16,38.3347
2010-02-12,38.2603
2010-02-11,38.1857
2010-02-10,38.1105
2010-02-09,38.0348
2010-02-08,37.9587
2010-02-05,37.8820
2010-02-04,37.8048
2010-02-03,37.7270
2010-02-02,37.6488
2010-02-01,37.5705
2010-01-29,37.4922
2010-01-28,37.4139
2010-01-27,37.3356
2010-01-26,37.2575
2010-01-25,37.1797
2010-01-22,37.1016
2010-01-21,37.0230
2010-01-20,36.9439
2010-01-19,36.8645
2010-01-15,36.7852
2010-01-14,36.7059
2010-01-13,36.6269
2010-01-12,36.5484
2010-01-11,36.4707
2010-01-08,36.3939
2010-01-07,36.3178
2010-01-06,36.2423
2010-01-05,36.1674
2010-01-04,36.0923
2009-12-31,36.0172
2009-12-30,35.9421
2009-12-29,35.8666
2009-12-28,35.7908
2009-12-24,35.7150
2009-12-23,35.6392
2009-12-22,35.5636
2009-12-21,35.4881
2009-12-18,35.4127
2009-12-17,35.3372
2009-12-16,35.2614
2009-12-15,35.1857
2009-12-14,35.1100
2009-12-11,35.0344
2009-12-10,34.9591
2009-12-09,34.8842
2009-12-08,34.8095
2009-12-07,34.7355
2009-12-04,34.6621
2009-12-03,34.5893
2009-12-02,34.5174
2009-12-01,34.4464
2009-11-30,34.3763
2009-11-27,34.3074
2009-11-25,34.2396
2009-11-24,34.1729
2009-11-23,34.1073
2009-11-20,34.0427
2009-11-19,33.9791
2009-11-18,33.9163
2009-11-17,33.8542
2009-11-16,33.7927
2009-11-13,33.7320
2009-11-12,33.6721
2009-11-11,33.6127
2009-11-10,33.5535
2009-11-09,33.4942
2009-11-06,33.4346
2009-11-05,33.3747
2009-11-04,33.3144
2009-11-03,33.2536
2009-11-02,33.1919
2009-10-30,33.1293
2009-10-29,33.0656
2009-10-28,33.0008
2009-10-27,32.9348
2009-10-26,32.8677
2009-10-23,32.7998
2009-10-22,32.7314
2009-10-21,32.6627
2009-10-20,32.5940
2009-10-19,32.5256
2009-10-16,32.4578
2009-10-15,32.3906
2009-10-14,32.3239
2009-10-13,32.2575
2009-10-12,32.1917
2009-10-09,32.1261
2009-10-08,32.0606
2009-10-07,31.9956
2009-10-06,31.9309
2009-10-05,31.8668
2009-10-02,31.8031
2009-10-01,31.7399
2009-09-30,31.6769
2009-09-29,31.6138
2009-09-28,31.5512
2009-09-25,31.4891
2009-09-24,31.4276
2009-09-23,31.3668
2009-09-22,31.3066
2009-09-21,31.2472
2009-09-18,31.1889
2009-09-17,31.1316
2009-09-16,31.0755
2009-09-15,31.0208
2009-09-14,30.9674
2009-09-11,30.9152
2009-09-10,30.8645
2009-09-09,30.8151
