Dates,MINUS_DM Values
2014-04-21,80.6969
2014-04-17,81.1024
2014-04-16,81.5100
2014-04-15,81.9196
2014-04-14,82.3312
2014-04-11,82.7449
2014-04-10,81.6759
2014-04-09,81.7323
2014-04-08,82.1430
2014-04-07,81.7875
2014-04-04,80.2300
2014-04-03,79.7268
2014-04-02,80.1275
2014-04-01,80.5301
2014-03-31,80.9348
2014-03-28,81.3415
2014-03-27,81.7502
2014-03-26,80.8488
2014-03-25,81.2551
2014-03-24,81.6634
2014-03-21,81.7112
2014-03-20,82.1218
2014-03-19,82.5345
2014-03-18,80.9722
2014-03-17,81.1547
2014-03-14,81.5625
2014-03-13,81.9724
2014-03-12,80.5023
2014-03-11,79.3442
2014-03-10,79.7429
2014-03-07,77.2861
2014-03-06,77.6745
2014-03-05,77.4950
2014-03-04,77.3319
2014-03-03,77.7205
2014-02-28,76.7816
2014-02-27,77.1674
2014-02-26,77.5552
2014-02-25,77.9449
2014-02-24,76.4805
2014-02-21,76.8648
2014-02-20,77.2511
2014-02-19,76.8968
2014-02-18,76.2214
2014-02-14,76.6044
2014-02-13,76.9893
2014-02-12,76.5647
2014-02-11,76.9495
2014-02-10,77.3361
2014-02-07,77.7248
2014-02-06,78.1153
2014-02-05,78.5079
2014-02-04,77.3916
2014-02-03,75.8748
2014-01-31,75.9728
2014-01-30,74.5347
2014-01-29,72.4456
2014-01-28,65.6247
2014-01-27,65.9545
2014-01-24,65.7108
2014-01-23,61.9377
2014-01-22,61.5880
2014-01-21,61.8975
2014-01-17,62.2085
2014-01-16,62.2422
2014-01-15,62.5549
2014-01-14,62.8693
2014-01-13,60.9713
2014-01-10,60.8314
2014-01-09,61.1370
2014-01-08,61.4443
2014-01-07,61.7530
2014-01-06,62.0633
2014-01-03,62.3752
2014-01-02,62.6887
2013-12-31,62.8062
2013-12-30,63.1219
2013-12-27,62.3660
2013-12-26,62.3532
2013-12-24,62.6666
2013-12-23,62.8270
2013-12-20,63.1427
2013-12-19,63.4600
2013-12-18,63.7789
2013-12-17,61.9361
2013-12-16,62.2474
2013-12-13,62.5602
2013-12-12,62.8746
2013-12-11,62.7270
2013-12-10,63.0422
2013-12-09,61.3074
2013-12-06,61.6154
2013-12-05,61.9251
2013-12-04,62.2362
2013-12-03,61.3729
2013-12-02,60.2220
2013-11-29,60.0440
2013-11-27,60.3457
2013-11-26,60.6489
2013-11-25,60.9537
2013-11-22,58.8135
2013-11-21,59.1091
2013-11-20,58.4704
2013-11-19,54.9786
2013-11-18,54.3364
2013-11-15,54.6094
2013-11-14,54.8838
2013-11-13,55.1596
2013-11-12,54.6919
2013-11-11,54.8380
2013-11-08,55.1135
2013-11-07,55.0471
2013-11-06,54.1812
2013-11-05,54.4534
2013-11-04,53.1268
2013-11-01,53.3938
2013-10-31,53.6621
2013-10-30,53.9318
2013-10-29,54.2028
2013-10-28,54.4751
2013-10-25,54.7489
2013-10-24,55.0240
2013-10-23,55.3005
2013-10-22,55.5784
2013-10-21,55.8577
2013-10-18,55.9759
2013-10-17,56.2572
2013-10-16,56.5399
2013-10-15,56.8240
2013-10-14,57.1095
2013-10-11,56.4215
2013-10-10,56.7050
2013-10-09,56.9899
2013-10-08,55.4973
2013-10-07,55.7762
2013-10-04,56.0565
2013-10-03,56.3382
2013-10-02,55.2955
2013-10-01,54.8883
2013-09-30,55.1641
2013-09-27,54.2268
2013-09-26,53.8835
2013-09-25,54.1543
2013-09-24,54.4264
2013-09-23,54.6999
2013-09-20,54.2649
2013-09-19,52.6730
2013-09-18,52.9377
2013-09-17,53.2037
2013-09-16,53.4711
2013-09-13,53.7398
2013-09-12,54.0098
2013-09-11,54.2812
2013-09-10,54.5540
2013-09-09,54.8281
2013-09-06,55.1037
2013-09-05,54.9014
2013-09-04,55.1773
2013-09-03,55.4546
2013-08-30,55.7332
2013-08-29,56.0133
2013-08-28,56.2948
2013-08-27,56.1577
2013-08-26,54.6019
2013-08-23,54.8763
2013-08-22,55.1520
2013-08-21,55.4292
2013-08-20,54.8917
2013-08-19,55.1676
2013-08-16,55.4448
2013-08-15,55.7234
2013-08-14,54.0363
2013-08-13,54.1367
2013-08-12,54.4088
2013-08-09,53.9757
2013-08-08,53.4310
2013-08-07,53.6995
2013-08-06,53.4465
2013-08-05,53.2723
2013-08-02,53.5400
2013-08-01,53.8091
2013-07-31,54.0795
2013-07-30,54.3512
2013-07-29,54.6244
2013-07-26,53.3599
2013-07-25,53.1661
2013-07-24,53.0842
2013-07-23,53.3510
2013-07-22,53.6191
2013-07-19,53.8885
2013-07-18,54.1593
2013-07-17,54.4315
2013-07-16,54.7050
2013-07-15,54.9799
2013-07-12,55.2562
2013-07-11,49.3185
2013-07-10,49.5663
2013-07-09,49.7728
2013-07-08,50.0229
2013-07-05,50.2743
2013-07-03,50.5269
2013-07-02,50.7468
2013-07-01,49.2053
2013-06-28,49.4526
2013-06-27,49.7011
2013-06-26,49.9508
2013-06-25,50.2018
2013-06-24,50.4541
2013-06-21,49.7613
2013-06-20,48.3426
2013-06-19,46.1504
2013-06-18,46.0333
2013-06-17,46.2646
2013-06-14,46.4971
2013-06-13,46.7307
2013-06-12,46.9656
2013-06-11,46.9546
2013-06-10,46.6712
2013-06-07,46.9058
2013-06-06,47.1415
2013-06-05,47.3784
2013-06-04,46.7395
2013-06-03,46.7870
2013-05-31,47.0222
2013-05-30,47.2244
2013-05-29,47.4617
2013-05-28,46.6700
2013-05-24,46.9045
2013-05-23,47.1402
2013-05-22,46.6960
2013-05-21,46.9306
2013-05-20,46.6386
2013-05-17,46.8729
2013-05-16,47.1085
2013-05-15,47.3452
2013-05-14,47.5831
2013-05-13,47.8222
2013-05-10,48.0625
2013-05-09,48.1167
2013-05-08,48.3585
2013-05-07,48.6015
2013-05-06,48.8458
2013-05-03,49.0912
2013-05-02,49.3379
2013-05-01,49.5858
2013-04-30,49.7545
2013-04-29,49.6912
2013-04-26,49.5343
2013-04-25,49.7832
2013-04-24,49.7369
2013-04-23,49.9868
2013-04-22,50.2380
2013-04-19,50.3812
2013-04-18,50.6344
2013-04-17,50.8888
2013-04-16,50.5940
2013-04-15,50.5602
2013-04-12,49.7724
2013-04-11,50.0225
2013-04-10,50.2739
2013-04-09,50.5265
2013-04-08,50.7804
2013-04-05,51.0356
2013-04-04,51.2921
2013-04-03,51.5498
2013-04-02,51.8088
2013-04-01,51.0273
2013-03-28,50.9534
2013-03-27,51.2094
2013-03-26,51.1618
2013-03-25,51.4189
2013-03-22,51.6773
2013-03-21,51.9370
2013-03-20,51.3509
2013-03-19,51.6090
2013-03-18,51.8683
2013-03-15,52.1290
2013-03-14,52.3909
2013-03-13,52.6542
2013-03-12,52.9188
2013-03-11,53.1847
2013-03-08,53.4520
2013-03-07,53.7206
2013-03-06,53.9905
2013-03-05,54.2618
2013-03-04,54.5345
2013-03-01,54.4613
2013-02-28,54.7349
2013-02-27,55.0100
2013-02-26,55.2864
2013-02-25,55.5642
2013-02-22,54.6152
2013-02-21,54.8897
2013-02-20,55.1655
2013-02-19,55.4427
2013-02-15,55.3402
2013-02-14,55.6182
2013-02-13,55.8257
2013-02-12,55.4995
2013-02-11,55.7615
2013-02-08,55.6799
2013-02-07,55.9597
2013-02-06,56.2409
2013-02-05,56.3467
2013-02-04,56.6299
2013-02-01,56.9145
2013-01-31,57.2005
2013-01-30,57.4879
2013-01-29,57.7768
2013-01-28,57.3181
2013-01-25,56.8487
2013-01-24,57.1344
2013-01-23,57.4215
2013-01-22,57.4407
2013-01-18,57.2917
2013-01-17,57.5796
2013-01-16,57.8690
2013-01-15,55.9548
2013-01-14,56.2360
2013-01-11,56.5186
2013-01-10,55.4898
2013-01-09,55.7686
2013-01-08,56.0489
2013-01-07,54.4538
2013-01-04,52.9601
2013-01-03,53.2262
2013-01-02,53.4937
2012-12-31,53.7625
2012-12-28,53.5614
2012-12-27,53.4485
2012-12-26,53.0976
2012-12-24,53.3644
2012-12-21,53.6326
2012-12-20,53.1160
2012-12-19,53.3829
2012-12-18,53.6511
2012-12-17,53.9207
2012-12-14,53.9047
2012-12-13,53.9829
2012-12-12,53.2779
2012-12-11,53.3436
2012-12-10,53.6117
2012-12-07,53.8811
2012-12-06,54.1519
2012-12-05,54.2136
2012-12-04,54.0230
2012-12-03,54.2944
2012-11-30,54.3232
2012-11-29,54.5962
2012-11-28,54.8705
2012-11-27,54.7676
2012-11-26,55.0428
2012-11-23,55.3194
2012-11-21,55.5973
2012-11-20,55.8767
2012-11-19,56.1575
2012-11-16,56.4397
2012-11-15,56.3110
2012-11-14,56.3078
2012-11-13,55.1432
2012-11-12,55.0500
2012-11-09,55.3266
2012-11-08,55.6047
2012-11-07,55.8841
2012-11-06,55.5501
2012-11-05,55.8293
2012-11-02,56.0178
2012-11-01,55.8979
2012-10-31,56.1788
2012-10-26,56.2297
2012-10-25,56.4287
2012-10-24,55.3741
2012-10-23,55.6523
2012-10-22,55.3967
2012-10-19,55.3907
2012-10-18,55.6691
2012-10-17,55.9488
2012-10-16,56.2300
2012-10-15,56.5125
2012-10-12,56.7965
2012-10-11,57.0819
2012-10-10,57.3688
2012-10-09,57.5483
2012-10-08,57.6786
2012-10-05,57.9685
2012-10-04,58.2598
2012-10-03,58.5525
2012-10-02,58.8468
2012-10-01,58.6407
2012-09-28,58.9353
2012-09-27,58.7882
2012-09-26,59.0837
2012-09-25,59.3220
2012-09-24,59.6201
2012-09-21,59.7048
2012-09-20,60.0048
2012-09-19,59.5954
2012-09-18,59.8949
2012-09-17,59.9199
2012-09-14,59.2927
2012-09-13,59.5906
2012-09-12,59.5890
2012-09-11,59.5957
2012-09-10,59.8952
2012-09-07,58.7393
2012-09-06,59.0344
2012-09-05,59.3311
2012-09-04,59.6292
2012-08-31,59.7532
2012-08-30,60.0535
2012-08-29,59.8284
2012-08-28,60.1290
2012-08-27,60.4312
2012-08-24,60.7349
2012-08-23,61.0401
2012-08-22,59.2308
2012-08-21,59.0518
2012-08-20,59.3485
2012-08-17,59.5966
2012-08-16,59.8960
2012-08-15,60.1970
2012-08-14,60.1571
2012-08-13,60.4594
2012-08-10,60.6302
2012-08-09,60.8101
2012-08-08,61.0326
2012-08-07,61.3393
2012-08-06,61.6475
2012-08-03,61.9573
2012-08-02,62.2687
2012-08-01,61.3429
2012-07-31,60.6203
2012-07-30,60.4677
2012-07-27,60.2311
2012-07-26,60.5338
2012-07-25,60.8380
2012-07-24,61.1437
2012-07-23,61.2598
2012-07-20,59.8800
2012-07-19,60.1061
2012-07-18,60.4081
2012-07-17,60.7117
2012-07-16,61.0168
2012-07-13,61.3234
2012-07-12,61.6315
2012-07-11,61.6253
2012-07-10,60.5550
2012-07-09,60.1028
2012-07-06,60.4048
2012-07-05,59.9186
2012-07-03,60.2197
2012-07-02,60.5223
2012-06-29,60.4606
2012-06-28,60.7644
2012-06-27,60.8037
2012-06-26,61.1093
2012-06-25,60.9591
2012-06-22,61.2322
2012-06-21,61.3903
2012-06-20,60.7843
2012-06-19,61.0897
2012-06-18,61.3967
2012-06-15,61.4309
2012-06-14,61.7396
2012-06-13,61.8945
2012-06-12,62.2055
2012-06-11,62.5181
2012-06-08,62.8323
2012-06-07,63.0150
2012-06-06,63.3316
2012-06-05,63.6499
2012-06-04,63.7785
2012-06-01,64.0242
2012-05-31,62.7415
2012-05-30,62.9071
2012-05-29,62.8075
2012-05-25,63.1232
2012-05-24,62.9499
2012-05-23,63.2662
2012-05-22,62.6198
2012-05-21,62.9344
2012-05-18,63.2507
2012-05-17,63.1279
2012-05-16,61.0925
2012-05-15,61.2914
2012-05-14,61.5994
2012-05-11,61.1607
2012-05-10,61.1522
2012-05-09,61.4595
2012-05-08,61.1118
2012-05-07,60.7413
2012-05-04,60.9391
2012-05-03,60.4023
2012-05-02,60.7059
2012-05-01,61.0109
2012-04-30,61.3175
2012-04-27,60.6174
2012-04-26,60.9220
2012-04-25,61.2281
2012-04-24,61.5358
2012-04-23,61.8450
2012-04-20,61.3872
2012-04-19,61.6957
2012-04-18,61.3363
2012-04-17,61.6446
2012-04-16,61.9543
2012-04-13,62.2078
2012-04-12,62.5204
2012-04-11,62.8346
2012-04-10,63.1503
2012-04-09,62.0793
2012-04-05,61.5401
2012-04-04,61.6922
2012-04-03,61.4568
2012-04-02,61.7656
2012-03-30,62.0760
2012-03-29,62.3880
2012-03-28,61.9164
2012-03-27,61.4837
2012-03-26,61.7927
2012-03-23,62.1032
2012-03-22,62.4153
2012-03-21,61.5471
2012-03-20,61.8564
2012-03-19,61.7706
2012-03-16,62.0810
2012-03-15,62.3929
2012-03-14,62.7065
2012-03-13,63.0216
2012-03-12,63.3383
2012-03-09,63.6565
2012-03-08,63.4310
2012-03-07,63.7497
2012-03-06,64.0701
2012-03-05,63.0450
2012-03-02,62.7820
2012-03-01,62.9087
2012-02-29,63.2248
2012-02-28,63.5425
2012-02-27,63.6965
2012-02-24,63.5042
2012-02-23,63.8234
2012-02-22,64.1441
2012-02-21,64.4664
2012-02-17,64.7904
2012-02-16,65.1159
2012-02-15,65.3357
2012-02-14,65.6640
2012-02-13,65.9940
2012-02-10,66.3256
2012-02-09,65.9978
2012-02-08,66.3294
2012-02-07,66.6628
2012-02-06,66.2911
2012-02-03,66.0491
2012-02-02,66.3810
2012-02-01,66.3366
2012-01-31,66.6700
2012-01-30,67.0050
2012-01-27,66.7469
2012-01-26,66.5934
2012-01-25,66.9280
2012-01-24,65.8265
2012-01-23,65.5653
2012-01-20,65.8948
2012-01-19,66.2259
2012-01-18,66.5587
2012-01-17,66.5892
2012-01-13,66.9238
2012-01-12,66.7507
2012-01-11,67.0862
2012-01-10,67.2014
2012-01-09,67.5391
2012-01-06,67.8785
2012-01-05,68.2196
2012-01-04,67.8640
2012-01-03,67.7696
2011-12-30,68.1101
2011-12-29,68.3949
2011-12-28,68.7386
2011-12-27,68.8046
2011-12-23,68.9614
2011-12-22,69.3080
2011-12-21,69.6562
2011-12-20,70.0063
2011-12-19,70.3581
2011-12-16,70.1776
2011-12-15,70.5302
2011-12-14,70.8846
2011-12-13,70.5014
2011-12-12,70.8556
2011-12-09,71.0227
2011-12-08,71.3796
2011-12-07,71.7383
2011-12-06,71.1457
2011-12-05,71.5032
2011-12-02,71.8625
2011-12-01,72.2237
2011-11-30,72.5866
2011-11-29,72.9513
2011-11-28,73.3179
2011-11-25,73.6864
2011-11-23,73.8841
2011-11-22,72.9819
2011-11-21,73.2500
2011-11-18,71.7365
2011-11-17,72.0970
2011-11-16,71.8102
2011-11-15,71.4727
2011-11-14,71.2978
2011-11-11,71.6561
2011-11-10,72.0161
2011-11-09,72.3780
2011-11-08,71.8215
2011-11-07,72.1824
2011-11-04,72.5452
2011-11-03,72.9097
2011-11-02,73.2761
2011-11-01,73.6443
2011-10-31,71.2628
2011-10-28,70.3390
2011-10-27,70.6925
2011-10-26,71.0477
2011-10-25,71.4047
2011-10-24,71.4574
2011-10-21,71.8164
2011-10-20,72.1773
2011-10-19,72.2543
2011-10-18,72.6173
2011-10-17,72.9823
2011-10-14,71.9201
2011-10-13,72.2816
2011-10-12,71.7601
2011-10-11,72.1207
2011-10-10,72.4831
2011-10-07,72.8474
2011-10-06,73.2134
2011-10-05,73.5813
2011-10-04,73.9511
2011-10-03,73.5470
2011-09-30,71.7937
2011-09-29,71.4115
2011-09-28,71.4029
2011-09-27,71.2719
2011-09-26,71.6300
2011-09-23,71.9900
2011-09-22,72.3517
2011-09-21,69.8902
2011-09-20,68.1920
2011-09-19,68.5347
2011-09-16,67.5972
2011-09-15,67.9369
2011-09-14,68.2783
2011-09-13,68.6214
2011-09-12,68.9662
2011-09-09,68.4065
2011-09-08,67.7949
2011-09-07,67.4743
2011-09-06,67.8133
2011-09-02,66.1210
2011-09-01,64.5835
2011-08-31,64.9081
2011-08-30,65.2342
2011-08-29,65.5621
2011-08-26,65.8915
2011-08-25,66.2226
2011-08-24,66.5554
2011-08-23,66.8899
2011-08-22,67.2260
2011-08-19,67.5638
2011-08-18,67.2910
2011-08-17,64.8612
2011-08-16,65.1871
2011-08-15,65.5147
2011-08-12,65.8439
2011-08-11,66.1748
2011-08-10,65.5112
2011-08-09,64.9396
2011-08-08,65.2660
2011-08-05,63.3243
2011-08-04,62.3538
2011-08-03,60.1544
2011-08-02,59.1679
2011-08-01,57.9737
2011-07-29,58.2651
2011-07-28,57.4717
2011-07-27,57.7605
2011-07-26,58.0508
2011-07-25,57.4103
2011-07-22,56.7018
2011-07-21,56.9868
2011-07-20,57.2731
2011-07-19,57.5609
2011-07-18,57.8502
2011-07-15,56.6981
2011-07-14,56.8614
2011-07-13,56.4501
2011-07-12,56.7337
2011-07-11,56.0381
2011-07-08,55.0471
2011-07-07,55.0967
2011-07-06,55.3736
2011-07-05,55.6519
2011-07-01,55.9315
2011-06-30,56.2126
2011-06-29,56.4951
2011-06-28,56.7790
2011-06-27,57.0643
2011-06-24,57.3510
2011-06-23,57.6392
2011-06-22,56.4942
2011-06-21,55.3815
2011-06-20,55.6598
2011-06-17,55.7369
2011-06-16,56.0170
2011-06-15,56.2012
2011-06-14,56.4836
2011-06-13,56.7675
2011-06-10,57.0527
2011-06-09,56.6748
2011-06-08,56.7812
2011-06-07,56.6532
2011-06-06,56.7271
2011-06-03,57.0122
2011-06-02,56.3179
2011-06-01,56.6009
2011-05-31,55.1426
2011-05-27,55.4197
2011-05-26,55.6982
2011-05-25,55.9781
2011-05-24,56.1702
2011-05-23,56.0229
2011-05-20,55.0967
2011-05-19,55.3736
2011-05-18,55.6518
2011-05-17,55.9315
2011-05-16,54.7373
2011-05-13,54.2748
2011-05-12,54.5475
2011-05-11,54.6190
2011-05-10,54.4001
2011-05-09,54.6735
2011-05-06,54.9482
2011-05-05,55.2243
2011-05-04,54.9616
2011-05-03,55.0363
2011-05-02,55.1919
2011-04-29,55.4692
2011-04-28,55.7480
2011-04-27,56.0281
2011-04-26,56.3097
2011-04-25,56.5926
2011-04-21,56.5545
2011-04-20,56.8387
2011-04-19,57.1243
2011-04-18,57.4114
2011-04-15,57.6999
2011-04-14,57.9898
2011-04-13,57.7410
2011-04-12,56.8943
2011-04-11,56.7448
2011-04-08,57.0300
2011-04-07,56.8005
2011-04-06,57.0860
2011-04-05,57.3728
2011-04-04,57.1290
2011-04-01,56.9565
2011-03-31,57.2427
2011-03-30,57.5304
2011-03-29,57.8195
2011-03-28,58.1100
2011-03-25,58.4020
2011-03-24,58.6955
2011-03-23,58.9905
2011-03-22,59.2869
2011-03-21,59.5848
2011-03-18,59.8842
2011-03-17,60.1852
2011-03-16,60.4876
2011-03-15,59.9853
2011-03-14,59.0289
2011-03-11,59.0353
2011-03-10,59.1304
2011-03-09,58.7664
2011-03-08,59.0617
2011-03-07,59.3585
2011-03-04,59.3584
2011-03-03,59.6567
2011-03-02,59.9565
2011-03-01,59.1370
2011-02-28,58.0555
2011-02-25,58.0570
2011-02-24,58.3487
2011-02-23,58.6419
2011-02-22,58.6302
2011-02-18,57.5138
2011-02-17,57.8029
2011-02-16,58.0933
2011-02-15,58.3852
2011-02-14,58.2674
2011-02-11,58.2982
2011-02-10,58.5912
2011-02-09,58.8856
2011-02-08,59.1815
2011-02-07,59.4789
2011-02-04,59.7778
2011-02-03,60.0782
2011-02-02,60.3801
2011-02-01,60.6835
2011-01-31,60.9884
2011-01-28,61.2949
2011-01-27,60.8013
2011-01-26,61.1068
2011-01-25,59.6503
2011-01-24,59.7897
2011-01-21,60.0901
2011-01-20,60.3921
2011-01-19,60.0382
2011-01-18,60.3399
2011-01-14,60.6431
2011-01-13,60.7656
2011-01-12,61.0709
2011-01-11,61.3778
2011-01-10,61.6862
2011-01-07,61.6355
2011-01-06,61.9452
2011-01-05,62.2565
2011-01-04,62.5533
2011-01-03,62.8677
2010-12-31,63.1836
2010-12-30,63.4121
2010-12-29,63.7307
2010-12-28,64.0510
2010-12-27,64.3729
2010-12-23,64.6963
2010-12-22,65.0215
2010-12-21,65.3482
2010-12-20,65.6766
2010-12-17,64.7801
2010-12-16,65.1056
2010-12-15,65.1282
2010-12-14,65.4554
2010-12-13,65.7844
2010-12-10,65.8504
2010-12-09,65.8286
2010-12-08,65.7425
2010-12-07,65.1991
2010-12-06,65.5267
2010-12-03,65.8560
2010-12-02,66.1869
2010-12-01,66.5195
2010-11-30,66.8538
2010-11-29,67.1898
2010-11-26,66.5414
2010-11-24,66.8758
2010-11-23,67.2118
2010-11-22,67.5496
2010-11-19,67.4160
2010-11-18,67.7548
2010-11-17,68.0953
2010-11-16,68.4375
2010-11-15,68.1561
2010-11-12,68.1859
2010-11-11,66.9013
2010-11-10,65.8346
2010-11-09,64.5300
2010-11-08,64.1168
2010-11-05,63.8378
2010-11-04,64.1585
2010-11-03,64.4810
2010-11-02,64.5297
2010-11-01,63.9695
2010-10-29,63.9356
2010-10-28,64.2569
2010-10-27,64.5798
2010-10-26,64.0916
2010-10-25,63.8240
2010-10-22,64.1448
2010-10-21,64.4671
2010-10-20,64.7911
2010-10-19,65.1166
2010-10-18,64.1053
2010-10-15,64.4115
2010-10-14,64.0983
2010-10-13,64.4204
2010-10-12,64.7441
2010-10-11,65.0694
2010-10-08,65.3964
2010-10-07,65.7250
2010-10-06,65.5693
2010-10-05,65.8988
2010-10-04,66.2299
2010-10-01,65.9173
2010-09-30,66.2486
2010-09-29,66.5815
2010-09-28,66.9161
2010-09-27,66.5671
2010-09-24,66.9016
2010-09-23,67.2378
2010-09-22,66.7231
2010-09-21,67.0584
2010-09-20,67.3954
2010-09-17,67.7340
2010-09-16,67.9150
2010-09-15,68.2563
2010-09-14,68.1691
2010-09-13,67.3244
2010-09-10,67.6627
2010-09-09,68.0027
2010-09-08,68.3444
2010-09-07,68.6879
2010-09-03,68.3956
2010-09-02,68.7393
2010-09-01,69.0847
2010-08-31,69.4319
2010-08-30,68.7450
2010-08-27,69.0904
2010-08-26,69.4376
2010-08-25,69.7865
2010-08-24,69.3006
2010-08-23,67.5135
2010-08-20,67.8527
2010-08-19,67.7475
2010-08-18,67.4186
2010-08-17,67.7574
2010-08-16,68.0979
2010-08-13,67.7310
2010-08-12,68.0713
2010-08-11,68.0309
2010-08-10,66.2852
2010-08-09,65.8932
2010-08-06,66.2243
2010-08-05,65.7842
2010-08-04,65.4535
2010-08-03,65.7824
2010-08-02,66.1129
2010-07-30,66.4452
2010-07-29,66.6048
2010-07-28,66.9395
2010-07-27,66.0894
2010-07-26,66.4215
2010-07-23,66.7552
2010-07-22,67.0907
2010-07-21,67.4278
2010-07-20,67.7667
2010-07-19,68.1072
2010-07-16,68.4494
2010-07-15,67.4629
2010-07-14,67.2554
2010-07-13,67.4904
2010-07-12,67.8296
2010-07-09,68.1704
2010-07-08,68.5130
2010-07-07,68.8573
2010-07-06,69.2033
2010-07-02,69.1392
2010-07-01,69.3758
2010-06-30,68.7186
2010-06-29,69.0639
2010-06-28,65.6886
2010-06-25,66.0187
2010-06-24,66.3504
2010-06-23,66.6839
2010-06-22,66.6238
2010-06-21,65.8339
2010-06-18,66.1648
2010-06-17,66.4972
2010-06-16,66.2612
2010-06-15,66.5941
2010-06-14,66.9288
2010-06-11,67.2651
2010-06-10,67.6031
2010-06-09,67.9428
2010-06-08,68.2843
2010-06-07,68.4452
2010-06-04,68.1081
2010-06-03,66.4070
2010-06-02,66.7407
2010-06-01,66.4425
2010-05-28,66.2616
2010-05-27,66.2778
2010-05-26,66.6108
2010-05-25,66.9456
2010-05-24,65.3416
2010-05-21,65.6699
2010-05-20,64.8832
2010-05-19,63.2412
2010-05-18,61.9660
2010-05-17,62.0211
2010-05-14,61.2557
2010-05-13,59.5202
2010-05-12,59.4391
2010-05-11,59.7378
2010-05-10,60.0380
2010-05-07,60.3397
2010-05-06,60.6429
2010-05-05,54.2633
2010-05-04,51.7541
2010-05-03,52.0141
2010-04-30,52.2755
2010-04-29,52.5382
2010-04-28,52.8022
2010-04-27,52.3668
2010-04-26,51.1262
2010-04-23,51.0603
2010-04-22,51.3169
2010-04-21,51.5747
2010-04-20,51.8339
2010-04-19,52.0944
2010-04-16,52.3562
2010-04-15,51.4698
2010-04-14,51.7284
2010-04-13,51.9884
2010-04-12,51.2261
2010-04-09,51.4756
2010-04-08,51.7343
2010-04-07,51.7896
2010-04-06,51.8136
2010-04-05,52.0740
2010-04-01,51.2728
2010-03-31,51.5304
2010-03-30,51.1989
2010-03-29,51.2199
2010-03-26,51.4773
2010-03-25,51.7360
2010-03-24,51.9960
2010-03-23,52.2573
2010-03-22,52.5199
2010-03-19,52.7838
2010-03-18,53.0490
2010-03-17,53.3156
2010-03-16,53.5835
2010-03-15,53.6796
2010-03-12,53.3746
2010-03-11,53.6428
2010-03-10,53.9124
2010-03-09,54.1833
2010-03-08,54.4556
2010-03-05,54.7292
2010-03-04,55.0042
2010-03-03,55.2806
2010-03-02,55.3143
2010-03-01,55.5923
2010-02-26,55.8717
2010-02-25,56.1524
2010-02-24,55.9307
2010-02-23,56.2118
2010-02-22,55.7541
2010-02-19,56.0343
2010-02-18,56.3159
2010-02-17,56.5989
2010-02-16,56.8833
2010-02-12,57.1692
2010-02-11,57.4486
2010-02-10,57.7373
2010-02-09,58.0274
2010-02-08,58.3190
2010-02-05,58.6120
2010-02-04,57.2453
2010-02-03,56.2733
2010-02-02,56.5560
2010-02-01,56.8402
2010-01-29,57.1259
2010-01-28,56.6388
2010-01-27,56.9234
2010-01-26,57.2094
2010-01-25,57.2858
2010-01-22,57.4172
2010-01-21,56.7674
2010-01-20,57.0527
2010-01-19,56.2211
2010-01-15,56.3081
2010-01-14,56.1454
2010-01-13,56.4275
2010-01-12,56.7111
2010-01-11,56.5268
2010-01-08,56.5372
2010-01-07,56.8213
2010-01-06,57.1068
2010-01-05,57.3938
2010-01-04,57.6822
2009-12-31,57.9721
2009-12-30,57.7160
2009-12-29,57.7011
2009-12-28,57.9910
2009-12-24,58.1104
2009-12-23,58.4024
2009-12-22,58.6959
2009-12-21,58.9908
2009-12-18,59.2873
2009-12-17,58.5608
2009-12-16,58.8238
2009-12-15,58.4312
2009-12-14,58.3417
2009-12-11,58.6349
2009-12-10,58.9295
2009-12-09,59.2257
2009-12-08,59.5233
2009-12-07,59.8224
2009-12-04,60.1230
2009-12-03,60.4251
2009-12-02,60.7288
2009-12-01,61.0339
2009-11-30,61.3406
2009-11-27,61.6489
2009-11-25,61.3096
2009-11-24,61.6177
2009-11-23,60.8560
2009-11-20,61.1618
2009-11-19,61.4692
2009-11-18,61.2307
2009-11-17,61.3429
2009-11-16,61.6511
2009-11-13,61.9609
2009-11-12,61.9830
2009-11-11,61.9394
2009-11-10,62.2507
2009-11-09,62.5635
2009-11-06,62.8779
2009-11-05,63.1939
2009-11-04,63.5114
2009-11-03,63.8306
2009-11-02,64.1513
2009-10-30,64.2179
2009-10-29,64.4241
2009-10-28,64.7478
2009-10-27,64.7863
2009-10-26,64.7630
2009-10-23,63.9257
2009-10-22,64.0531
2009-10-21,63.7936
2009-10-20,63.6723
2009-10-19,62.8139
2009-10-16,63.1296
2009-10-15,63.4468
2009-10-14,63.2772
2009-10-13,63.5952
2009-10-12,63.8993
2009-10-09,63.7708
2009-10-08,64.0912
2009-10-07,64.4133
2009-10-06,64.7370
2009-10-05,64.8840
2009-10-02,65.2100
2009-10-01,64.0416
2009-09-30,63.2548
2009-09-29,63.5727
2009-09-28,63.8921
2009-09-25,64.2132
2009-09-24,64.3653
2009-09-23,64.1151
2009-09-22,64.4373
2009-09-21,64.5363
2009-09-18,64.8606
2009-09-17,65.1866
2009-09-16,65.5141
2009-09-15,65.8433
2009-09-14,66.1742
2009-09-11,66.4757
2009-09-10,66.8098
2009-09-09,67.1455
2009-09-08,67.4829
2009-09-04,67.8220
2009-09-03,68.1629
2009-09-02,68.1961
