Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2011-10-20,83.96754827854683,83.9858627319336,83.96754827854683,83.9858627319336,1126100,0.0,0.0,0.0
2011-10-21,83.96755981445312,83.98587427035602,83.96755981445312,83.96755981445312,583750,0.0,0.0,0.0
2011-10-24,83.96755981445312,83.98587427035602,83.96755981445312,83.96755981445312,8779750,0.0,0.0,0.0
2011-10-25,83.96754827854683,83.9858627319336,83.96754827854683,83.9858627319336,482500,0.0,0.0,0.0
2011-10-26,83.96754827854683,83.9858627319336,83.96754827854683,83.9858627319336,239450,0.0,0.0,0.0
2011-10-27,83.96755981445312,83.98587427035602,83.96755981445312,83.96755981445312,1490300,0.0,0.0,0.0
2011-10-28,83.96755981445312,83.98587427035602,83.96755981445312,83.96755981445312,404400,0.0,0.0,0.0
2011-10-31,83.98589344653632,83.98589344653632,83.94926452636719,83.94926452636719,3112450,0.0,0.0,0.0
2011-11-01,83.9858627319336,83.9858627319336,83.96754827854683,83.9858627319336,1423150,0.0,0.0,0.0
2011-11-02,83.98587427035602,83.98587427035602,83.96755981445312,83.96755981445312,284650,0.0,0.0,0.0
2011-11-03,83.98589344653632,83.98589344653632,83.94926452636719,83.94926452636719,326800,0.0,0.0,0.0
2011-11-04,83.98587427035602,83.98587427035602,83.96755981445312,83.96755981445312,203000,0.0,0.0,0.0
2011-11-07,83.96754827854683,83.9858627319336,83.96754827854683,83.9858627319336,197600,0.0,0.0,0.0
2011-11-08,83.96754827854683,83.9858627319336,83.96754827854683,83.9858627319336,537300,0.0,0.0,0.0
2011-11-09,83.98587427035602,83.98587427035602,83.96755981445312,83.96755981445312,174200,0.0,0.0,0.0
2011-11-10,83.96754827854683,83.9858627319336,83.96754827854683,83.9858627319336,362150,0.0,0.0,0.0
2011-11-11,83.96755981445312,84.00419571384225,83.96755981445312,83.96755981445312,344400,0.0,0.0,0.0
2011-11-14,83.9858627319336,83.9858627319336,83.96754827854683,83.9858627319336,649000,0.0,0.0,0.0
2011-11-15,83.98587427035602,83.98587427035602,83.96755981445312,83.96755981445312,232900,0.0,0.0,0.0
2011-11-16,83.96754827854683,83.9858627319336,83.96754827854683,83.9858627319336,341300,0.0,0.0,0.0
2011-11-17,83.96754827854683,83.9858627319336,83.96754827854683,83.9858627319336,843800,0.0,0.0,0.0
2011-11-18,83.9858627319336,83.9858627319336,83.96754827854683,83.9858627319336,274700,0.0,0.0,0.0
2011-11-21,83.9858627319336,83.9858627319336,83.96754827854683,83.9858627319336,2169100,0.0,0.0,0.0
2011-11-22,83.98587427035602,83.98587427035602,83.96755981445312,83.96755981445312,631450,0.0,0.0,0.0
2011-11-23,83.9858627319336,83.9858627319336,83.94923382516006,83.9858627319336,877150,0.0,0.0,0.0
2011-11-25,83.9858627319336,83.9858627319336,83.96754827854683,83.9858627319336,268300,0.0,0.0,0.0
2011-11-28,83.96754827854683,83.9858627319336,83.96754827854683,83.9858627319336,467550,0.0,0.0,0.0
2011-11-29,83.96757898645176,83.98589344653632,83.94926452636719,83.94926452636719,537700,0.0,0.0,0.0
2011-11-30,83.96755981445312,83.96755981445312,83.94924535855023,83.96755981445312,1701850,0.0,0.0,0.0
2011-12-01,83.94926452636719,83.96757898645176,83.94926452636719,83.94926452636719,2137000,0.0,0.0,0.0
2011-12-02,83.96755981445312,83.96755981445312,83.94924535855023,83.96755981445312,353750,0.0,0.0,0.0
2011-12-05,83.96755981445312,83.96755981445312,83.94924535855023,83.96755981445312,2240550,0.0,0.0,0.0
2011-12-06,83.94923382516006,84.00418417290273,83.94923382516006,83.9858627319336,211150,0.0,0.0,0.0
2011-12-07,83.96755981445312,83.96755981445312,83.94924535855023,83.96755981445312,259950,0.0,0.0,0.0
2011-12-08,83.96755981445312,83.96755981445312,83.94924535855023,83.96755981445312,248050,0.0,0.0,0.0
2011-12-09,83.94926452636719,83.96757898645176,83.94926452636719,83.94926452636719,199800,0.0,0.0,0.0
2011-12-12,83.94926452636719,83.96757898645176,83.94926452636719,83.94926452636719,11094100,0.0,0.0,0.0
2011-12-13,83.94926452636719,83.96757898645176,83.94926452636719,83.94926452636719,399150,0.0,0.0,0.0
2011-12-14,83.94924535855023,83.96755981445312,83.94924535855023,83.96755981445312,1237650,0.0,0.0,0.0
2011-12-15,83.96757898645176,83.96757898645176,83.94926452636719,83.94926452636719,535050,0.0,0.0,0.0
2011-12-16,83.96755981445312,83.96755981445312,83.94924535855023,83.96755981445312,264200,0.0,0.0,0.0
2011-12-19,83.94924535855023,83.96755981445312,83.94924535855023,83.96755981445312,348500,0.0,0.0,0.0
2011-12-20,83.96755981445312,83.96755981445312,83.94924535855023,83.96755981445312,235500,0.0,0.0,0.0
2011-12-21,83.96755981445312,83.96755981445312,83.94924535855023,83.96755981445312,299450,0.0,0.0,0.0
2011-12-22,83.96755981445312,83.96755981445312,83.94924535855023,83.96755981445312,141850,0.0,0.0,0.0
2011-12-23,83.96755981445312,83.96755981445312,83.82101621689664,83.96755981445312,508300,0.0,0.0,0.0
2011-12-27,83.94926452636719,83.96757898645176,83.94926452636719,83.94926452636719,158500,0.0,0.0,0.0
2011-12-28,83.95291900634766,83.97123426369743,83.95291900634766,83.95291900634766,273600,0.004,0.0,0.0
2011-12-29,83.95291900634766,83.97123426369743,83.95291900634766,83.95291900634766,196900,0.0,0.0,0.0
2011-12-30,83.95291900634766,83.97123426369743,83.95291900634766,83.95291900634766,200350,0.0,0.0,0.0
2012-01-03,83.95289255196536,83.97120780354382,83.9345703125,83.9345703125,4246650,0.0,0.0,0.0
2012-01-04,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,443250,0.0,0.0,0.0
2012-01-05,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,489350,0.0,0.0,0.0
2012-01-06,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,476800,0.0,0.0,0.0
2012-01-09,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,490300,0.0,0.0,0.0
2012-01-10,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,352250,0.0,0.0,0.0
2012-01-11,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,402000,0.0,0.0,0.0
2012-01-12,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,344250,0.0,0.0,0.0
2012-01-13,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,581600,0.0,0.0,0.0
2012-01-17,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,210850,0.0,0.0,0.0
2012-01-18,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,1529650,0.0,0.0,0.0
2012-01-19,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,728100,0.0,0.0,0.0
2012-01-20,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,211400,0.0,0.0,0.0
2012-01-23,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,224350,0.0,0.0,0.0
2012-01-24,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,216150,0.0,0.0,0.0
2012-01-25,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,269800,0.0,0.0,0.0
2012-01-26,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,182200,0.0,0.0,0.0
2012-01-27,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,153850,0.0,0.0,0.0
2012-01-30,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,256050,0.0,0.0,0.0
2012-01-31,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,416800,0.0,0.0,0.0
2012-02-01,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,362600,0.0,0.0,0.0
2012-02-02,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,119000,0.0,0.0,0.0
2012-02-03,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,365200,0.0,0.0,0.0
2012-02-06,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,184900,0.0,0.0,0.0
2012-02-07,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,189500,0.0,0.0,0.0
2012-02-08,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,450500,0.0,0.0,0.0
2012-02-09,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,130150,0.0,0.0,0.0
2012-02-10,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,521300,0.0,0.0,0.0
2012-02-13,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,638600,0.0,0.0,0.0
2012-02-14,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,173950,0.0,0.0,0.0
2012-02-15,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,103650,0.0,0.0,0.0
2012-02-16,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,442200,0.0,0.0,0.0
2012-02-17,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,81400,0.0,0.0,0.0
2012-02-21,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,154750,0.0,0.0,0.0
2012-02-22,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,105350,0.0,0.0,0.0
2012-02-23,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,156300,0.0,0.0,0.0
2012-02-24,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,186550,0.0,0.0,0.0
2012-02-27,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,956000,0.0,0.0,0.0
2012-02-28,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,132050,0.0,0.0,0.0
2012-02-29,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,453600,0.0,0.0,0.0
2012-03-01,83.9345703125,83.9345703125,83.91625506092154,83.9345703125,218300,0.0,0.0,0.0
2012-03-02,83.9345703125,83.9345703125,83.91625506092154,83.9345703125,186600,0.0,0.0,0.0
2012-03-05,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,248900,0.0,0.0,0.0
2012-03-06,83.9345703125,83.9345703125,83.91625506092154,83.9345703125,179750,0.0,0.0,0.0
2012-03-07,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,125400,0.0,0.0,0.0
2012-03-08,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,711300,0.0,0.0,0.0
2012-03-09,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,194300,0.0,0.0,0.0
2012-03-12,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,124850,0.0,0.0,0.0
2012-03-13,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,205350,0.0,0.0,0.0
2012-03-14,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,127050,0.0,0.0,0.0
2012-03-15,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,468050,0.0,0.0,0.0
2012-03-16,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,501150,0.0,0.0,0.0
2012-03-19,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,105150,0.0,0.0,0.0
2012-03-20,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,117250,0.0,0.0,0.0
2012-03-21,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,65800,0.0,0.0,0.0
2012-03-22,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,106150,0.0,0.0,0.0
2012-03-23,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,103250,0.0,0.0,0.0
2012-03-26,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,1261300,0.0,0.0,0.0
2012-03-27,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,185050,0.0,0.0,0.0
2012-03-28,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,55800,0.0,0.0,0.0
2012-03-29,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,131050,0.0,0.0,0.0
2012-03-30,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,102250,0.0,0.0,0.0
2012-04-02,83.93459028034968,83.95291252417387,83.91627502441406,83.91627502441406,778250,0.0,0.0,0.0
2012-04-03,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,871100,0.0,0.0,0.0
2012-04-04,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,319850,0.0,0.0,0.0
2012-04-05,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,381100,0.0,0.0,0.0
2012-04-09,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,1136000,0.0,0.0,0.0
2012-04-10,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,520200,0.0,0.0,0.0
2012-04-11,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,1014250,0.0,0.0,0.0
2012-04-12,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,1015400,0.0,0.0,0.0
2012-04-13,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,148550,0.0,0.0,0.0
2012-04-16,83.9345703125,83.95289255196536,83.91625506092154,83.9345703125,617250,0.0,0.0,0.0
2012-04-17,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,174500,0.0,0.0,0.0
2012-04-18,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,77500,0.0,0.0,0.0
2012-04-19,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,38300,0.0,0.0,0.0
2012-04-20,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,58400,0.0,0.0,0.0
2012-04-23,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,1436350,0.0,0.0,0.0
2012-04-24,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,271500,0.0,0.0,0.0
2012-04-25,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,415800,0.0,0.0,0.0
2012-04-26,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,68450,0.0,0.0,0.0
2012-04-27,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,100150,0.0,0.0,0.0
2012-04-30,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,85900,0.0,0.0,0.0
2012-05-01,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,219500,0.0,0.0,0.0
2012-05-02,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,123300,0.0,0.0,0.0
2012-05-03,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,84800,0.0,0.0,0.0
2012-05-04,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,111350,0.0,0.0,0.0
2012-05-07,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,257750,0.0,0.0,0.0
2012-05-08,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,282950,0.0,0.0,0.0
2012-05-09,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,921250,0.0,0.0,0.0
2012-05-10,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,457000,0.0,0.0,0.0
2012-05-11,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,128000,0.0,0.0,0.0
2012-05-14,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,221050,0.0,0.0,0.0
2012-05-15,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,528650,0.0,0.0,0.0
2012-05-16,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,103950,0.0,0.0,0.0
2012-05-17,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,346500,0.0,0.0,0.0
2012-05-18,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,575400,0.0,0.0,0.0
2012-05-21,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,1054000,0.0,0.0,0.0
2012-05-22,83.93459028034968,83.95291252417387,83.91627502441406,83.91627502441406,649100,0.0,0.0,0.0
2012-05-23,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,128000,0.0,0.0,0.0
2012-05-24,83.916281503759,83.95291900634766,83.916281503759,83.95291900634766,1778900,0.0,0.0,0.0
2012-05-25,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,730250,0.0,0.0,0.0
2012-05-29,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,150950,0.0,0.0,0.0
2012-05-30,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,433500,0.0,0.0,0.0
2012-05-31,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,292550,0.0,0.0,0.0
2012-06-01,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,290650,0.0,0.0,0.0
2012-06-04,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,518200,0.0,0.0,0.0
2012-06-05,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,383300,0.0,0.0,0.0
2012-06-06,83.95289255196536,83.95289255196536,83.91625506092154,83.9345703125,753350,0.0,0.0,0.0
2012-06-07,83.95289255196536,83.95289255196536,83.91625506092154,83.9345703125,441500,0.0,0.0,0.0
2012-06-08,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,158900,0.0,0.0,0.0
2012-06-11,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,119800,0.0,0.0,0.0
2012-06-12,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,245950,0.0,0.0,0.0
2012-06-13,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,59550,0.0,0.0,0.0
2012-06-14,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,169450,0.0,0.0,0.0
2012-06-15,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,107400,0.0,0.0,0.0
2012-06-18,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,132300,0.0,0.0,0.0
2012-06-19,83.95291252417387,83.95291252417387,83.91627502441406,83.91627502441406,831750,0.0,0.0,0.0
2012-06-20,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,124100,0.0,0.0,0.0
2012-06-21,83.916281503759,83.95291900634766,83.916281503759,83.95291900634766,918100,0.0,0.0,0.0
2012-06-22,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,66950,0.0,0.0,0.0
2012-06-25,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,788250,0.0,0.0,0.0
2012-06-26,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,127900,0.0,0.0,0.0
2012-06-27,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,118550,0.0,0.0,0.0
2012-06-28,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,348850,0.0,0.0,0.0
2012-06-29,83.93459028034968,83.95291252417387,83.91627502441406,83.91627502441406,1110950,0.0,0.0,0.0
2012-07-02,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,873900,0.0,0.0,0.0
2012-07-03,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,313050,0.0,0.0,0.0
2012-07-05,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,1299200,0.0,0.0,0.0
2012-07-06,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,134750,0.0,0.0,0.0
2012-07-09,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,417400,0.0,0.0,0.0
2012-07-10,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,451450,0.0,0.0,0.0
2012-07-11,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,124950,0.0,0.0,0.0
2012-07-12,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,260700,0.0,0.0,0.0
2012-07-13,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,159750,0.0,0.0,0.0
2012-07-16,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,98000,0.0,0.0,0.0
2012-07-17,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,46550,0.0,0.0,0.0
2012-07-18,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,108500,0.0,0.0,0.0
2012-07-19,83.9345703125,83.9345703125,83.91625506092154,83.9345703125,160350,0.0,0.0,0.0
2012-07-20,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,121750,0.0,0.0,0.0
2012-07-23,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,144550,0.0,0.0,0.0
2012-07-24,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,225300,0.0,0.0,0.0
2012-07-25,83.93459676110878,83.95291900634766,83.916281503759,83.95291900634766,1505750,0.0,0.0,0.0
2012-07-26,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,424850,0.0,0.0,0.0
2012-07-27,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,179400,0.0,0.0,0.0
2012-07-30,83.95291900634766,83.95291900634766,83.93459676110878,83.95291900634766,372150,0.0,0.0,0.0
2012-07-31,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,150900,0.0,0.0,0.0
2012-08-01,83.95289255196536,83.95289255196536,83.9345703125,83.9345703125,699750,0.0,0.0,0.0
2012-08-02,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,105600,0.0,0.0,0.0
2012-08-03,83.9345703125,83.95289255196536,83.9345703125,83.9345703125,123350,0.0,0.0,0.0
2012-08-06,83.93459676110878,83.95291900634766,83.93459676110878,83.95291900634766,208550,0.0,0.0,0.0
2012-08-07,83.9345703125,83.95289255196536,83.91625506092154,83.9345703125,545300,0.0,0.0,0.0
2012-08-08,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,205650,0.0,0.0,0.0
2012-08-09,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,65400,0.0,0.0,0.0
2012-08-10,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,246800,0.0,0.0,0.0
2012-08-13,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,1007900,0.0,0.0,0.0
2012-08-14,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,179250,0.0,0.0,0.0
2012-08-15,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,85150,0.0,0.0,0.0
2012-08-16,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,538500,0.0,0.0,0.0
2012-08-17,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,190050,0.0,0.0,0.0
2012-08-20,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,116400,0.0,0.0,0.0
2012-08-21,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,152550,0.0,0.0,0.0
2012-08-22,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,102850,0.0,0.0,0.0
2012-08-23,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,134200,0.0,0.0,0.0
2012-08-24,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,131200,0.0,0.0,0.0
2012-08-27,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,101300,0.0,0.0,0.0
2012-08-28,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,99500,0.0,0.0,0.0
2012-08-29,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,72350,0.0,0.0,0.0
2012-08-30,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,137300,0.0,0.0,0.0
2012-08-31,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,183450,0.0,0.0,0.0
2012-09-04,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,122850,0.0,0.0,0.0
2012-09-05,83.9345703125,83.9345703125,83.91625506092154,83.9345703125,357800,0.0,0.0,0.0
2012-09-06,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,133550,0.0,0.0,0.0
2012-09-07,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,580850,0.0,0.0,0.0
2012-09-10,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,430700,0.0,0.0,0.0
2012-09-11,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,49900,0.0,0.0,0.0
2012-09-12,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,192750,0.0,0.0,0.0
2012-09-13,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,553050,0.0,0.0,0.0
2012-09-14,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,97100,0.0,0.0,0.0
2012-09-17,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,141700,0.0,0.0,0.0
2012-09-18,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,1879300,0.0,0.0,0.0
2012-09-19,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,178100,0.0,0.0,0.0
2012-09-20,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,229500,0.0,0.0,0.0
2012-09-21,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,1148750,0.0,0.0,0.0
2012-09-24,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,123950,0.0,0.0,0.0
2012-09-25,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,276650,0.0,0.0,0.0
2012-09-26,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,150900,0.0,0.0,0.0
2012-09-27,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,138000,0.0,0.0,0.0
2012-09-28,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,165650,0.0,0.0,0.0
2012-10-01,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,165100,0.0,0.0,0.0
2012-10-02,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,92950,0.0,0.0,0.0
2012-10-03,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,138500,0.0,0.0,0.0
2012-10-04,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,738550,0.0,0.0,0.0
2012-10-05,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,541650,0.0,0.0,0.0
2012-10-08,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,273800,0.0,0.0,0.0
2012-10-09,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,287450,0.0,0.0,0.0
2012-10-10,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,253600,0.0,0.0,0.0
2012-10-11,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,69900,0.0,0.0,0.0
2012-10-12,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,189650,0.0,0.0,0.0
2012-10-15,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,131800,0.0,0.0,0.0
2012-10-16,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,134800,0.0,0.0,0.0
2012-10-17,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,48650,0.0,0.0,0.0
2012-10-18,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,97000,0.0,0.0,0.0
2012-10-19,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,199500,0.0,0.0,0.0
2012-10-22,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,78600,0.0,0.0,0.0
2012-10-23,83.9345703125,83.9345703125,83.91625506092154,83.9345703125,965650,0.0,0.0,0.0
2012-10-24,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,183450,0.0,0.0,0.0
2012-10-25,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,223350,0.0,0.0,0.0
2012-10-26,83.93459028034968,83.93459028034968,83.91627502441406,83.91627502441406,45600,0.0,0.0,0.0
2012-10-31,83.91625506092154,83.9345703125,83.91625506092154,83.9345703125,395350,0.0,0.0,0.0
2012-11-01,83.9345703125,83.9345703125,83.91625506092154,83.9345703125,66550,0.0,0.0,0.0
2012-11-02,83.9345703125,83.9345703125,83.91625506092154,83.9345703125,378400,0.0,0.0,0.0
2012-11-05,83.91627502441406,83.93459028034968,83.91627502441406,83.91627502441406,528000,0.0,0.0,0.0
